timepoints (min);31: frq9-.1;32: frq9-.2;33: frq9-.3;34: frq10-.1;35: frq10-.2;36: frq10-.3;37: wc-1+.1;38: wc-1+.2;39: wc-1+.3;40: wc-1-.1;41: wc-1-.2;42: wc-1-.3;43: wc-2-.1;44: wc-2-.2;45: wc-2-.3
8600;-80.022;3.701;-12.028;-195.141;-247.328;-138.448;-12.519;-141.549;-151.574;-110.106;-99.796;-139.596;-20.65;-70.051;-63.114
8610;-76.53;9.257;-11.669;-196.674;-239.361;-133.39;-13.545;-142.792;-151.604;-111.394;-98.069;-141.799;-19.863;-69.018;-62.971
8620;-74.434;13.375;-11.45;-196.077;-230.924;-128.196;-14.811;-143.611;-151.887;-113.766;-96.033;-141.617;-19.619;-67.007;-61.79
8630;-74.299;15.037;-11.865;-194.368;-221.447;-123.716;-16.519;-144.177;-152.023;-117.47;-92.106;-140.349;-19.797;-65.428;-62.461
8640;-73.83;16.926;-13.039;-191.992;-209.12;-118.781;-18.474;-144.794;-151.941;-119.91;-88.658;-141.72;-20.89;-63.982;-65.154
8650;-74.218;14.374;-15.139;-188.072;-196.276;-112.557;-19.521;-145.982;-151.24;-118.477;-85.571;-144.004;-21.894;-61.08;-68.159
8660;-73.966;12.79;-18.352;-183.007;-180.639;-104.728;-19.668;-146.466;-150.001;-118.356;-83.106;-145.561;-22.778;-54.885;-69.265
8670;-74.019;13.05;-22.811;-177.046;-164.683;-97.6;-19.982;-146.219;-148.641;-119.491;-81.37;-144.422;-23.07;-48.714;-71.686
8680;-74.294;13.95;-26.032;-170.742;-151.259;-96.103;-20.988;-145.839;-148.343;-120.188;-78.96;-140.566;-23.654;-43.026;-74.134
8690;-74.168;13.403;-31.28;-166.272;-137.102;-96.469;-21.919;-145.85;-148.302;-118.877;-76.964;-139.143;-23.527;-41.178;-75.56
8700;-73.319;12.834;-33.502;-162.292;-123.902;-96.352;-22.61;-145.617;-147.858;-116.945;-75.246;-138.279;-21.636;-41.923;-75.546
8710;-72.345;16.061;-34.257;-158.473;-109.157;-94.673;-23.491;-147.092;-146.589;-114.753;-75.291;-136.244;-19.702;-42.324;-75.167
8720;-71.492;20.106;-34.474;-153.706;-94.548;-92.196;-23.65;-148.259;-145.833;-113.177;-75.204;-132.739;-17.796;-40.994;-73.916
8730;-69.331;24.251;-35.09;-149.207;-82.212;-89.866;-23.313;-149.232;-145.407;-110.877;-75.112;-131.401;-17.828;-39.723;-72.061
8740;-66.444;26.218;-35.949;-144.48;-71.502;-84.143;-23.006;-150.101;-144.56;-109.759;-74.669;-129.287;-17.981;-41.367;-71.15
8750;-62.954;27.589;-39.258;-139.793;-61.726;-75.49;-22.27;-150.058;-143.312;-111.057;-72.803;-126.594;-17.996;-45.403;-71.826
8760;-60.883;26.327;-42;-135.606;-50.979;-66.457;-21.266;-151.967;-142.348;-108.692;-72.412;-121.55;-17.641;-49.415;-72.433
8770;-60.377;28.741;-42.806;-128.688;-40.534;-56.737;-20.437;-154.124;-142.006;-107.505;-73.25;-119.283;-16.822;-50.643;-71.636
8780;-60.057;31.931;-45.32;-118.265;-28.577;-45.999;-19.41;-154.022;-141.246;-106.977;-73.259;-117.327;-17.21;-47.065;-71.628
8790;-56.65;34.084;-47.977;-107.877;-12.098;-34.63;-17.982;-154.029;-139.447;-105.47;-75.057;-113.512;-18.549;-43.829;-71.469
8800;-52.618;36.877;-52.753;-96.502;4.408;-23.265;-16.549;-153.823;-137.39;-102.342;-76.301;-108.47;-19.927;-43.197;-70.201
8810;-48.207;39.636;-58.959;-85.883;21.892;-13.058;-15.672;-152.353;-134.985;-99.092;-75.928;-110.622;-21.451;-41.201;-68.865
8820;-43.102;42.821;-63.553;-74.8;36.914;-5.57;-14.85;-150.561;-133.468;-95.804;-75.417;-114.87;-22.348;-41.913;-69.462
8830;-36.367;45.898;-68.582;-64.854;48.954;-0.149;-14.276;-149.486;-132.074;-92.192;-73.898;-116.614;-22.812;-43.847;-71.51
8840;-30.059;47.559;-72.45;-56.828;60.334;4.443;-13.314;-148.251;-130.097;-87.135;-72.091;-115.115;-23.651;-42.891;-72.396
8850;-21.248;50.379;-75.03;-48.578;72.389;9.352;-11.615;-146.203;-126.852;-82.308;-72.353;-111.291;-25.559;-37;-70.63
8860;-10.806;55.39;-76.941;-41.526;86.138;14.023;-9.888;-143.181;-123.183;-79.705;-72.018;-106.509;-26.781;-33.183;-67.182
8870;-0.294;61.43;-78.306;-33.433;99.543;18.785;-8.063;-138.768;-117.859;-71.621;-68.912;-102.381;-25.625;-27.494;-64.281
8880;9.527;67.516;-78.992;-25.581;114.639;21.521;-6.399;-134.804;-111.044;-58.283;-59.599;-95.825;-23.258;-25.08;-60.701
8890;18.966;72.698;-78.939;-18.057;128.342;24.993;-4.552;-129.441;-103.134;-44.001;-51.623;-87.269;-20.498;-25.138;-55.116
8900;28.494;77.543;-77.543;-12.574;146.469;28.192;-3.153;-121.51;-95.221;-32.59;-45.212;-76.891;-17.847;-24.539;-48.167
8910;39.062;82.943;-75.705;-8.381;167.578;29.474;-2.423;-114.086;-86.821;-19.039;-37.196;-67.27;-15.378;-24.367;-41.786
8920;51.165;89.183;-72.152;-5.774;183.83;31.701;-1.571;-107.261;-76.763;-4.68;-27.605;-58.757;-11.287;-22.763;-36.308
8930;62.972;96.614;-68.225;-2.087;198.781;31.186;0.458;-99.717;-65.81;9.05;-19.24;-48.69;-5.436;-19.868;-30.588
8940;75.419;104.39;-64.174;2.483;212.655;31.803;2.306;-91.357;-54.926;23.047;-9.498;-38.913;0.837;-14.53;-23.764
8950;89.521;111.995;-61.652;6.694;226.615;34.037;4.09;-82.023;-44.469;37.72;0.742;-31.575;5.269;-8.055;-16.439
8960;103.203;120.539;-58.852;11.822;241.065;35.692;5.553;-71.581;-34.287;52.148;10.259;-24.291;8.796;-1.894;-10.572
8970;118.084;131.044;-54.181;18.19;257.636;38.597;6.257;-62.47;-24.295;66.841;19.632;-16.672;12.137;5.342;-5.772
8980;131.52;142.662;-47.415;25.072;275.712;39.938;6.412;-53.727;-14.508;83.236;32.377;-8.335;16.109;14.059;-1.887
8990;145.115;154.435;-39.121;33.196;294.399;43.514;6.783;-44.833;-5.262;104.171;43.801;2.331;20.15;23.948;2.554
9000;155.508;165.648;-27.481;42.593;310.614;45.967;5.668;-37.418;4.086;126.56;54.459;14.37;23.814;33.695;8.367
9010;166.276;174.461;-7.377;51.612;322.519;49.992;5.346;-28.575;14.105;141.68;66.23;25.288;26.917;42.401;14.076
9020;176.265;182.553;11.048;57.752;331.735;52.106;6.105;-19.422;25.117;153.695;77.316;35.681;30.003;49.974;19.932
9030;186.338;191.043;29.926;59.64;339.415;54.07;5.772;-10.197;36.39;167.091;88.324;45.45;33.535;53.863;28.302
9040;190.404;199.538;46.637;60.657;342.17;54.848;5.098;0.503;47.64;182.032;100.029;56.566;37.8;59.172;38.484
9050;194.319;206.233;64.432;60.874;345.657;55.372;4.154;13.777;58.988;195.491;112.026;68.484;42.025;65.949;49.354
9060;194.386;213.247;82.553;62.578;346.022;56.818;5.579;29.27;71.199;207.012;122.767;83.843;45.353;73.11;60.11
9070;194.023;215.752;100.196;65.481;346.745;61.652;7.861;44.654;84.712;218.379;132.654;99.407;48.36;82.713;71.503
9080;191.451;217.353;117.11;70.015;348.977;68.418;10.679;61.106;98.069;229.659;142.448;112.634;51.252;95.007;83.007
9090;189.308;216.755;134.385;77.724;351.003;78.681;13.902;78.921;112.535;241.098;152.506;124.92;54.302;103.054;92.887
9100;183.786;214.868;150.979;86.299;354.563;90.797;15.975;96.367;126.541;255.377;163.921;137.041;57.994;103.579;100.683
9110;179.033;209.93;166.479;96.185;354.859;100.659;17.894;112.923;140.99;272.403;173.763;147.462;61.03;109.189;107.717
9120;173.512;202.96;178.625;105.32;354.647;108.771;20.458;128.93;154.211;284.534;180.36;155.514;62.527;113.788;114.709
9130;170.21;192.666;191.2;113.712;350.491;115.134;23.054;145.008;165.72;292.972;185.465;164.823;62.923;121.337;120.943
9140;167.022;183.181;204.196;121.902;346.101;119.497;24.302;159.869;175.879;297.108;192.386;178.651;63.527;131.417;126.068
9150;164.51;176.828;215.57;131.094;334.628;124.252;23.203;174.745;186.102;299.367;203.752;191.481;63.828;141.498;130.55
9160;160.072;169.171;226.159;141.812;313.706;131.014;21.91;189.858;195.466;300.84;213.175;203.898;64.724;150.487;134.822
9170;153.917;159.274;234.389;152.883;297.534;136.514;22.614;206.903;203.465;302.835;222.234;219.596;64.521;155.96;139.458
9180;145.713;147.946;241.159;162.062;284.717;142.403;22.357;223.419;210.877;305.568;232.924;236.377;62.272;161.408;142.586
9190;134.84;138.352;248.186;170.523;271.604;146.701;22.839;239.445;218.93;306.386;244.094;252.583;62.458;167.818;144.017
9200;121.908;127.839;253.628;178.415;256.686;149.328;23.319;253.212;227.865;305.607;253.658;270.073;63.45;173.727;144.756
9210;109.388;115.265;257.211;185.557;237.836;152.255;23.061;265.738;236.586;304.058;264.56;289.415;64.601;177.345;145.932
9220;96.236;103.581;255.506;189.229;215.128;155.434;23.131;279.596;244.154;301.599;275.465;309.697;65.961;181.967;143.931
9230;84.125;93.497;249.367;192.534;191.554;161.45;22.628;295.604;250.441;295.731;281.637;328.964;65.52;184.399;143.043
9240;72.927;82.892;242.628;195.084;166.127;163.084;24.116;311.058;256.16;286.818;289.057;343.775;63.447;183.452;144.466
9250;65.76;74.208;235.909;195.757;142.001;163.863;24.946;325.983;261.097;278.793;297.476;352.237;61.09;180.244;147.068
9260;58.792;66.863;221.477;195.886;120.069;161.52;24.713;340.248;265.406;271.233;304.601;362.088;59.581;178.725;148.491
9270;50.506;57.783;206.011;196.203;98.6;160.63;23.967;352.607;269.106;264.13;310.834;371.128;57.857;178.975;147.946
9280;40.99;47.028;189.956;197.092;75.28;160.171;24.008;361.749;273.354;255.079;316.116;377.872;55.919;177.487;145.999
9290;33.146;37.559;175.822;200.639;50.63;163.349;23.611;367.401;275.792;244.63;319.808;383.938;52.706;173.181;142.294
9300;24.978;28.615;161.927;206.034;23.905;168.214;23.303;369.345;276.852;234.993;322.672;393.095;48.286;169.368;137.212
9310;21.055;17.841;147.865;210.694;0.201;174.102;21.388;367.163;276.274;225.926;328.065;401.561;44.186;165.535;132.668
9320;17.243;7.428;134.575;213.949;-21.781;178.583;18.714;364.286;275.094;217.582;332.622;409.261;40.037;155.639;131.059
9330;13.073;-1.865;122.248;213.204;-44.407;182.48;15.292;359.132;273.959;208.247;335.732;417.592;35.737;141.461;126.532
9340;8.412;-10.083;107.623;208.072;-66.338;180.833;11.495;351.332;271.367;196.903;337.99;421.885;32.252;130.308;120.217
9350;3.559;-19.283;91.313;202.225;-88.694;170.713;8.804;342.694;266.771;187.637;336.31;423.96;29.237;124.455;113.477
9360;0.844;-27.033;74.88;196.036;-109.308;162.77;5.447;331.928;260.403;177.386;335.683;425.108;27.014;115.993;107.543
9370;0.955;-35.124;60.281;189.923;-129.516;150.386;0.778;318.555;252.757;167.393;338.326;428.17;25.194;101.749;100.674
9380;1.483;-40.407;46.294;184.619;-147.814;137.695;-3.743;304.331;245.352;159.767;341.079;429.577;23.561;85.888;94.241
9390;2.143;-45.29;32.508;178.887;-165.117;125.964;-6.727;289.477;238.057;156.156;341.363;424.022;22.222;73.047;86.509
9400;-1.57;-53.479;19.517;173.412;-179.142;112.873;-7.637;271.585;229.577;153.299;338.298;416.779;21.13;63.734;78.097
9410;-7.139;-60.799;6.741;167.721;-190.05;99.466;-9.076;252.909;220.234;148.673;336.71;409.036;19.823;51.541;70.327
9420;-12.826;-65.87;-6.859;161.294;-202.742;88.061;-13.051;232.91;209.863;140.047;335.134;397.2;17.41;38.643;63.735
9430;-15.324;-69.832;-20.819;153.95;-214.628;79.077;-15.977;212.599;198.959;131.232;333.275;380.712;15.386;25.327;57.185
9440;-13.623;-75.811;-35.354;146.063;-229.639;71.988;-19.444;193.029;187.897;122.408;332.109;365.52;10.95;10.43;50.457
9450;-11.806;-79.207;-49.662;137.072;-246.555;65.348;-23.655;173.389;174.977;111.972;333.283;349.297;4.428;-4.08;43.28
9460;-9.236;-82.081;-63.807;127.734;-260.17;59.385;-26.281;152.746;159.39;100.404;333.345;330.807;-1.029;-15.366;36.361
9470;-8.637;-88.894;-75.138;118.392;-270.319;52.04;-29.128;130.621;143.623;91.164;331.537;311.837;-6.993;-26.444;31.873
9480;-8.301;-96.881;-84.466;109.375;-280.152;44.461;-31.801;107.015;129.01;72.59;303.939;276.967;-11.639;-35.724;25.81
9490;-10.808;-104.868;-93.772;96.928;-292.119;36.652;-36.775;82.458;113.894;54.37;276.574;243.263;-15.666;-42.574;15.999
9500;-14.967;-112.543;-103.079;83.248;-300.917;28.823;-39.164;57.055;98.448;36.586;249.028;214.171;-19.412;-48.819;3.898
9510;-19.188;-119.749;-112.854;72.168;-306.001;20.586;-40.458;31.932;83.483;21.239;221.366;184.266;-22.615;-57.314;-7.488
9520;-21.421;-124.858;-119.128;60.872;-310.262;11.994;-41.964;7.63;66.895;8.399;194.91;156.57;-26.508;-65.446;-17.377
9530;-21.021;-130.694;-124.377;49.782;-315.923;2.843;-44.521;-15.026;49.658;-3.69;169.032;130.852;-30.742;-72.789;-26.166
9540;-20.641;-136.45;-128.017;36.788;-318.834;-11.292;-46.27;-35.435;34.047;-16.105;143.741;103.839;-33.617;-79.222;-34.764
9550;-17.728;-140.579;-132.888;22.139;-319.465;-27.605;-47.546;-53.034;19.363;-29.423;118.633;73.269;-33.516;-83.858;-43.396
9560;-14.058;-144.916;-135.779;7.183;-320.29;-44.705;-48.825;-68.361;4.993;-41.439;91.841;43.446;-34.69;-89.217;-51.634
9570;-10.636;-146.763;-137.909;-7.182;-320.263;-61.444;-50.581;-83.022;-9.294;-53.152;65.481;15.112;-35.248;-92.259;-60.197
9580;-7.046;-150.193;-139.585;-18.648;-317.99;-78.183;-51.749;-96.625;-23.574;-64.312;39.892;-12.346;-34.006;-92.775;-67.072
9590;-4.775;-151.884;-141.501;-26.487;-314.506;-92.098;-52.177;-109.181;-37.393;-75.2;14.338;-35.548;-31.679;-94.143;-74.029
9600;-2.443;-152.628;-142.538;-34.164;-311.001;-100.634;-52.357;-121.28;-49.828;-88.782;-9.201;-57.686;-29.857;-97.746;-81.152
9610;-2.658;-153.811;-143.717;-41.841;-307.207;-109.211;-51.945;-131.869;-61.383;-101.048;-32.855;-80.388;-29.657;-103.062;-87.574
9620;-2.952;-154.934;-144.337;-49.181;-302.274;-111.914;-50.908;-140.086;-72.377;-113.803;-57.777;-103.363;-30.207;-103.188;-92.563
9630;-3.804;-154.972;-145.941;-57.599;-296.29;-112.892;-50.488;-146.538;-84.065;-128.239;-82.93;-125.261;-30.926;-100.417;-98.914
9640;-3.239;-153.884;-147.891;-65.257;-288.919;-113.341;-49.749;-152.27;-95.931;-144.131;-106.89;-143.905;-32.054;-99.684;-103.074
9650;0.345;-152.872;-150.321;-74.152;-283.101;-112.949;-49.05;-156.495;-106.953;-159.246;-130.862;-161.423;-33.215;-105.832;-106.194
9660;6.156;-148.276;-153.309;-83.935;-278.641;-113.599;-48.851;-159.37;-117.596;-172.19;-155.501;-178.404;-33.847;-109.352;-109.006
9670;11.182;-143.512;-155.64;-93.658;-273.719;-115.306;-48.534;-162.283;-128.577;-181.374;-179.861;-194.617;-33.575;-110.952;-113.582
9680;16.189;-139.327;-157.17;-102.476;-268.167;-118.721;-47.903;-165.323;-139.019;-189.992;-204.897;-208.549;-33.164;-110.159;-118.436
9690;18.433;-137.745;-159.32;-109.957;-258.284;-122.937;-47.406;-169.081;-149.91;-197.79;-231.214;-224.051;-32.975;-106.731;-123.556
9700;20.539;-138.531;-158.297;-115.966;-244.836;-127.89;-45.513;-172.934;-159.113;-204.898;-257.982;-238.286;-32.432;-102.288;-128.135
9710;20.981;-139.008;-156.09;-122.461;-232.89;-133.93;-43.45;-175.349;-165.455;-211.086;-282.899;-251.31;-33.194;-101.157;-132.697
9720;23.132;-139.086;-154.299;-126.652;-224.077;-138.308;-41.673;-177.05;-170.222;-218.103;-305.421;-264.531;-33.662;-102.37;-136.167
9730;25.53;-137.283;-151.914;-130.92;-215.61;-143.006;-39.386;-178.725;-174.95;-214.393;-300.655;-261.407;-33.698;-104.968;-139.553
9740;30.785;-136.446;-149.49;-132.971;-202.225;-147.945;-37.113;-178.404;-178.486;-210.476;-295.91;-258.297;-32.361;-107.721;-141.528
9750;36.713;-135.512;-147.601;-133.379;-188.234;-151.801;-33.888;-175.674;-181.023;-206.448;-291.338;-254.917;-31.349;-108.71;-142.432
9760;42.531;-135.458;-144.246;-136.36;-168.938;-155.572;-29.983;-173.023;-184.054;-202.214;-286.628;-251.455;-32.411;-108.458;-143.174
9770;47.538;-135.252;-138.472;-139.272;-149.804;-157.183;-26.673;-170.348;-185.088;-198.014;-281.841;-247.966;-33.385;-106.742;-141.546
9780;51.161;-131.061;-131.844;-141.175;-132.099;-156.44;-21.953;-167.247;-185.753;-193.993;-277.145;-244.269;-33.538;-103.285;-139.392
9790;54.044;-126.983;-126.508;-142.251;-111.783;-155.426;-18.12;-163.546;-186.614;-189.772;-272.434;-240.531;-33.501;-98.073;-136.862
9800;53.541;-121.89;-121.017;-142.836;-93.255;-154.023;-14.633;-160.226;-187.57;-185.283;-267.69;-237.062;-35.039;-94.897;-134.023
9810;52.033;-115.524;-116.346;-143.516;-75.294;-154.626;-11.597;-157.415;-188.356;-180.703;-263.214;-233.648;-34.857;-94.942;-132.248
9820;49.495;-108.648;-109.469;-144.506;-56.96;-155.43;-8.279;-154.204;-189.001;-176.083;-258.821;-230.262;-35.061;-96.448;-131.694
9830;46.665;-101.568;-101.926;-146.011;-38.894;-157.472;-5.657;-151.074;-189.308;-171.048;-253.91;-226.828;-37.04;-97.992;-128.997
9840;45.451;-94.564;-92.942;-147.274;-22.447;-160.167;-2.986;-148.348;-191.028;-165.579;-249.193;-222.876;-40.306;-97.059;-125.223
9850;43.193;-87.531;-86.728;-147.516;-7.828;-162.956;-0.727;-145.946;-192.686;-160.276;-244.552;-218.579;-41.761;-94.93;-122.437
9860;40.568;-79.099;-79.717;-146.188;7.753;-165.36;1.148;-143.083;-193.374;-155.469;-239.683;-214.331;-41.908;-88.543;-122.2
9870;36.807;-71.088;-75.75;-145.066;25.897;-168.223;3.153;-139.87;-193.665;-151.186;-234.897;-210.303;-41.495;-82.188;-120.001
9880;32.103;-61.597;-73.883;-142.513;45.212;-170.804;5.49;-137.422;-194.207;-146.71;-230.021;-206.276;-41.021;-76.788;-117.103
9890;25.618;-53.93;-72.305;-138.56;65.382;-173.84;7.164;-135.28;-194.855;-141.924;-225.014;-201.807;-40.306;-74.677;-113.512
9900;19.095;-44.812;-70.481;-132.221;93.201;-177.757;9.166;-133.494;-195.61;-137.117;-219.924;-197.214;-39.421;-73.486;-107.87
9910;10.757;-35.935;-67.778;-125.497;117.897;-179.861;11.782;-130.65;-195.303;-132.6;-214.986;-192.655;-39.098;-74.087;-101.585
9920;2.619;-27.189;-65.916;-118.607;137.113;-180.272;15.67;-127.745;-193.899;-128.228;-210;-188.276;-38.88;-72.243;-96.446
9930;-5.919;-22.04;-64.495;-109.39;160.288;-177.975;19.183;-124.513;-193.269;-123.738;-204.91;-184.117;-39.342;-70.441;-90.636
9940;-13.898;-15.061;-61.812;-100.128;183.657;-173.768;22.857;-120.018;-191.895;-119.069;-199.669;-179.966;-40.836;-70.335;-84.287
9950;-21.083;-6.561;-58.852;-91.754;207.312;-167.926;25.583;-114.626;-190.759;-114.379;-194.11;-175.628;-42.499;-71.276;-77.919
9960;-28.252;4.257;-57.514;-84.153;226.665;-165.652;28.93;-109.219;-189.472;-109.621;-188.69;-171.09;-43.469;-71.887;-74.509
9970;-35.436;14.909;-55.095;-77.455;246.468;-165.377;33.774;-103.983;-187.259;-104.807;-183.6;-166.828;-43.93;-71.397;-71.545
9980;-44.148;17.684;-53.339;-70.408;263.352;-165.091;37.687;-100.258;-184.07;-100.117;-178.497;-162.421;-44.735;-68.13;-67.79
9990;-53.254;21.654;-50.394;-63.008;271.488;-162.909;40.28;-97.225;-180.339;-95.876;-173.117;-157.345;-45.553;-66.623;-62.768
10000;-62.077;25.476;-47.208;-59.008;275.492;-157.921;40.161;-93.371;-176.287;-91.834;-167.166;-152.221;-47.217;-67.837;-56.794
10010;-68.891;30.804;-44.098;-56.246;278.412;-147.954;38.054;-89.371;-171.851;-87.828;-161.4;-147.117;-46.273;-68.852;-50.868
10020;-74.789;35.276;-44.803;-53.338;281.846;-140.279;36.719;-84.761;-167.826;-83.807;-155.634;-141.428;-43.979;-68.794;-48.808
10030;-80.894;38.588;-46.068;-51.41;281.039;-134.061;35.254;-80.727;-164.061;-79.8;-149.697;-135.324;-42.921;-70.189;-49.429
10040;-86.142;42.775;-48.346;-50.223;277.183;-128.812;34.699;-78.146;-159.713;-75.91;-143.628;-129.241;-42.513;-71.39;-50.935
10050;-89.295;48.472;-50.738;-48.983;275.943;-124.556;34.383;-75.561;-155.432;-72.007;-137.807;-123.186;-39.226;-72.374;-53.582
10060;-92.331;55.134;-52.93;-47.23;273.165;-119.342;34.459;-72.622;-150.901;-68.131;-132.083;-116.828;-35.054;-72.668;-57.207
10070;-93.246;64.611;-55.33;-44.509;269.552;-112.992;34.599;-71.294;-146.848;-64.386;-126.421;-110.297;-30.997;-69.902;-59.715
10080;-94.132;72.545;-58.615;-41.15;264.546;-103.167;35.186;-68.803;-143.367;-60.841;-120.993;-103.855;-27.777;-67.25;-60.921
10090;-94.378;79.844;-59.457;-38.003;258.469;-92.083;34.847;-66.803;-138.881;-57.359;-115.579;-97.683;-26.259;-67.248;-60.157
10100;-94.324;84.383;-57.418;-35.495;250.801;-79.779;33.528;-65.12;-135.309;-53.862;-110.103;-92.317;-25.628;-67.063;-58.225
10110;-92.226;87.571;-53.903;-34.243;240.902;-68.735;32.025;-63.102;-132.532;-50.807;-104.621;-86.772;-25.237;-66.924;-55.539
10120;-90.673;90.908;-48.006;-33.116;229.381;-56.903;30.281;-61.905;-129.437;-48.214;-99.379;-81.566;-25.381;-68.201;-54.281
10130;-86.909;92.843;-40.346;-32.414;218.916;-45.196;28.629;-60.298;-125.385;-45.759;-94.221;-76.703;-25.501;-69.588;-50.014
10140;-81.71;94.84;-34.189;-33.086;202.044;-31.303;26.873;-58.404;-121.64;-43.214;-89.193;-71.6;-26.374;-68.644;-46.554
10150;-76.07;91.698;-27.377;-34.339;173.219;-15.454;24.93;-56.517;-118.223;-40.497;-84.214;-65.862;-26.49;-65.239;-44.472
10160;-71.034;85.881;-21.646;-34.703;148.728;-1.59;23.03;-56.796;-115.061;-37.986;-78.966;-60.255;-26.254;-60.44;-46.589
10170;-63.785;78.445;-14.777;-36.385;130.308;10.477;20.639;-57.206;-111.051;-35.517;-73.8;-54.924;-26.112;-58.057;-46.859
10180;-56.49;72.039;-7.988;-42.342;108.134;19.237;17.954;-56.844;-105.27;-33.11;-68.779;-49.766;-25.83;-54.401;-43.796
10190;-48;65.052;-1.497;-50.207;87.975;26.844;14.905;-56.625;-98.596;-30.828;-63.759;-45.324;-24.339;-49.24;-37.73
10200;-39.614;54.382;2.647;-56.232;66.53;32.13;12.597;-57.07;-90.2;-28.152;-59.076;-41.048;-22.334;-45.218;-29.948
10210;-30.652;40.149;7.603;-60.844;49.443;40.654;9.229;-57.399;-82.171;-25.586;-54.379;-36.662;-19.313;-39.44;-20.152
10220;-23.382;28.04;10.788;-64.454;35.495;46.564;4.863;-56.554;-73.708;-22.945;-49.469;-32.262;-15.331;-34.908;-9.301
10230;-11.679;21.047;13.352;-67.537;23.763;54.017;0.483;-53.979;-64.279;-20.021;-44.51;-28.028;-9.939;-29.673;-0.314
10240;-0.099;14.068;14.588;-70.206;17.937;63.132;-1.586;-51.048;-53.703;-16.828;-39.759;-24.317;-4.61;-20.218;5.625
10250;13.712;8.248;16.463;-69.848;15.759;69.622;-3.476;-48.17;-42.31;-13.71;-35;-20.807;1.979;-6.163;10.658
10260;25.181;2.463;19.203;-67.6;7.928;73.352;-2.774;-44.354;-30.85;-10.952;-30.124;-17.503;7.946;8.559;18.906
10270;36.274;-1.708;23.291;-64.167;-1.284;75.72;-2.661;-39.468;-17.35;-8.869;-25.269;-14.359;14.527;21.196;28.437
10280;44.963;-6.019;29.501;-59.932;-5.477;77.735;-3.685;-32.993;-2.197;-6.855;-20.276;-11.572;23.328;34.081;39.75
10290;55.52;-8.477;40.738;-55.291;-11.448;80.272;-5.036;-24.818;14.335;-4.952;-15.034;-8.497;31.212;45.629;54.84
10300;65.345;-11.575;51.768;-51.681;-19.943;87.014;-6.69;-16.444;31.455;-3.248;-9.703;-5.6;36.248;58.425;71.172
10310;74.35;-14.287;63.908;-48.251;-26.003;96.793;-9.292;-8.822;48.098;-1.772;-4.669;-2.828;39.683;72.261;91.266
10320;81.68;-18.068;73.897;-47.897;-29.734;105.48;-12.181;-0.703;64.568;0;0;0;43.883;84.999;108.726
10330;89.615;-18.181;84.99;-49.669;-34.728;112.108;-14.581;7.439;81.901;0;0;0;49.52;95.997;124.051
10340;97.486;-18.19;93.254;-50.041;-42.018;118.397;-16.294;16.228;98.807;0;0;0;55.102;102.16;140.004
10350;105.679;-16.8;102.557;-47.702;-44.72;125.72;-15.927;30.193;119.331;0;0;0;60.443;110.535;160.626
10360;112.865;-15.423;111.006;-44.825;-46.964;134.81;-13.52;44.759;140.672;0;0;0;65.455;116.026;181.917
10370;119.019;-14.549;119.666;-39.971;-51.411;143.621;-10.486;59.04;161.317;0;0;0;71.131;122.068;203.87
10380;124.794;-14.48;128.513;-34.608;-56.636;151.735;-7.341;73.021;180.817;0;0;0;76.879;126.291;224.171
10390;129.753;-13.513;138.759;-28.963;-58.505;160.335;-4.948;85.902;199.571;0;0;0;82.657;129.146;241.455
10400;135.966;-9.699;147.161;-23.259;-57.092;166.868;-2.891;98.375;218.327;0;0;0;87.716;133.67;250.989
10410;144.89;-6.113;155.226;-17.349;-53.127;179.881;-0.888;112.6;236.523;0;0;0;90.919;138.417;264.574
10420;151.832;-1.819;163.291;-6.206;-50.843;193.397;1.528;127.788;253.873;0;0;0;91.862;142.043;279.143
10430;158.877;3.774;170.116;10.026;-49.623;207.141;4.138;141.59;268.983;0;0;0;95.606;144.494;290.04
10440;160.564;10.932;175.177;22.062;-47.375;221.775;8.252;155.083;282.957;0;0;0;100.799;147.822;296.363
10450;162.65;24.108;180.197;30.501;-40.331;237.119;12.902;168.699;295.179;0;0;0;106.175;154.501;299.639
10460;164.708;36.483;184.688;38.663;-31.697;252.579;17.8;180.433;307.368;0;0;0;111.006;162.843;303.641
10470;169.465;48.378;189.012;47.106;-27.654;266.666;22.519;190.937;318.044;0;0;0;114.134;174.079;305.537
10480;168.879;59.975;195.273;57.294;-24.568;279.011;26.492;200.749;327.025;0;0;0;114.79;184.868;307.777
10490;168.099;71.479;201.494;68.314;-20.575;286.977;28.516;210.735;334.985;0;0;0;116.902;193.541;311.545
10500;166.232;82.763;207.41;79.726;-15.294;295.314;30.251;220.359;342.605;0;0;0;120.574;201.261;314.473
10510;164.526;92.258;212.579;90.847;-9.066;299.386;30.269;228.673;349.717;0;0;0;123.396;208.581;313.708
10520;162.806;99.554;215.509;100.968;-6.596;304.978;30.763;235.941;355.15;0;0;0;122.731;217.961;308.914
10530;161.495;106.996;214.199;108.866;-1.714;309.178;32.287;241.932;359.132;0;0;0;119.581;229.499;300.385
10540;155.92;112.637;209.302;114.077;5.232;309.85;34.135;246.924;360.954;0;0;0;118.406;240.611;289.099
10550;150.159;116.648;203.843;119.338;9.668;303.248;36.306;252.142;360.99;0;0;0;117.295;249.084;277.965
