timepoints (min);31: frq9-.1;32: frq9-.2;33: frq9-.3;34: frq10-.1;35: frq10-.2;36: frq10-.3;37: wc-1+.1;38: wc-2+.1;39: wc-2+.2;40: wc-2+.3;41: wc-1-.1;42: wc-1-.2;43: wc-1-.3;44: wc-2-.1;45: wc-2-.2
12410;-80.952;-52.641;-70.669;36.036;-14.338;1.131;0;4.949;-11.877;42.778;0;0;0;-6.21;-1.972
12420;-80.572;-51.012;-72.713;33.026;-15.906;0.823;0;4.332;-11.585;44.877;0;0;0;-6.003;-3.975
12430;-78.229;-49.197;-74.688;31.375;-17.509;0.861;0;4.277;-10.869;46.668;0;0;0;-5.796;-5.978
12440;-76.686;-44.102;-75.214;29.724;-18.143;0.72;0;5.208;-9.163;48.458;0;0;0;-5.458;-6.44
12450;-75.17;-39.062;-75.699;27.039;-18.764;0.555;0;5.996;-6.006;48.374;0;0;0;-4.899;-6.943
12460;-73.254;-36.222;-76.35;24.223;-18.404;0.523;0;6.632;-3.399;47.419;0;0;0;-4.341;-6.967
12470;-71.382;-34.807;-74.786;21.117;-18.044;0.087;0;6.741;-1.97;46.185;0;0;0;-3.858;-6.807
12480;-68.91;-34.022;-73.25;19.596;-19.17;-0.488;0;6.808;-0.981;44.59;0;0;0;-4.611;-6.647
12490;-65.686;-33.237;-72.343;17.839;-20.295;-1.461;0;7.058;-0.401;43.476;0;0;0;-5.447;-6.728
12500;-62.139;-32.019;-71.265;16.214;-20.428;-2.932;0;7.843;1.356;42.479;0;0;0;-8.363;-7.003
12510;-58.353;-32.721;-71.292;14.261;-20.56;-4.418;0;8.723;2.713;41.306;0;0;0;-9.712;-7.277
12520;-54.87;-33.63;-71.258;11.138;-20.094;-6.079;0;9.48;4.135;40.066;0;0;0;-10.971;-7.115
12530;-53.348;-34.259;-71.303;7.403;-19.628;-7.719;0;9.89;4.766;38.226;0;0;0;-13.699;-6.931
12540;-52.001;-35.102;-69.738;2.797;-18.394;-9.948;0;10.846;5.836;36.506;0;0;0;-13.908;-6.748
12550;-51.455;-34.145;-68.172;-0.953;-17.161;-11.941;0;11.461;6.708;34.302;0;0;0;-14.137;-5.852
12560;-50.262;-33.512;-64.297;-3.651;-15.978;-13.572;0;11.459;8.418;32.008;0;0;0;-13.4;-4.881
12570;-49.912;-33.999;-60.421;-6.949;-14.657;-14.982;0;10.674;10.327;30.372;0;0;0;-12.703;-4.19
12580;-50.001;-34.52;-58.258;-11.6;-14.858;-16.992;0;9.903;12.706;29.857;0;0;0;-11.628;-2.298
12590;-50.119;-35.601;-56.095;-15.422;-15.295;-18.52;0;9.712;15.472;28.658;0;0;0;-11.463;-0.406
12600;-48.756;-36.234;-53.418;-17.724;-16.13;-19.319;0;10.183;17.414;27.486;0;0;0;-10.837;2.156
12610;-45.841;-36.548;-49.881;-19.956;-17.863;-19.35;0;10.635;19.088;25.166;0;0;0;-10.211;3.952
12620;-42.138;-36.812;-46.324;-23.132;-16.957;-19.354;0;12.092;20.353;21.623;0;0;0;-9.805;5.748
12630;-39.274;-36.477;-39.419;-25.702;-17.65;-19.044;0;13.374;19.582;18.081;0;0;0;-9.352;7.76
12640;-35.393;-36.583;-32.349;-27.459;-18.342;-18.761;0;14.171;17.672;14.279;0;0;0;-8.898;9.959
12650;-32.512;-38.21;-26.201;-28.017;-17.997;-18.385;0;14.975;15.062;10.676;0;0;0;-7.463;12.157
12660;-29.713;-40.001;-20.074;-27.71;-17.652;-18.47;0;15.771;13.528;7.553;0;0;0;-6.36;13.574
12670;-27.714;-42.873;-14.003;-27.444;-17.997;-19.063;0;16.713;11.979;5.312;0;0;0;-5.217;14.99
12680;-25.119;-43.44;-8.462;-27.719;-18.252;-20.167;0;17.007;8.753;3.31;0;0;0;-4.455;16.687
12690;-22.332;-44.628;-2.921;-28.146;-18.108;-20.43;0;17.094;4.181;1.447;0;0;0;-4.087;16.611
12700;-16.666;-45.255;-0.234;-27.494;-17.77;-20.855;0;16.448;1.455;0.023;0;0;0;-4.239;16.535
12710;-12.172;-44.381;2.452;-26.228;-19.332;-20.302;0;15.823;-2.956;-0.488;0;0;0;-4.41;15.808
12720;-10.239;-43.106;3.07;-25.641;-20.695;-19.455;0;15.252;-6.567;-1.814;0;0;0;-4.581;15.378
12730;-8.753;-41.79;3.688;-25.742;-20.593;-18.519;0;14.201;-8.992;-2.779;0;0;0;-3.564;14.948
12740;-10.508;-40.474;7.771;-26.017;-20.739;-17.655;0;12.91;-10.457;-4.39;0;0;0;-1.92;15.479
12750;-10.019;-39.972;11.854;-26.319;-18.826;-16.743;0;11.108;-12.474;-5.884;0;0;0;-0.276;16.01
12760;-9.517;-39.91;17.239;-25.946;-17.12;-15.259;0;9.859;-15.422;-7.279;0;0;0;-0.212;16.541
12770;-8.775;-39.924;21.295;-26.297;-15.866;-14.05;0;9.415;-18.908;-7.959;0;0;0;-0.735;16.691
12780;-6.346;-38.818;25.366;-26.117;-14.737;-12.423;0;9.012;-21.619;-8.039;0;0;0;-1.258;16.841
12790;-4.597;-37.277;27.276;-25.983;-13.88;-10.436;0;7.565;-23.83;-9.622;0;0;0;-3.051;18.192
12800;-2.069;-35.857;28.821;-25.39;-13.023;-9.248;0;6.81;-25.959;-11.135;0;0;0;-5.196;19.115
12810;-0.101;-34.319;30.119;-25.836;-12.407;-8.332;0;7.727;-28.512;-12.69;0;0;0;-7.341;20.037
12820;1.64;-32.061;31.017;-25.857;-11.79;-8.188;0;8.699;-30.699;-14.324;0;0;0;-9.032;19.261
12830;3.259;-29.775;33.474;-25.869;-10.531;-7.381;0;9.578;-31.688;-17.348;0;0;0;-10.723;18.484
12840;4.759;-26.81;32.468;-26.834;-9.272;-6.87;0;8.789;-32.687;-19.331;0;0;0;-10.774;17.708
12850;4.93;-23.906;31.461;-27.657;-7.626;-7.069;0;7.288;-32.63;-21.148;0;0;0;-11.143;14.572
12860;3.501;-22.683;31.223;-27.928;-5.981;-7.654;0;6.305;-32.657;-22.194;0;0;0;-11.513;11.437
12870;1.81;-22.364;30.986;-26.308;-6.032;-8.421;0;4.999;-32.468;-22.081;0;0;0;-10.843;8.302
12880;1.759;-22.245;28.546;-24.687;-3.603;-9.354;0;4.532;-32.884;-21.589;0;0;0;-10.848;7.308
12890;3.116;-22.113;26.106;-24.154;-1.749;-10.53;0;5.356;-31.89;-21.577;0;0;0;-10.854;6.313
12900;4.615;-20.375;22.812;-24.484;-0.604;-11.371;0;5.953;-30.617;-21.668;0;0;0;-11.359;4.543
12910;5.954;-18.517;21.159;-26.014;0.949;-12.292;0;6.51;-29.183;-21.959;0;0;0;-12.103;4.334
12920;8.21;-17.509;19.505;-28.379;3.223;-12.734;0;5.61;-28.432;-23.09;0;0;0;-12.848;4.124
12930;8.145;-17.741;17.957;-31.105;5.498;-13.141;0;4.614;-26.612;-24.116;0;0;0;-13.342;4.153
12940;7.687;-17.869;16.41;-33.87;7.273;-13.85;0;4.437;-24.635;-25.142;0;0;0;-13.556;4.182
12950;4.949;-18.597;16.873;-36.687;9.048;-14.559;0;4.288;-23.863;-26.643;0;0;0;-13.77;4.315
12960;2.146;-19.188;17.268;-40.188;12.022;-16.268;0;4.181;-21.139;-28.051;0;0;0;-12.559;4.734
12970;2.127;-21.018;17.926;-42.407;14.996;-17.935;0;4.262;-18.465;-28.859;0;0;0;-11.348;5.353
12980;2.305;-22.007;21.943;-43.659;17.924;-19.837;0;4.657;-17.425;-29.752;0;0;0;-10.219;4.812
12990;5.025;-23.036;22.343;-44.399;20.852;-21.352;0;4.913;-16.597;-29.957;0;0;0;-8.277;4.055
13000;7.767;-24.258;22.352;-44.754;22.277;-21.826;0;6.338;-15.997;-30.004;0;0;0;-6.335;3.16
13010;9.875;-23.2;22.36;-45.67;23.702;-22.908;0;7.808;-14.218;-29.752;0;0;0;-4.455;4.781
13020;11.262;-22.625;23.061;-45.561;25.301;-22.994;0;7.793;-11.897;-29.779;0;0;0;-4.07;5.531
13030;10.472;-23.53;23.761;-45.004;26.899;-23.601;0;7.394;-9.535;-29.167;0;0;0;-3.817;6.281
13040;10.366;-24.835;28.364;-43.517;29.912;-23.401;0;7.303;-7.299;-27.23;0;0;0;-4.923;5.746
13050;11.113;-25.099;33.105;-41.921;32.924;-22.401;0;7.379;-5.182;-24.777;0;0;0;-6.094;5.211
13060;11.815;-25.192;37.406;-40.966;35.345;-21.208;0;6.243;-2.15;-22.323;0;0;0;-6.961;4.676
13070;11.739;-24.884;42.677;-40.159;37.766;-18.455;0;4.843;1.052;-19.651;0;0;0;-8.229;6.265
13080;11.56;-25.029;47.949;-40.254;39.724;-15.674;0;3.083;2.531;-17.459;0;0;0;-10.23;7.854
13090;10.299;-26.054;53.583;-39.818;41.683;-12.214;0;3.207;4.524;-16.39;0;0;0;-12.232;7.08
13100;9.03;-26.971;59.377;-39.57;43.95;-8.422;0;3.589;5.225;-16.194;0;0;0;-13.315;8.141
13110;8.548;-27.226;61.258;-40.263;46.218;-4.55;0;3.575;6.179;-16.679;0;0;0;-14.43;9.194
13120;9.226;-25.611;63.139;-41.691;47.305;-0.531;0;3.541;7.174;-16.996;0;0;0;-15.546;10.797
13130;9.153;-24.161;65.017;-42.153;48.392;3.368;0;3.095;9.364;-17.313;0;0;0;-14.033;10.32
13140;8.419;-22.924;65.574;-42.615;48.957;7.792;0;2.229;11.483;-17.171;0;0;0;-12.52;9.47
13150;7.823;-21.997;66.131;-41.437;49.523;11.748;0;1.341;13.582;-15.294;0;0;0;-11.007;8.433
13160;8.406;-21.218;65.127;-39.419;50.177;15.783;0;0.234;14.527;-13.217;0;0;0;-8.156;7.354
13170;9.028;-20.37;64.123;-37.001;50.23;17.701;0;0.691;16.065;-10.903;0;0;0;-5.305;6.276
13180;11.71;-19.501;63.917;-34.057;50.93;19.646;0;1.263;18.116;-8.868;0;0;0;-2.447;3.743
13190;14.713;-18.501;63.85;-31.72;51.737;21.514;0;1.305;20.068;-6.728;0;0;0;-0.266;1.211
13200;17.392;-17.663;64.185;-29.526;52.063;21.703;0;1.229;21.538;-5.772;0;0;0;1.914;-1.721
13210;19.95;-16.661;62.32;-27.302;53.074;21.721;0;1.073;22.305;-4.743;0;0;0;3.324;-4.542
13220;21.088;-14.691;60.51;-25.108;54.086;21.552;0;0.948;22.259;-3.354;0;0;0;4.709;-7.363
13230;22.05;-12.79;55.091;-23.417;53.872;21.327;0;0.761;22.759;-1.985;0;0;0;6.08;-9.749
13240;22.745;-9.15;49.534;-20.917;53.658;21.262;0;-0.236;23.138;0.352;0;0;0;6.651;-12.135
13250;21.079;-5.497;47.941;-19.105;52.796;20.157;0;-1.953;24.225;2.688;0;0;0;8.083;-14.245
13260;20.932;-2.388;46.348;-16.868;51.934;19.426;0;-4.668;24.869;4.388;0;0;0;9.494;-19.501
13270;21.459;1.039;43.197;-15.27;50.967;17.335;0;-6.065;26.251;5.727;0;0;0;12.138;-24.756
13280;23.506;5.448;40.047;-14.578;50;15.633;0;-8.172;28.363;6.385;0;0;0;13.961;-29.928
13290;25.07;10.721;33.937;-13.566;47;13.131;0;-10.308;30.189;6.672;0;0;0;15.785;-33.579
13300;25.594;14.792;27.163;-12.88;44;10.691;0;-12.806;31.539;6.759;0;0;0;17.818;-37.658
13310;26.131;18.208;20.389;-11.236;40.899;8.611;0;-15.13;31.423;6.843;0;0;0;18.443;-40.894
13320;26.887;21.094;14.812;-9.661;37.799;5.763;0;-17.276;30.626;6.927;0;0;0;19.068;-44.247
13330;30.552;23.459;9.346;-8.339;35.414;2.395;0;-18.763;29.789;7.429;0;0;0;18.885;-47.6
13340;35.652;25.556;8.57;-7.062;33.029;-1.578;0;-21.194;28.348;7.628;0;0;0;18.703;-48.914
13350;41.193;29.572;7.793;-5.865;30.246;-5.83;0;-22.433;27.332;8.506;0;0;0;18.521;-50.229
13360;44.948;33.513;9.079;-3.167;27.462;-10.163;0;-24.39;26.303;9.484;0;0;0;18.658;-51.543
13370;47.982;36.694;12.964;1.302;24.894;-13.128;0;-26.914;26.021;10.337;0;0;0;18.794;-51.244
13380;50.964;39.523;16.85;4.695;22.326;-15.857;0;-30.079;24.069;11.086;0;0;0;17.385;-50.945
13390;53.247;41.272;20.895;7.75;21.127;-18.034;0;-32.603;21.841;12.435;0;0;0;17.05;-50.556
13400;52.092;42.669;24.941;9.966;19.928;-19.772;0;-34.92;19.541;11.959;0;0;0;16.714;-48.658
13410;49.768;43.466;26.772;10.141;19.425;-21.455;0;-37.481;17.963;11.723;0;0;0;14.681;-46.988
13420;49.968;44.429;28.597;10.036;18.921;-21.357;0;-39.96;16.516;11.148;0;0;0;12.321;-45.485
13430;49.51;43.512;29.593;9.819;17.855;-21.363;0;-42.175;13.952;10.885;0;0;0;9.961;-42.703
13440;48.732;43.07;32.486;10.019;16.789;-19.648;0;-43.274;11.717;10.623;0;0;0;7.219;-40.004
13450;49.309;43.029;35.378;10.033;16.72;-16.178;0;-43.548;9.483;11.476;0;0;0;3.957;-36.761
13460;50.367;43.195;41.993;8.971;16.091;-10.481;0;-43.69;8.81;11.808;0;0;0;0.674;-33.629
13470;51.748;45;48.574;8.367;14.597;-4.625;0;-43.27;8.561;11.581;0;0;0;-2.908;-30.497
13480;52.983;46.688;53.717;7.803;13.036;2.425;0;-42.643;8.334;9.618;0;0;0;-7.49;-26.781
13490;53.032;47.537;58.861;8.888;11.154;9.314;0;-41.884;7.775;6.695;0;0;0;-12.41;-23.065
13500;52.541;48.652;58.644;10.414;10.858;13.857;0;-42.221;5.556;2.877;0;0;0;-16.429;-19.909
13510;50.433;49.328;58.428;11.866;6.801;18.039;0;-41.65;3.316;-0.941;0;0;0;-20.538;-16.352
13520;47.77;49.273;60.211;16.246;2.857;22.138;0;-41.877;0.819;-4.254;0;0;0;-24.647;-12.794
13530;45.343;49.55;60.052;20.985;-1.088;25.917;0;-40.783;-2.468;-7.447;0;0;0;-26.526;-10.212
13540;44.237;49.116;59.894;24.276;-3.832;26.763;0;-39.738;-5.514;-10.2;0;0;0;-28.349;-8.79
13550;43.628;48.778;59.812;27.567;-6.575;27.608;0;-38.732;-7.706;-12.877;0;0;0;-30.172;-8.01
13560;43.057;48.581;60.076;32.543;-8.458;28.273;0;-36.927;-9.568;-15.723;0;0;0;-31.17;-7.996
13570;42.023;48.266;58.592;37.403;-10.341;28.938;0;-34.932;-10.931;-18.672;0;0;0;-32.167;-9.142
13580;37.974;48.206;57.108;40.084;-12.406;31.586;0;-31.781;-10.487;-21.621;0;0;0;-31.364;-10.316
13590;33.462;48.145;56.32;42.596;-14.47;34.172;0;-27.857;-9.981;-24.451;0;0;0;-30.272;-11.669
13600;29.319;44.829;55.532;45.804;-16.455;37.039;0;-25.294;-8.619;-27.281;0;0;0;-29.179;-12.194
13610;27.135;41.368;54.628;48.509;-18.44;40.008;0;-22.251;-9.196;-29.069;0;0;0;-28.005;-12.72
13620;24.731;36.949;51.531;50.484;-20.292;43.648;0;-18.692;-10.575;-30.774;0;0;0;-26.832;-13.112
13630;22.327;32.606;48.434;52.459;-22.145;47.378;0;-14.341;-10.828;-32.479;0;0;0;-24.898;-13.503
13640;20.026;29.063;45.939;53.928;-24.801;50.468;0;-10.674;-9.895;-34.861;0;0;0;-23.39;-14.008
13650;22.05;25.501;42.644;54.931;-27.458;53.419;0;-6.214;-9.436;-37.243;0;0;0;-21.883;-15.266
13660;24.087;22.491;41.705;57.286;-30.575;55.014;0;-1.054;-7.697;-39.865;0;0;0;-21.977;-16.524
13670;26.023;19.481;39.658;59.761;-33.692;56.863;0;3.898;-6.181;-43.269;0;0;0;-21.681;-17.426
13680;28.68;19.2;37.611;62.237;-36.796;58.713;0;8.811;-3.812;-46.793;0;0;0;-20.906;-18.328
13690;31.301;19.07;33.226;63.848;-39.899;58.843;0;11.913;-2.233;-50.041;0;0;0;-20;-17.646
13700;32.801;19.2;28.377;65.501;-43.651;58.857;0;13.767;-1.521;-52.17;0;0;0;-18.67;-17.313
13710;30.703;19.261;22.356;68.194;-47.403;56.63;0;15.786;-0.125;-53.661;0;0;0;-17.353;-16.941
13720;27.005;16.31;16.335;70.327;-49.69;54.383;0;17.446;1.508;-55.007;0;0;0;-16.036;-16.823
13730;23.701;13.36;10.902;72.708;-51.977;50.937;0;19.03;3.036;-54.473;0;0;0;-14.217;-16.468
13740;21.99;9.535;5.469;73.368;-54.033;45.575;0;20.861;4.516;-54.022;0;0;0;-12.597;-13.89
13750;20.626;5.27;2.796;72.499;-56.69;42.534;0;23.975;7.036;-51.705;0;0;0;-12.898;-10.876
13760;20.665;2.436;-0.474;71.63;-55.628;39.479;0;26.819;9.777;-49.422;0;0;0;-13.217;-7.65
13770;21.183;0.401;-3.745;67.247;-54.462;36.423;0;29.051;11.65;-47.139;0;0;0;-13.535;-4.423
13780;20.839;-2.575;-5.114;62.801;-53.297;33.339;0;31.041;13.508;-44.497;0;0;0;-15.414;-2.469
13790;19.574;-5.952;-7.284;60.855;-52.145;33.375;0;33.022;14.76;-41.854;0;0;0;-17.21;-0.514
13800;16.716;-9.988;-9.543;58.888;-50.993;33.411;0;36.308;15.985;-38.487;0;0;0;-19.005;2.04
13810;13.917;-13.703;-12.444;56.375;-49.841;33.454;0;38.872;15.146;-35.259;0;0;0;-19.647;3.258
13820;9.836;-15.298;-15.665;52.087;-48.69;33.56;0;40.043;13.843;-32.032;0;0;0;-20.288;5.636
13830;7.008;-16.132;-18.306;51.381;-47.414;32.306;0;38.621;11.105;-27.537;0;0;0;-21.33;8.483
13840;3.891;-17.862;-22.232;48.323;-46.138;31.052;0;36.895;8.463;-23.001;0;0;0;-22.481;11.33
13850;0.608;-18.792;-26.302;44.348;-44.903;29.978;0;35.506;3.727;-18.466;0;0;0;-23.633;11.556
13860;-3.179;-22.368;-30.372;40.746;-43.669;29.106;0;34.997;0.153;-14.852;0;0;0;-25.177;12.237
13870;-8.086;-25.385;-36.167;36.455;-42.434;26.349;0;35.058;-3.072;-11.239;0;0;0;-26.934;11.119
13880;-13.429;-28.152;-41.961;32.468;-41.2;23.592;0;34.463;-6.29;-7.514;0;0;0;-29.331;9.499
13890;-18.6;-30.559;-47.245;29;-39.814;20.972;0;34.029;-10.472;-4.741;0;0;0;-31.79;8.179
13900;-24.672;-30.85;-51.152;26.312;-38.428;18.168;0;32.935;-13.683;-1.932;0;0;0;-34.27;8.794
13910;-30.321;-31.101;-55.058;23.513;-37.172;16.604;0;31.632;-16.724;1.563;0;0;0;-35.87;9.41
13920;-37.972;-31.865;-57.539;21.535;-35.917;15.164;0;30.666;-18.77;5.578;0;0;0;-37.326;9.743
13930;-48.578;-34.397;-60.826;19.412;-34.752;13.724;0;29.766;-20.891;9.51;0;0;0;-39.145;10.077
13940;-60.663;-35.59;-64.603;18.23;-33.586;11.695;0;29.674;-22.516;13.815;0;0;0;-40.978;9.212
13950;-72.659;-37.295;-67.514;17.062;-32.359;9.906;0;29.964;-22.674;16.883;0;0;0;-42.811;7.92
13960;-77.615;-38.594;-70.12;14.623;-31.131;8.131;0;29.662;-24.233;19.95;0;0;0;-43.971;6.588
13970;-79.894;-37.921;-72.726;11.425;-29.959;6.356;0;28.971;-25.957;22.825;0;0;0;-45.6;4.182
13980;-82.839;-35.743;-73.687;8.219;-28.786;3.859;0;28.608;-26.515;25.699;0;0;0;-46.68;1.777
13990;-85.779;-33.378;-73.796;5.054;-27.752;3.243;0;28.699;-24.407;28.774;0;0;0;-47.967;-2.978
14000;-88.876;-29.214;-73.905;3.033;-26.717;2.55;0;28.927;-22.266;30.852;0;0;0;-49.254;-7.884
14010;-93.272;-26.335;-72.934;1.153;-25.717;1.858;0;29.273;-20.388;32.931;0;0;0;-48.666;-11.71
14020;-97.069;-25.157;-71.923;-0.167;-24.717;0.646;0;30.099;-19.034;35.055;0;0;0;-47.823;-15.371
14030;-100.386;-22.575;-70.815;-0.767;-23.634;-0.407;0;30.793;-17.793;36.499;0;0;0;-46.941;-17.212
14040;-103.855;-22.815;-69.474;-2.869;-22.552;-1.459;0;30.811;-15.578;37.943;0;0;0;-44.182;-18.194
14050;-105.604;-22.43;-68.134;-3.698;-21.552;-2.801;0;29.498;-13.363;38.186;0;0;0;-41.423;-19.246
14060;-107.477;-21.966;-67.172;-5.785;-20.455;-4.132;0;27.425;-9.072;38.429;0;0;0;-38.145;-18.955
14070;-108.312;-23.877;-65.705;-5.397;-19.359;-5.651;0;26.772;-5.262;38.734;0;0;0;-34.473;-18.663
14080;-109.92;-24.909;-64.265;-5.017;-18.324;-7.17;0;26.786;-1.767;37.097;0;0;0;-30.881;-18.749
14090;-110.941;-24.639;-63.625;-2.986;-17.29;-8.661;0;26.923;0.148;35.625;0;0;0;-25.102;-18.752
14100;-112.161;-24.981;-62.063;-0.956;-16.4;-9.898;0;27.359;3.058;33.492;0;0;0;-19.143;-17.154
14110;-112.622;-22.607;-60.502;-0.632;-15.51;-11.393;0;26.746;6.512;31.16;0;0;0;-12.785;-17.357
14120;-112.323;-19.459;-58.28;-0.388;-14.648;-12.888;0;25.67;10.35;28.766;0;0;0;-6.323;-17.56
14130;-111.539;-16.865;-55.698;-0.357;-13.786;-14.328;0;23.888;13.906;27.614;0;0;0;-0.119;-18.022
14140;-111.225;-12.065;-53.116;-0.007;-13.124;-15.905;0;21.978;17.517;26.786;0;0;0;5.683;-18.284
14150;-110.738;-8.905;-51.119;0.223;-12.462;-17.241;0;19.994;19.785;25.959;0;0;0;11.484;-20.786
14160;-111.924;-6.203;-48.801;-0.057;-11.979;-18.516;0;18.07;21.025;24.897;0;0;0;16.377;-23.247
14170;-113.145;-3.181;-46.188;-0.737;-11.497;-19.79;0;15.254;21.785;23.834;0;0;0;20.986;-25.228
14180;-111.839;-1.385;-42.961;-2.004;-10.959;-21.796;0;12.51;22.538;22.772;0;0;0;25.128;-27.29
14190;-109.492;-1.149;-40.157;-3.618;-10.421;-23.081;0;10.007;23.212;20.636;0;0;0;27.501;-30.117
14200;-105.252;0.332;-37.353;-3.568;-9.862;-24.415;0;8.503;24.273;18.499;0;0;0;29.873;-33.45
14210;-104.619;1.774;-34.396;-2.815;-9.303;-25.749;0;7.519;24.054;17.25;0;0;0;32.546;-36.782
14220;-102.259;4.425;-30.99;-2.099;-8.772;-26.314;0;6.748;23.841;16.2;0;0;0;35.468;-37.865
14230;-99.199;5.826;-27.585;-1.383;-8.241;-26.2;0;4.857;22.127;15.15;0;0;0;38.469;-39.023
14240;-96.967;5.669;-23.492;-0.337;-7.593;-25.975;0;2.066;19.668;15.804;0;0;0;41.949;-39.662
14250;-93.262;3.492;-19.4;0.71;-6.945;-25.688;0;-1.305;17.188;16.938;0;0;0;45.429;-38.857
14260;-89.695;0.127;-15.701;1.779;-6.221;-24.721;0;-4.825;14.77;18.113;0;0;0;46.029;-39.371
14270;-88.148;-1.51;-12.862;1.68;-5.497;-23.703;0;-7.592;13.069;20.593;0;0;0;46.374;-40.869
14280;-86.761;-2.468;-10.023;0.895;-4.772;-22.686;0;-10.106;12.026;23.094;0;0;0;46.719;-42.367
14290;-83.916;-0.706;-6.37;0.454;-4.048;-21.461;0;-11.763;10.727;24.979;0;0;0;43.476;-44.142
14300;-80.797;2.349;-5.356;1.801;-3.221;-18.046;0;-13.6;9.628;27.225;0;0;0;40.143;-45.91
14310;-77.622;5.435;-4.094;2.799;-2.393;-14.324;0;-15.017;8.255;29.381;0;0;0;36.531;-48.319
14320;-75.292;8.906;-2.949;3.4;-1.793;-10.603;0;-16.35;7.348;30.869;0;0;0;32.25;-49.171
14330;-74.374;11.463;-2.043;3.721;-1.193;-6.674;0;-17.4;6.691;32.873;0;0;0;27.796;-50.323
14340;-73.829;14.738;-0.909;5.179;-0.648;-2.746;0;-18.582;6.683;34.794;0;0;0;22.542;-51.834
14350;-71.754;18.57;-0.531;6.433;0;0.542;0;-20.263;6.474;37.257;0;0;0;17.592;-53.388
14360;-69.72;21.881;1.007;8.847;0;3.83;0;-22.386;4.93;39.829;0;0;0;13.841;-52.981
14370;-67.479;24.606;2.6;11.844;0;7.119;0;-24.899;2.345;42.401;0;0;0;10.091;-52.47
14380;-66.477;26.421;3.109;14.841;0;9.647;0;-26.738;0.487;44.029;0;0;0;7.134;-49.193
14390;-65.317;26.265;3.618;17.452;0;11.877;0;-28.774;-1.33;45.608;0;0;0;4.297;-45.916
14400;-65.006;26.101;4.223;20.063;0;14.108;0;-30.4;-1.526;46.468;0;0;0;1.832;-42.975
14410;-63.788;26.001;5.978;23.519;0;16.338;0;-31.669;-2.135;46.737;0;0;0;-2.112;-38.075
14420;-58.686;24.647;7.719;26.494;0;19.128;0;-32.43;-1.978;47.005;0;0;0;-6.055;-33.553
14430;-53.101;24.401;9.459;29.222;0;22.753;0;-32.764;-1.462;45.491;0;0;0;-9.84;-29.592
14440;-46.043;23.421;13.018;30.51;0;26.378;0;-32.52;-1.586;44.41;0;0;0;-10.505;-25.63
14450;-40.879;20.822;16.521;30.211;0;30.003;0;-33.171;-3.025;43.328;0;0;0;-11.17;-20.057
14460;-37.063;20.055;19.345;30.992;0;34.308;0;-34.004;-2.548;41.243;0;0;0;-11.543;-14.483
14470;-32.341;18.079;21.63;32.99;0;38.458;0;-35.298;-2.477;39.157;0;0;0;-11.917;-9.079
14480;-27.597;16.862;23.916;34.989;0;42.608;0;-35.411;-2.532;37.086;0;0;0;-12.16;-3.527
14490;-20.415;16.701;24.241;36.658;0;46.759;0;-34.823;-4.254;34.13;0;0;0;-12.204;1.97
14500;-14.647;14.699;24.72;37.324;0;50.589;0;-33.865;-5.612;31.222;0;0;0;-12.248;9.375
14510;-7.07;13.659;25.199;37.71;0;53.526;0;-32.524;-7.495;28.274;0;0;0;-11.745;16.781
14520;2.844;14.139;26.588;39.028;0;56.462;0;-31.491;-9.466;23.797;0;0;0;-12.081;22.488
14530;14.305;14.098;28.937;40.345;0;59.399;0;-30.382;-12.032;19.299;0;0;0;-12.335;28.134
14540;24.072;15.337;31.286;42.131;0;62.255;0;-28.883;-15.112;16.681;0;0;0;-11.577;33.742
14550;33.359;15.302;36.76;43.917;0;65.99;0;-28.651;-18.742;14.222;0;0;0;-10.818;41.83
14560;42.596;13.251;42.234;46.926;0;69.725;0;-27.97;-22.069;11.763;0;0;0;-9.906;50.229
14570;51.432;10.69;47.626;49.934;0;73.461;0;-26.888;-24.897;10.208;0;0;0;-6.226;55.268
14580;62.206;7.185;51.916;53.137;0;77.316;0;-26.781;-27.705;8.654;0;0;0;-2.608;60.72
14590;73;3.052;56.206;56.339;0;80.847;0;-27.367;-31.877;5.939;0;0;0;1.05;64.985
14600;81.081;0.286;60.419;59.65;0;84.378;0;-27.719;-36.346;3.193;0;0;0;4.756;69.25
14610;89.174;-1.734;61.156;63.68;0;87.909;0;-26.492;-39.335;0.447;0;0;0;6.797;73.396
14620;96.186;-3.454;61.954;67.614;0;91.6;0;-25.124;-42.098;-3.023;0;0;0;7.359;76.582
14630;102.961;-4.354;63.153;71.508;0;96.023;0;-23.999;-43.519;-6.537;0;0;0;7.761;76.789
14640;110.937;-3.88;64.254;75.53;0;100.447;0;-22.414;-45.008;-10.181;0;0;0;9.964;74.796
14650;119.07;-3.066;65.299;78.432;0;104.87;0;-19.913;-47.008;-12.681;0;0;0;12.394;72.803
14660;127.684;-2.252;64.945;81.641;0;109.694;0;-17.781;-48.846;-15.182;0;0;0;17.596;70.941
14670;132.497;0.072;64.525;84.8;0;113.985;0;-16.05;-49.796;-17.614;0;0;0;20.637;69.079
14680;138.646;2.396;64.106;87.959;0;118.276;0;-14.59;-50.484;-18.026;0;0;0;23.741;67.72
14690;140.492;5.462;63.105;93.109;0;122.567;0;-13.621;-50.612;-18.335;0;0;0;24.084;66.143
14700;142.208;9.528;61.142;98.259;0;126.778;0;-12.691;-49.978;-18.524;0;0;0;24.428;63.011
