timepoints (min);01: bdA+.1;02: bdA+.2;03: bdA+.3;04: crybdIm1+.1;05: crybdIm1+.2;;06: bdA-.1;07: bdA-.2;08: bdA-.3;09: crybdIm1-.1;10: crybdIm1-.2;11: crybdIm1-.3;12: frq1+.1;13: frq1+.2;14: frq1+.3
14060;0;0;0;0;0;;-54.502;-36.859;-91.731;-116.564;-117.992;-121.79;0;0;0
14070;0;0;0;0;0;;-50.647;-28.588;-86.372;-107.505;-113.792;-116.887;0;0;0
14080;0;0;0;0;0;;-47.186;-20.288;-79.411;-96.783;-110.228;-111.335;0;0;0
14090;0;0;0;0;0;;-43.726;-11.96;-71.724;-86.117;-106.865;-105.873;0;0;0
14100;0;0;0;0;0;;-38.498;-3.425;-63.611;-74.451;-102.348;-99.65;0;0;0
14110;0;0;0;0;0;;-33.752;5.622;-54.778;-61.828;-96.492;-93.091;0;0;0
14120;0;0;0;0;0;;-28.819;13.917;-43.921;-47.919;-90.702;-86.415;0;0;0
14130;0;0;0;0;0;;-22.534;22.633;-31.731;-34.407;-84.993;-77.836;0;0;0
14140;0;0;0;0;0;;-16.126;29.741;-20.13;-21.743;-78.298;-69.346;0;0;0
14150;0;0;0;0;0;;-9.77;36.599;-8.879;-8.804;-71.247;-59.09;0;0;0
14160;0;0;0;0;0;;-3.414;41.633;2.699;4.741;-63.287;-49.374;0;0;0
14170;0;0;0;0;0;;1.299;46.854;15.703;18.571;-54.236;-39.389;0;0;0
14180;0;0;0;0;0;;6.352;51.68;29.403;32.229;-45.032;-28.361;0;0;0
14190;0;0;0;0;0;;13.857;59.611;43.108;43.337;-34.421;-17.899;0;0;0
14200;0;0;0;0;0;;20.748;68.823;55.259;52.549;-24.247;-6.739;0;0;0
14210;0;0;0;0;0;;27.942;76.868;65.739;62.606;-13.022;2.768;0;0;0
14220;0;0;0;0;0;;33.71;83.29;75.781;72.993;-1.259;12.31;0;0;0
14230;0;0;0;0;0;;39.479;89.457;84.474;82.486;9.228;20.541;0;0;0
14240;0;0;0;0;0;;43.686;93.921;93.244;90.637;18.266;29.102;0;0;0
14250;0;0;0;0;0;;47.941;97.884;101.164;97.796;27.81;37.517;0;0;0
14260;0;0;0;0;0;;51.61;100.992;111.353;105.903;36.884;46.072;0;0;0
14270;0;0;0;0;0;;56.47;102.637;119.353;114.116;48.559;55.226;0;0;0
14280;0;0;0;0;0;;60.11;104.303;127.977;121.596;63.084;64.025;0;0;0
14290;0;0;0;0;0;;62.72;105.399;136.847;130.154;75.486;73.207;0;0;0
14300;0;0;0;0;0;;64.971;106.601;144.526;137.277;86.367;81.601;0;0;0
14310;0;0;0;0;0;;66.61;107.052;153.407;145.546;97.356;89.495;0;0;0
14320;0;0;0;0;0;;68.055;105.519;161.287;153.167;108.303;96.361;0;0;0
14330;0;0;0;0;0;;70.167;102.53;165.737;158.214;120.655;103.066;0;0;0
14340;0;0;0;0;0;;72.126;98.991;168.721;162.263;131.889;110.857;0;0;0
14350;0;0;0;0;0;;72.517;94.217;170.658;165.799;141.776;117.519;0;0;0
14360;0;0;0;0;0;;72.997;89.894;171.4;166.783;150.216;123.865;0;0;0
14370;0;0;0;0;0;;73.436;86.051;168.619;166.111;157.124;130.271;0;0;0
14380;0;0;0;0;0;;72.01;82.375;164.467;165.33;164.062;133.55;0;0;0
14390;0;0;0;0;0;;70.593;79.187;158.074;163.357;167.835;135.271;0;0;0
14400;0;0;0;0;0;;67.685;76.811;152.416;160.035;172;134.849;0;0;0
14410;0;0;0;0;0;;64.263;74.441;143.993;153.736;175.2;132.546;0;0;0
14420;0;0;0;0;0;;61.874;71.77;135.084;147.881;175.553;130.104;0;0;0
14430;0;0;0;0;0;;58.807;68.002;124.988;141.732;172.814;126.465;0;0;0
14440;0;0;0;0;0;;55.863;62.155;116.681;134.903;168.253;123.062;0;0;0
14450;0;0;0;0;0;;52.535;54.572;108.952;128.818;164.324;119.216;0;0;0
14460;0;0;0;0;0;;49.214;46.719;104.599;120.749;159.093;116.323;0;0;0
14470;0;0;0;0;0;;45.009;39.866;99.715;112.238;153.577;113.36;0;0;0
14480;0;0;0;0;0;;40.087;31.752;95.794;103.65;147.01;109.784;0;0;0
14490;0;0;0;0;0;;36.318;24.437;92.061;94.976;141.484;105.2;0;0;0
14500;0;0;0;0;0;;32.068;16.52;88.401;85.606;134.818;100.054;0;0;0
14510;0;0;0;0;0;;27.957;8.484;82.42;74.675;127.656;95.262;0;0;0
14520;0;0;0;0;0;;22.584;1.088;74.752;64.248;118;90.368;0;0;0
14530;0;0;0;0;0;;17.211;-6.039;65.479;53.699;106.167;84.144;0;0;0
14540;0;0;0;0;0;;11.35;-13.57;54.21;39.672;93.922;77.749;0;0;0
14550;0;0;0;0;0;;5.608;-21.472;41.859;24.622;81.914;71.26;0;0;0
14560;0;0;0;0;0;;-0.332;-29.814;28.553;9.47;69.487;64.038;0;0;0
14570;0;0;0;0;0;;-6.39;-36.962;14.64;-6.022;57.202;56.927;0;0;0
14580;0;0;0;0;0;;-12.343;-42.675;2.503;-21.428;44.825;48.389;0;0;0
14590;0;0;0;0;0;;-17.296;-48.396;-8.569;-36.15;32.742;39.281;0;0;0
14600;0;0;0;0;0;;-22.246;-52.819;-20.175;-50.577;20.522;30.165;0;0;0
14610;0;0;0;0;0;;-26.926;-57.4;-30.727;-62.324;8.274;21.869;0;0;0
14620;0;0;0;0;0;;-31.609;-61.304;-39.696;-71.896;-3.2;13.562;0;0;0
14630;0;0;0;0;0;;-35.538;-66.367;-48.219;-81.257;-16.735;6.287;0;0;0
14640;0;0;0;0;0;;-39.509;-71.676;-54.199;-89.543;-27.948;-0.162;0;0;0
14650;0;0;0;0;0;;-43.127;-77.798;-60.07;-97.969;-38.709;-6.82;0;0;0
14660;0;0;0;0;0;;-45.947;-83.896;-63.727;-104.524;-47.632;-12.708;0;0;0
14670;0;0;0;0;0;;-48.796;-89.645;-66.955;-110.118;-55.06;-18.616;0;0;0
14680;0;0;0;0;0;;-50.932;-94.886;-70.472;-114.901;-59.438;-23.803;0;0;0
14690;0;0;0;0;0;;-53.071;-100;-75.929;-119.031;-63.763;-28.73;0;0;0
14700;0;0;0;0;0;;-54.754;-104.923;-81.32;-123.192;-68.911;-33.614;0;0;0
14710;0;0;0;0;0;;-57.358;-109.812;-88.486;-127.388;-72.73;-39.046;0;0;0
14720;0;0;0;0;0;;-58.326;-114.476;-95.206;-131.274;-76.903;-44.501;0;0;0
14730;0;0;0;0;0;;-58.535;-118.171;-102.023;-134.52;-79.817;-49.968;0;0;0
14740;0;0;0;0;0;;-58.709;-120.373;-109.021;-136.753;-82.561;-53.94;0;0;0
14750;0;0;0;0;0;;-56.916;-121.266;-116.504;-137.697;-84.526;-57.829;0;0;0
14760;0;0;0;0;0;;-55.124;-120.036;-123.767;-138.872;-85.305;-60.444;0;0;0
14770;0;0;0;0;0;;-52.22;-118.53;-129.68;-140.63;-84.96;-63.08;0;0;0
14780;0;0;0;0;0;;-49.197;-116.069;-134.781;-141.421;-84.201;-66.301;0;0;0
14790;0;0;0;0;0;;-47.104;-111.517;-136.4;-138.854;-81;-66.388;0;0;0
14800;0;0;0;0;0;;-45.064;-107.054;-136.689;-135;-72.818;-66.585;0;0;0
14810;0;0;0;0;0;;-42.982;-100.602;-134.964;-127.242;-64.525;-62.539;0;0;0
14820;0;0;0;0;0;;-41.537;-93.964;-132.537;-119.234;-56.194;-58.522;0;0;0
14830;0;0;0;0;0;;-40.101;-85.688;-127.213;-106.884;-43.371;-51.336;0;0;0
14840;0;0;0;0;0;;-41.333;-77.079;-117.505;-93.515;-29.897;-46.618;0;0;0
14850;0;0;0;0;0;;-42.854;-68.303;-107.048;-80.211;-18.226;-41.755;0;0;0
14860;0;0;0;0;0;;-44.32;-60.832;-95.858;-65;-9.444;-42.047;0;0;0
14870;0;0;0;0;0;;-45.513;-53.213;-84.076;-50.676;0.013;-44.084;0;0;0
14880;0;0;0;0;0;;-46.499;-46.537;-75.045;-34.003;3.949;-45.488;0;0;0
14890;0;0;0;0;0;;-46.306;-41.05;-68.258;-17.665;10.686;-46.792;0;0;0
14900;0;0;0;0;0;;-46.103;-35.297;-61.353;-0.949;16.884;-47.955;0;0;0
14910;0;0;0;0;0;;-44.779;-28.381;-57.245;11.198;21.371;-47.142;0;0;0
14920;0;0;0;0;0;;-42.32;-18.08;-52.991;15.186;25.727;-42.666;0;0;0
14930;0;0;0;0;0;;-42.244;-11.744;-48.095;21.452;30.143;-40.601;0;0;0
14940;0;0;0;0;0;;-42.194;-4.777;-42.817;28.241;35.05;-38.889;0;0;0
14950;0;0;0;0;0;;-40.81;2.806;-37.061;35.927;41.149;-36.682;0;0;0
14960;0;0;0;0;0;;-38.471;10.526;-31.245;44.439;46.739;-33.841;0;0;0
14970;0;0;0;0;0;;-35.962;18.587;-24.388;53.913;52.963;-30.7;0;0;0
14980;0;0;0;0;0;;-32.883;27.553;-16.398;63.329;59.606;-25.636;0;0;0
14990;0;0;0;0;0;;-29.577;35.581;-7.679;73.722;67.056;-20.752;0;0;0
15000;0;0;0;0;0;;-27.735;44.327;2.368;84.657;75.455;-14.666;0;0;0
15010;0;0;0;0;0;;-25.829;51.306;13.303;97.286;84.115;-9.829;0;0;0
15020;0;0;0;0;0;;-26.24;59.093;25.493;111.44;92.507;-4.453;0;0;0
15030;0;0;0;0;0;;-26.956;65.429;37.985;125.652;102.108;2.826;0;0;0
15040;0;0;0;0;0;;-27.968;68.837;49.648;141.006;109.431;4.78;0;0;0
