timepoints (min);31: frq9-.2;32: frq9-.3;33: frq10-.1;34: frq10-.2;35: frq10-.3;36: wc-1+.1;37: wc-1+.2;38: wc-1+.3;39: wc-2+.1;40: wc-2+.2;41: wc-2+.3;42: wc-1-.1;43: wc-1-.2;44: wc-1-.3;45: wc-2-.1
12890;-28.479;46.354;-20.422;1.89;-7.433;0;0;0;2.673;9.404;-15.421;0;0;0;30.604
12900;-24.327;46.465;-20.069;1.57;-6.4;0;0;0;2.579;10.057;-14.321;0;0;0;34.752
12910;-21.081;45.935;-16.223;0.148;-5.527;0;0;0;2.486;9.073;-13.201;0;0;0;38.859
12920;-17.836;47.298;-12.07;-0.564;-4.372;0;0;0;0.768;7.53;-12.081;0;0;0;42.532
12930;-15.119;49.073;-10.261;-0.556;-5.314;0;0;0;-0.949;5.986;-10.608;0;0;0;44.726
12940;-12.401;50.852;-6.927;-0.341;-7.668;0;0;0;-1.052;3.683;-9.197;0;0;0;46.919
12950;-11.843;52.232;-5.193;-0.428;-9.986;0;0;0;-1.156;0.851;-7.786;0;0;0;45.782
12960;-10.764;52.131;-4.811;-0.183;-11.098;0;0;0;-1.117;-1.981;-6.971;0;0;0;44.646
12970;-8.27;50.428;-5.345;-0.044;-12.223;0;0;0;-0.039;-3.852;-6.156;0;0;0;43.229
12980;-7.572;49.403;-7.327;0.371;-11.429;0;0;0;0.847;-5.124;-5.527;0;0;0;40.757
12990;-6.874;47.327;-5.75;0.724;-10.386;0;0;0;1.775;-6.313;-6.019;0;0;0;37.796
13000;-6.657;45.403;-4.139;0.079;-8.179;0;0;0;2.703;-7.234;-6.512;0;0;0;34.834
13010;-6.439;42.604;-0.343;-0.303;-6.59;0;0;0;3.97;-6.836;-7.032;0;0;0;31.513
13020;-5.375;40.726;2.972;-0.859;-5.001;0;0;0;5.236;-6.637;-8.243;0;0;0;27.959
13030;-3.072;38.057;5.312;0.059;-2.905;0;0;0;7.437;-5.523;-10.054;0;0;0;24.432
13040;-1.952;36.268;9.381;1.164;-0.808;0;0;0;9.119;-4.408;-11.865;0;0;0;20.905
13050;-2.681;32.937;11.989;2.484;0.527;0;0;0;11.247;-3.294;-13.574;0;0;0;16.826
13060;-3.673;30.875;12.956;3.388;2.159;0;0;0;13.8;-2.352;-13.603;0;0;0;13.068
13070;-4.499;28.741;17.294;3.491;2.07;0;0;0;16.236;-1.41;-13.632;0;0;0;9.302
13080;-5.112;29.837;21.145;3.321;2.248;0;0;0;17.541;-0.468;-13.599;0;0;0;5.537
13090;-3.279;29.499;27.039;3.455;2.419;0;0;0;18.846;0.43;-12.662;0;0;0;3.863
13100;-0.486;30.91;31.506;3.914;2.65;0;0;0;17.982;1.308;-11.726;0;0;0;2.15
13110;1.687;30.215;33.021;4.408;2.914;0;0;0;17.119;2.265;-10.789;0;0;0;0.43
13120;1.033;29.796;34.577;5.575;2.761;0;0;0;15.979;3.171;-8.628;0;0;0;-1.228
13130;0.228;28.32;37.334;7.159;3.126;0;0;0;15.04;4.029;-6.466;0;0;0;-3.326
13140;-1.127;27.724;40.011;8.687;3.859;0;0;0;13.977;4.567;-4.305;0;0;0;-4.703
13150;-2.868;27.063;42.972;10.418;4.352;0;0;0;14.046;5.284;-2.949;0;0;0;-6.212
13160;-2.161;26.85;42.766;12.204;6.327;0;0;0;14.204;6.001;-1.593;0;0;0;-7.935
13170;-0.539;27.018;41.095;13.406;8.196;0;0;0;14.297;7.12;-0.237;0;0;0;-9.298
13180;-0.148;26.396;40.71;13.97;10.065;0;0;0;14.389;7.759;0.341;0;0;0;-9.181
13190;0.554;25.8;38.463;14.04;10.673;0;0;0;13.487;8.397;0.953;0;0;0;-9.201
13200;3.2;24.814;37.647;14.429;11.281;0;0;0;11.905;9.199;1.566;0;0;0;-9.339
13210;7.239;24.439;38.417;14.79;11.863;0;0;0;10.219;10.335;1.916;0;0;0;-9.957
13220;11.277;25.542;40.8;15.472;12.48;0;0;0;8.388;11.472;2.039;0;0;0;-10.295
13230;15.817;25.636;43.338;15.822;11.857;0;0;0;6.618;12.299;2.161;0;0;0;-10.978
13240;20.356;25.054;43.375;14.807;12.164;0;0;0;5.399;13.23;2.604;0;0;0;-11.661
13250;23.657;24.272;42.705;14.694;11.287;0;0;0;4.297;14.161;3.207;0;0;0;-12.463
13260;25.859;24.432;40.367;14.919;11.881;0;0;0;3.306;13.639;3.789;0;0;0;-12.906
13270;28.937;26.146;39.068;15.303;12.435;0;0;0;1.836;13.116;4.302;0;0;0;-12.811
13280;29.08;26.732;39.556;15.05;12.236;0;0;0;0.221;11.848;5.855;0;0;0;-12.716
13290;29.223;27.167;40.065;13.199;12.037;0;0;0;-1.388;10.801;7.422;0;0;0;-13.301
13300;29.963;26.055;42.739;11.992;11.131;0;0;0;-3.099;9.754;8.989;0;0;0;-13.699
13310;30.702;24.11;43.513;10.812;10.183;0;0;0;-4.966;8.948;8.993;0;0;0;-13.781
13320;32.268;21.885;45.146;10.593;10.863;0;0;0;-6.742;9.039;8.997;0;0;0;-13.862
13330;32.993;16.782;47.087;10.232;12.601;0;0;0;-7.817;9.13;9.112;0;0;0;-15.663
13340;32.324;12.488;46.41;9.539;14.339;0;0;0;-8.448;9.686;8.79;0;0;0;-18.978
13350;29.876;6.39;44.862;8.677;15.254;0;0;0;-7.84;9.352;8.469;0;0;0;-22.472
13360;27.517;1.236;44.211;7.994;16.168;0;0;0;-7.068;9.018;8.223;0;0;0;-25.966
13370;28.338;-4.812;43.796;7.432;15.483;0;0;0;-6.261;8.873;8.142;0;0;0;-26.476
13380;29.241;-9.05;42.006;6.633;15.045;0;0;0;-5.564;8.848;8.061;0;0;0;-26.546
13390;31.172;-12.247;41.095;5.275;14.808;0;0;0;-4.861;8.823;7.979;0;0;0;-26.906
13400;32.503;-12.492;39.88;2.829;15.72;0;0;0;-4.905;9.051;7.092;0;0;0;-29.986
13410;31.472;-12.717;38.83;0.246;15.168;0;0;0;-4.997;9.279;6.206;0;0;0;-32.535
13420;28.952;-13.368;38.032;-2.498;12.661;0;0;0;-4.686;9.506;5.319;0;0;0;-35.444
13430;26.379;-13.503;37.794;-5.29;10.201;0;0;0;-4.77;10.021;4.835;0;0;0;-38.415
13440;23.641;-14.779;36.89;-8.139;9.025;0;0;0;-4.854;10.135;3.87;0;0;0;-44.146
13450;19.819;-15.548;34.817;-11.444;8.498;0;0;0;-4.804;10.25;2.906;0;0;0;-49.898
13460;14.408;-15.971;31.807;-14.714;8.135;0;0;0;-4.754;9.96;2.421;0;0;0;-55.17
13470;8.546;-17.828;26.477;-17.665;5.774;0;0;0;-5.523;9.67;2.375;0;0;0;-60.386
13480;2.571;-19.367;22.021;-20.574;4.323;0;0;0;-6.367;8.861;2.33;0;0;0;-66.001
13490;-2.483;-20.36;17.742;-21.65;1.872;0;0;0;-6.901;8.21;2.284;0;0;0;-71.617
13500;-6.239;-21.622;14.171;-22.519;0.061;0;0;0;-7.414;7.559;2.168;0;0;0;-77.112
13510;-9.324;-20.484;11.36;-23.208;-2.543;0;0;0;-7.927;7.737;1.932;0;0;0;-82.6
13520;-12.41;-20.749;7.469;-23.298;-5.708;0;0;0;-7.728;7.914;1.697;0;0;0;-87.819
13530;-15.981;-19.992;3.463;-23.491;-8.782;0;0;0;-7.53;8.106;1.152;0;0;0;-93.039
13540;-19.552;-21.226;-0.262;-22.458;-11.746;0;0;0;-7.727;8.229;0.967;0;0;0;-97.578
13550;-19.719;-19.669;-5.175;-23.04;-14.03;0;0;0;-8.034;8.232;0.782;0;0;0;-97.859
13560;-20.086;-15.472;-9.368;-23.629;-16.001;0;0;0;-9.236;8.234;0.397;0;0;0;-98.141
13570;-21.087;-11.077;-14.083;-24.698;-17.91;0;0;0;-10.486;7.429;0.15;0;0;0;-98.422
13580;-22.026;-7.603;-17.357;-24.978;-20.197;0;0;0;-10.615;6.623;0.983;0;0;0;-95.366
13590;-22.966;-5.166;-17.69;-24.761;-22.27;0;0;0;-11.029;5.338;1.788;0;0;0;-92.702
13600;-23.412;-2.739;-15.381;-23.55;-22.892;0;0;0;-11.443;5.011;2.543;0;0;0;-90.039
13610;-23.859;-1.131;-15.477;-22.27;-23.688;0;0;0;-11.761;4.781;3.459;0;0;0;-87.375
13620;-27.674;1.737;-15.513;-20.626;-22.594;0;0;0;-12.08;5.71;3.946;0;0;0;-86.375
13630;-31.49;5.284;-15.949;-19.559;-21.565;0;0;0;-12.99;6.479;4.433;0;0;0;-85.375
13640;-34.033;7.309;-17.906;-17.855;-20.786;0;0;0;-13.701;7.302;4.789;0;0;0;-84.375
13650;-35.866;9.534;-17.623;-16.092;-21.167;0;0;0;-14.567;7.846;4.692;0;0;0;-78.615
13660;-36.248;11.503;-16.534;-14.268;-21.868;0;0;0;-15.537;8.422;4.596;0;0;0;-72.317
13670;-36.672;13.382;-15.688;-12.588;-20.47;0;0;0;-15.826;8.999;4.52;0;0;0;-66.019
13680;-38.241;14.341;-15.643;-10.806;-19.033;0;0;0;-15.823;9.644;4.084;0;0;0;-59.721
13690;-40.004;17.261;-15.723;-8.534;-16.763;0;0;0;-15.821;10.655;4.08;0;0;0;-50.503
13700;-40.807;18.621;-17.043;-5.317;-15.128;0;0;0;-14.862;11.786;4.076;0;0;0;-41.279
13710;-41.095;19.657;-17.743;-2.101;-13.694;0;0;0;-13.903;12.903;4.189;0;0;0;-32.054
13720;-40.312;19.412;-17.764;0.248;-10.309;0;0;0;-12.99;14.021;4.697;0;0;0;-23.189
13730;-38.855;18.11;-16.233;2.295;-8.924;0;0;0;-12.119;15.578;5.204;0;0;0;-14.636
13740;-38.175;16.179;-15.377;3.661;-7.037;0;0;0;-11.287;17.19;5.822;0;0;0;-6.207
13750;-34.848;13.688;-14.08;4.243;-5.77;0;0;0;-10.497;18.686;6.724;0;0;0;2.222
13760;-31.383;8.983;-12.488;4.901;-3.829;0;0;0;-10.226;19.741;7.746;0;0;0;11.891
13770;-25.777;3.919;-10.297;4.756;-1.663;0;0;0;-9.85;20.899;8.768;0;0;0;21.167
13780;-17.777;-0.691;-9.07;4.661;1.226;0;0;0;-9.473;22.058;9.701;0;0;0;30.188
13790;-11.632;-3.188;-6.328;4.571;3.43;0;0;0;-8.914;23.21;10.073;0;0;0;39.208
13800;-8.119;-5.644;-4.789;5.39;5.738;0;0;0;-8.356;24.433;10.445;0;0;0;45.079
13810;-5.494;-10.727;-4.204;6.53;6.731;0;0;0;-6.477;25.337;10.708;0;0;0;50.949
13820;-2.869;-17.89;-4.859;7.692;7.379;0;0;0;-4.433;26.24;12.29;0;0;0;56.771
13830;3.265;-23.898;-6.658;8.164;7.295;0;0;0;-3.869;27.185;12.792;0;0;0;63.513
13840;9.399;-28.237;-9.034;8.498;7.411;0;0;0;-3.167;28.01;13.239;0;0;0;70.407
13850;15.604;-31.752;-11.011;7.559;6.925;0;0;0;-3.145;28.835;13.692;0;0;0;77.301
13860;21.498;-35.883;-11.03;5.899;6.317;0;0;0;-3.472;29.783;14.106;0;0;0;84.132
13870;28.167;-41.374;-10.81;4.277;5.949;0;0;0;-3.799;29.572;14.52;0;0;0;88.503
13880;35.919;-47.676;-10.086;2.772;5.935;0;0;0;-2.921;29.179;14.83;0;0;0;92.875
13890;42.03;-53.098;-9.481;1.261;5.241;0;0;0;-2.134;28.786;15.061;0;0;0;97.245
13900;45.986;-61.269;-11.89;0.474;3.848;0;0;0;-0.706;28.386;16.531;0;0;0;99.622
13910;48.422;-69.335;-13.854;-0.312;2.754;0;0;0;0.88;27.905;18.291;0;0;0;102.143
13920;48.124;-77.321;-15.065;-1.277;1.225;0;0;0;1.266;26.983;20.037;0;0;0;104.665
13930;49.066;-83.167;-14.48;-2.309;0.526;0;0;0;1.583;26.062;21.503;0;0;0;107.186
13940;49.85;-86.052;-15.415;-3.244;-0.207;0;0;0;1.421;25.086;23.094;0;0;0;106.862
13950;50.799;-87.199;-15.345;-3.79;-0.356;0;0;0;0.607;23.349;24.691;0;0;0;106.538
13960;50.375;-89.09;-15.972;-3.817;-0.291;0;0;0;-0.207;21.612;25.848;0;0;0;106.214
13970;49.814;-89.36;-16.326;-3.917;-0.495;0;0;0;-0.982;19.841;26.095;0;0;0;105.65
13980;47.892;-88.435;-17.246;-3.67;-0.833;0;0;0;-1.723;17.79;26.342;0;0;0;105.092
13990;45.592;-87.385;-18.014;-3.492;-1.783;0;0;0;-3.361;15.739;26.554;0;0;0;104.535
14000;41.051;-85.021;-19.599;-2.862;-3.094;0;0;0;-4.869;13.688;26.706;0;0;0;103.978
14010;37.819;-82.777;-22.143;-2.192;-5.375;0;0;0;-5.577;11.617;26.858;0;0;0;99.101
14020;32.921;-80.221;-25.923;-1.153;-7.383;0;0;0;-6.512;9.345;27.079;0;0;0;94.458
14030;26.828;-77.055;-28.906;-0.39;-9.672;0;0;0;-7.007;7.39;27.97;0;0;0;89.815
14040;22.534;-73.839;-33.313;-0.036;-11.757;0;0;0;-6.775;5.436;29.061;0;0;0;85.172
14050;19.422;-69.345;-34.887;-0.156;-13.763;0;0;0;-6.661;3.55;30.152;0;0;0;79.549
14060;17.647;-64.876;-34.623;-0.756;-14.823;0;0;0;-7.07;2.313;30.65;0;0;0;73.843
14070;14.408;-58.217;-32.754;-1.37;-15.781;0;0;0;-7.328;1.076;29.828;0;0;0;68.137
14080;8.79;-51.146;-32.123;-1.988;-16.204;0;0;0;-6.752;0.052;29.006;0;0;0;62.11
14090;2.698;-45.317;-30.361;-2.772;-16.526;0;0;0;-6.113;-0.371;28.204;0;0;0;55.119
14100;-3.663;-37.197;-29.077;-3.19;-17.611;0;0;0;-4.914;-0.794;27.07;0;0;0;48.106
14110;-7.894;-28.008;-27.041;-2.888;-17.353;0;0;0;-3.799;-1.239;25.817;0;0;0;41.094
14120;-12.124;-18.672;-25.139;-2.717;-17.177;0;0;0;-3.486;-1.724;24.563;0;0;0;34.159
14130;-15.844;-11.393;-22.899;-1.728;-17.674;0;0;0;-3.999;-1.97;22.778;0;0;0;27.223
14140;-19.585;-4.636;-20.636;0.246;-17.578;0;0;0;-4.601;-2.181;21.073;0;0;0;20.171
14150;-21.852;1.186;-17.538;1.945;-16.44;0;0;0;-5.13;-2.392;19.368;0;0;0;14.079
14160;-23.098;7.303;-14.484;3.484;-14.742;0;0;0;-5.63;-2.589;17.712;0;0;0;8.972
14170;-21.554;13.647;-11.393;5.023;-13.189;0;0;0;-5.51;-2.895;15.255;0;0;0;3.866
14180;-21.676;19.308;-9.139;6.113;-12.175;0;0;0;-5.39;-3.201;13.439;0;0;0;-1.537
14190;-21.197;21.923;-7.273;6.574;-12.401;0;0;0;-5.208;-3.549;11.719;0;0;0;-1.174
14200;-19.578;22.875;-7.255;6.604;-13.059;0;0;0;-4.985;-3.429;10.279;0;0;0;-0.811
14210;-17.439;24.35;-6.526;5.354;-13.677;0;0;0;-4.274;-3.869;9.279;0;0;0;-0.448
14220;-16.188;23.68;-5.443;3.337;-13.676;0;0;0;-3.233;-4.309;8.375;0;0;0;0.491
14230;-14.457;22.154;-4.966;1.314;-12.552;0;0;0;-2.192;-4.811;7.513;0;0;0;1.375
14240;-14.549;22.328;-2.257;-1.244;-10.88;0;0;0;-2.167;-5.633;7.411;0;0;0;2.259
14250;-14.745;22.023;0.691;-3.499;-9.419;0;0;0;-2.135;-6.407;7.058;0;0;0;2.674
14260;-15.608;22.731;3.206;-5.766;-7.495;0;0;0;-1.721;-7.126;6.981;0;0;0;2.881
14270;-16.472;23.138;4.215;-7.192;-6.589;0;0;0;-1.308;-7.844;6.783;0;0;0;3.088
14280;-14.983;22.873;4.484;-8.44;-5.403;0;0;0;-0.669;-9.363;5.826;0;0;0;3.295
14290;-13.392;21.186;8.048;-9.917;-4.342;0;0;0;0.039;-10.95;4.786;0;0;0;3.026
14300;-12.686;18.189;9.844;-11.546;-2.705;0;0;0;1.09;-12.448;3.657;0;0;0;2.506
14310;-10.378;15.381;12.29;-12.815;-1.445;0;0;0;1.989;-14.226;2.447;0;0;0;1.986
14320;-6.634;12.455;14.611;-13.572;0.062;0;0;0;2.923;-16.004;1.313;0;0;0;1.466
14330;-1.415;10.29;15.372;-14.217;1.208;0;0;0;3.346;-17.817;0.276;0;0;0;0.899
14340;4.196;7.713;18.692;-14.55;2.394;0;0;0;3.901;-19.629;-1.401;0;0;0;0.332
14350;7.543;2.777;22.372;-14.932;3.571;0;0;0;4.415;-20.761;-2.719;0;0;0;-0.683
14360;8.817;-3.604;23.37;-15.754;3.39;0;0;0;5.13;-21.818;-4.057;0;0;0;-1.698
14370;8.57;-8.545;24.447;-16.394;3.473;0;0;0;6.223;-22.847;-5.367;0;0;0;1.127
14380;6.516;-8.69;25.487;-17.434;3.269;0;0;0;7.324;-23.796;-5.237;0;0;0;3.952
14390;4.782;-9.186;26.575;-19.48;3.185;0;0;0;8.88;-24.705;-5.046;0;0;0;6.452
14400;3.366;-8.851;30.201;-21.691;3.64;0;0;0;9.837;-25.634;-4.854;0;0;0;6.943
14410;0.429;-9.021;33.926;-24.902;3.659;0;0;0;10.67;-26.35;-4.604;0;0;0;7.435
14420;-2.77;-9.506;37.73;-26.505;4.851;0;0;0;11.386;-26.386;-3.554;0;0;0;7.925
14430;-4.862;-10.99;38.607;-27.583;5.083;0;0;0;12.295;-26.062;-2.319;0;0;0;8.892
14440;-7.003;-12.603;40.964;-27.24;6.555;0;0;0;12.804;-25.745;-1.2;0;0;0;6.699
14450;-10.684;-12.659;43.306;-27.418;8.339;0;0;0;13.175;-25.428;-0.401;0;0;0;4.506
14460;-14.646;-11.828;46.588;-26.657;10.977;0;0;0;13.555;-23.95;0.425;0;0;0;2.313
14470;-17.457;-8.967;49.716;-26.16;12.891;0;0;0;14.03;-22.273;1.251;0;0;0;2.286
14480;-20.668;-5.909;50.895;-25.746;14.025;0;0;0;14.87;-20.63;2.153;0;0;0;2.258
14490;-21.221;-4.192;49.891;-24.839;14.859;0;0;0;16.905;-18.668;2.295;0;0;0;2.23
14500;-20.334;-2.692;51.588;-23.746;16.165;0;0;0;18.932;-16.665;2.223;0;0;0;2.555
14510;-19.323;-1.968;54.539;-22.607;17.537;0;0;0;19.72;-14.676;2.166;0;0;0;5.623
14520;-18.272;0.148;58.76;-22.102;19.781;0;0;0;20.818;-12.687;2.308;0;0;0;8.692
14530;-18.852;2.771;61.156;-21.59;21.472;0;0;0;20.956;-10.298;2.388;0;0;0;11.761
14540;-20.633;6.555;60.112;-21.043;23.021;0;0;0;21.149;-7.909;2.468;0;0;0;12.138
14550;-22.414;10.716;58.65;-20.821;24.01;0;0;0;21.637;-5.417;2.646;0;0;0;12.777
14560;-24.665;14.437;54.625;-20.468;24.891;0;0;0;21.967;-2.924;3.503;0;0;0;13.415
14570;-26.916;17.383;50.359;-20.548;25.172;0;0;0;20.237;-0.352;4.534;0;0;0;13.992
14580;-30.036;18.966;49.152;-20.703;25.341;0;0;0;18.081;2.303;5.833;0;0;0;12.048
14590;-31.036;20.17;44.465;-20.858;25.139;0;0;0;16.85;4.959;7.972;0;0;0;10.429
14600;-29.103;21.717;39.524;-21.415;25.058;0;0;0;15.778;6.934;10.139;0;0;0;8.81
14610;-25.491;24.943;37.383;-21.374;24.942;0;0;0;14.555;9.029;12.306;0;0;0;7.404
14620;-19.766;28.708;37.666;-21.628;24.378;0;0;0;14.491;11.103;14.018;0;0;0;2.719
14630;-14.76;28.872;38.069;-21.421;24.603;0;0;0;14.49;13.178;14.89;0;0;0;-1.96
14640;-10.385;28.29;38.146;-21.414;24.378;0;0;0;13.724;15.212;15.727;0;0;0;-6.639
14650;-8.448;27.708;35.299;-20.481;23.669;0;0;0;12.897;16.957;16.474;0;0;0;-7.08
14660;-6.331;30.175;31.75;-18.41;22.943;0;0;0;11.732;18.647;16.342;0;0;0;-7.521
14670;-4.877;32.764;27.268;-17.658;21.903;0;0;0;10.488;20.337;16.437;0;0;0;-7.818
14680;-3.01;36.414;25.657;-17.346;21.865;0;0;0;8.982;20.786;16.532;0;0;0;-7.701
14690;0.377;38.259;23.346;-17.834;22.301;0;0;0;8.356;21.008;16.687;0;0;0;-1.103
14700;3.763;40.054;22.092;-17.497;22.273;0;0;0;7.681;21.23;16.881;0;0;0;5.494
14710;7.87;41.361;18.385;-17.283;21.326;0;0;0;7.047;20.852;17.097;0;0;0;11.877
14720;11.978;42.379;14.719;-15.469;19.465;0;0;0;6.481;20.583;17.415;0;0;0;13.788
14730;16.623;44.677;12.757;-13.44;18.364;0;0;0;5.541;20.259;17.774;0;0;0;15.698
14740;21.099;44.709;11.335;-11.451;16.995;0;0;0;4.621;19.935;18.119;0;0;0;17.608
14750;23.846;45.421;7.585;-9.888;14.452;0;0;0;3.604;19.571;18.463;0;0;0;19.353
14760;27.157;44.515;3.415;-8.326;11.79;0;0;0;3.228;19.099;18.535;0;0;0;16.218
14770;29.96;42.448;-0.691;-6.774;8.801;0;0;0;3.912;18.552;18.527;0;0;0;13.083
14780;34.178;39.657;-2.113;-4.626;6.623;0;0;0;4.836;18.004;18.408;0;0;0;9.948
14790;39.492;37.335;-4.121;-1.919;4.403;0;0;0;5.753;17.697;18.021;0;0;0;9.526
14800;46.27;34.643;-5.85;0.672;2.065;0;0;0;5.75;17.279;17.673;0;0;0;9.103
14810;51.959;32.287;-8.623;3.352;-0.366;0;0;0;5.775;16.861;17.25;0;0;0;8.681
14820;58.007;30.037;-11.197;6.218;-3.55;0;0;0;7.086;16.363;16.826;0;0;0;8.156
14830;63.752;28.246;-12.859;8.658;-7.474;0;0;0;8.396;16.338;15.88;0;0;0;8.534
14840;66.577;27.277;-13.641;10.684;-11.33;0;0;0;8.203;16.313;14.734;0;0;0;8.912
14850;69.388;26.12;-12.432;11.948;-14.567;0;0;0;8.01;16.288;13.608;0;0;0;9.29
14860;69.732;25.102;-11.428;12.818;-17.272;0;0;0;7.45;15.851;10.807;0;0;0;8.257
14870;70.201;23.636;-12.709;13.705;-19.937;0;0;0;6.05;15.414;8.406;0;0;0;8.154
14880;71.163;22.014;-14.892;14.47;-22.332;0;0;0;4.726;15.046;6.135;0;0;0;8.052
14890;71.331;21.262;-16.516;15.312;-24.208;0;0;0;3.041;14.677;3.865;0;0;0;7.95
14900;74.303;20.232;-18.681;15.273;-25.877;0;0;0;1.412;14.168;2.314;0;0;0;6.189
14910;75.876;17.229;-19.87;15.234;-27.91;0;0;0;1.103;13.708;1.221;0;0;0;4.531
14920;77.422;14.106;-20.594;14.528;-30.503;0;0;0;0.794;13.247;0.127;0;0;0;2.873
14930;77.368;10.825;-21.512;14.281;-32.854;0;0;0;2.561;13.658;-1.41;0;0;0;1.574
14940;75.885;9.783;-21.463;14.083;-35.603;0;0;0;4.328;14.069;-2.826;0;0;0;-5.326
14950;73.843;8.866;-21.477;14.404;-37.87;0;0;0;6.026;14.48;-4.305;0;0;0;-9.894
14960;71.593;7.989;-20.407;14.822;-39.244;0;0;0;6.084;14.891;-5.783;0;0;0;-14.462
14970;69.343;6.684;-19.35;14.72;-39.76;0;0;0;5.949;15.033;-7.498;0;0;0;-16.299
14980;66.383;3.477;-19.083;14.396;-39.786;0;0;0;5.854;15.161;-9.356;0;0;0;-18.137
14990;63.303;2.502;-19.375;14.046;-39.633;0;0;0;5.759;15.29;-11.214;0;0;0;-17.818
15000;60.663;-0.596;-21.538;14.055;-38.702;0;0;0;5.81;15.535;-13.127;0;0;0;-17.32
15010;57.927;-1.966;-23.341;14.044;-37.674;0;0;0;5.861;14.621;-13.44;0;0;0;-11.102
15020;56.71;-2.854;-25.088;14.433;-36.429;0;0;0;4.468;13.589;-13.891;0;0;0;-4.884
15030;54.154;-2.828;-25.994;14.35;-35.303;0;0;0;3.074;12.557;-14.342;0;0;0;0.04
15040;51.879;-0.396;-26.756;13.901;-34.357;0;0;0;1.757;10.873;-13.679;0;0;0;5.157
15050;48.401;2.767;-26.561;14.011;-32.731;0;0;0;1.48;9.189;-12.967;0;0;0;10.275
15060;44.924;5.138;-25.487;12.93;-31.167;0;0;0;1.375;7.408;-12.255;0;0;0;15.392
15070;40.383;6.771;-25.516;12.524;-28.292;0;0;0;1.47;5.641;-11.523;0;0;0;19.385
15080;35.843;7.981;-26.505;12.503;-24.938;0;0;0;1.566;3.594;-10.99;0;0;0;23.058
15090;30.257;8.412;-26.446;12.327;-22.801;0;0;0;1.674;1.492;-10.327;0;0;0;26.731
15100;24.691;8.945;-27.986;13.157;-21.455;0;0;0;1.783;-0.61;-9.663;0;0;0;30.404
15110;18.674;8.636;-29.068;14.375;-20.683;0;0;0;2.294;-2.189;-7.377;0;0;0;33.662
15120;12.81;8.327;-30.383;15.938;-21.148;0;0;0;1.684;-3.768;-5.11;0;0;0;36.92
15130;9.091;6.058;-32.103;17.092;-21.585;0;0;0;1.288;-5.417;-2.844;0;0;0;40.178
15140;6.041;3.706;-33.23;17.717;-21.775;0;0;0;0.972;-6.989;-0.392;0;0;0;43.436
15150;2.992;0.674;-34;18.138;-21.897;0;0;0;0.636;-8.521;0.741;0;0;0;44.497
15160;2.759;-1.978;-33.862;17.799;-21.698;0;0;0;0.339;-10.054;1.756;0;0;0;45.557
15170;2.526;-2.79;-33.455;17.611;-21.396;0;0;0;0.043;-11.586;2.771;0;0;0;46.618
15180;3.059;-3.072;-34.434;17.721;-21.033;0;0;0;-0.76;-13.338;2.966;0;0;0;48.03
15190;3.434;-2.796;-35.446;18.793;-20.622;0;0;0;-1.563;-15.09;3.05;0;0;0;47.659
15200;2.883;-2.403;-37.041;19.254;-20.204;0;0;0;-2.138;-16.724;3.134;0;0;0;44.688
15210;2.483;-2.866;-39.2;18.719;-19.586;0;0;0;-1.193;-18.352;3.356;0;0;0;41.717
15220;0.261;-3.433;-41.434;17.819;-18.837;0;0;0;-0.317;-19.499;4.058;0;0;0;39.139
15230;-0.989;-2.174;-42.65;16.76;-19.212;0;0;0;0.239;-20.647;4.905;0;0;0;36.611
15240;-2.183;-0.914;-43.726;15.858;-19.588;0;0;0;0.898;-21.788;5.752;0;0;0;32.203
15250;-5.142;2.349;-42.359;15.174;-20.012;0;0;0;1.957;-23.472;7.167;0;0;0;27.505
15260;-8.163;4.927;-40.159;14.53;-20.437;0;0;0;3.017;-23.916;7.117;0;0;0;22.807
15270;-12.103;7.189;-37.959;13.553;-20.732;0;0;0;4.535;-24.36;7.068;0;0;0;17.379
15280;-16.065;8.026;-37.186;12.537;-20.308;0;0;0;6.054;-24.646;7.039;0;0;0;13.232
15290;-21.226;5.967;-36.414;12.087;-19.828;0;0;0;7.524;-23.771;5.29;0;0;0;8.932
15300;-26.574;1.403;-36.77;11.24;-19.527;0;0;0;7.794;-22.897;3.534;0;0;0;4.633
15310;-32.57;-2.92;-36.251;11.337;-18.937;0;0;0;8.141;-21.919;1.778;0;0;0;1.498
15320;-38.2;-6.523;-34.912;10.099;-18.626;0;0;0;8.647;-20.16;-0.592;0;0;0;-0.417
15330;-43.899;-10.022;-33.514;9.222;-18.447;0;0;0;9.229;-18.601;-2.521;0;0;0;-2.331
15340;-46.135;-10.521;-32.717;8.452;-17.157;0;0;0;10.001;-17.043;-4.451;0;0;0;-4.246
15350;-48.123;-11.324;-31.026;8.084;-15.888;0;0;0;10.774;-15.491;-6.139;0;0;0;-5.141
15360;-46.927;-10.527;-30.175;7.839;-14.688;0;0;0;11.546;-13.899;-6.628;0;0;0;-5.341
15370;-45.724;-9.654;-29.779;7.207;-12.488;0;0;0;12.799;-12.308;-7.102;0;0;0;-5.541
15380;-47.961;-7.052;-28.588;6.095;-10.599;0;0;0;13.982;-10.716;-7.577;0;0;0;-5.741
15390;-50.454;-4.354;-27.636;5.479;-8.636;0;0;0;15.046;-9.069;-8.604;0;0;0;-8.599
