timepoints (min);01: bdA,+ -1;02: bdA,+ -2;03: bdA,+ -3;04: crybdIm1,+ -1;05: crybdIm1,+ -2;06: crybdIm1,+ -3;07: bdA,- -1;08: bdA,- -2;09: bdA,- -3;10: crybdIm1,- -1;11: crybdIm1,- -2;12: crybdIm1,- -3;13: frq1,+ -1;14: frq1,+ -2;15: frq1,+ -3
4570;-350.041;-353.29;-265.079;-208.032;-358.92;-302.246;-192.888;-138.481;-142.099;-188.251;-124.218;-191.832;-194.251;-208.771;-190.71
4580;-351.611;-352.832;-266.167;-209.09;-362.163;-309.828;-195.139;-138.761;-142.938;-188.23;-126.287;-192.381;-188.156;-202.77;-187.305
4590;-352.967;-352.378;-267.821;-210.076;-364.463;-314.168;-196.19;-138.492;-143.652;-188.092;-128.218;-190.257;-181.621;-197.676;-183.466
4600;-354.349;-351.204;-269.622;-210.808;-365.783;-317.526;-196.807;-138.223;-145.487;-188.474;-129.389;-188.132;-175.476;-193.452;-179.792
4610;-354.585;-349.652;-271.199;-211.221;-366.472;-321.141;-197.343;-137.192;-147.29;-188.857;-131.084;-183.686;-169.425;-188.753;-176.159
4620;-353.621;-347.317;-272.288;-211.476;-366.953;-324.797;-197.418;-135.367;-149.132;-188.726;-131.217;-179.239;-162.374;-182.433;-171.897
4630;-351.178;-344.612;-272.688;-212.193;-367.429;-327.606;-197.612;-133.822;-149.898;-189.32;-131.145;-176.001;-155.459;-176.63;-167.01
4640;-348.548;-342.008;-272.388;-212.974;-367.637;-329.65;-195.534;-131.539;-149.774;-189.68;-131.252;-172.764;-146.67;-170.921;-160.749
4650;-346.081;-338.742;-271.797;-213.857;-367.686;-331.135;-193.415;-129.257;-149.863;-191.488;-133.524;-172.109;-136.93;-164.902;-154.233
4660;-343.335;-334.577;-271.412;-214.433;-367.251;-331.64;-187.537;-127.39;-149.748;-192.966;-135.465;-171.654;-126.805;-157.553;-146.556
4670;-339.796;-329.501;-271.188;-215.069;-367.189;-331.897;-181.498;-125.69;-150.312;-195.297;-137.182;-170.83;-114.833;-148.274;-137.792
4680;-335.433;-323.953;-270.274;-215.132;-366.785;-330.8;-173.29;-126.691;-150.593;-197.414;-138.286;-169.247;-102.772;-137.281;-128.741
4690;-330.836;-317.444;-268.546;-214.935;-366.56;-330.146;-164.526;-127.145;-151.634;-199.131;-138.782;-168.069;-89.45;-126.563;-119.617
4700;-325.75;-311.313;-265.337;-214.512;-366.448;-329.303;-155.474;-127.279;-152.724;-200.883;-139.306;-165.743;-76.24;-114.897;-110.686
4710;-320.199;-303.95;-262.074;-213.789;-365.532;-327.491;-146.354;-126.767;-152.774;-202.279;-139.27;-165.207;-61.846;-100.939;-101.521
4720;-314.13;-296.186;-259.101;-212.531;-364.279;-325.582;-137.004;-125.938;-152.054;-204.338;-139.074;-164.542;-45.783;-83.585;-90.476
4730;-308.445;-288.52;-256.992;-211.618;-362.665;-324.439;-127.239;-125.274;-151.094;-205.914;-138.389;-164.581;-28.766;-64.236;-77.455
4740;-301.294;-280.993;-254.392;-210.681;-360.506;-323.288;-117.309;-124.735;-150.058;-207.108;-137.783;-164.61;-11.927;-45.149;-62.285
4750;-291.461;-273.497;-251.372;-209.026;-358.109;-321.294;-106.972;-123.305;-149.432;-207.673;-137.061;-164.68;5.686;-26.637;-44.817
4760;-281.705;-265.455;-247.817;-207.171;-355.563;-319.701;-96.15;-121.108;-149.265;-209.092;-136.778;-165.037;24.866;-6.059;-27.308
4770;-270.233;-256.359;-242.088;-205.521;-352.381;-317.768;-84.233;-117.188;-149.713;-210.16;-135.833;-165.036;44.171;14.681;-9.341
4780;-256.745;-247.314;-236.589;-203.913;-348.957;-316.356;-72.349;-114.723;-149.401;-211.723;-135.688;-164.272;64.061;36.299;9.817
4790;-241.908;-236.821;-231.726;-201.919;-344.574;-315.459;-60.441;-111.334;-147.617;-213.006;-135.53;-163.321;82.763;58.025;30.952
4800;-226.902;-226.767;-227.061;-199.938;-339.508;-313.833;-48.659;-110.091;-145.192;-213.008;-135.441;-161.121;103.094;79.115;53.913
4810;-211.428;-217.59;-222.977;-197.502;-334.128;-311.567;-37.557;-108.159;-142.879;-212.451;-134.895;-158.08;122.992;100.261;78.869
4820;-195.64;-208.302;-217.972;-194.931;-329.266;-309.258;-26.472;-105.749;-141.445;-210.894;-134.142;-157.01;142.781;123.008;103.445
4830;-178.178;-199.394;-212.443;-192.251;-323.909;-306.225;-14.426;-102.857;-140.088;-210.217;-131.513;-154.821;163.018;146.617;128.563
4840;-160.465;-189.167;-206.807;-189.436;-318.074;-303.392;-3.67;-98.837;-136.771;-208.988;-128.829;-153.978;182.443;170.603;154.378
4850;-142.406;-179.406;-201.239;-186.808;-311.028;-299.679;8.725;-95.538;-132.375;-205.018;-126.287;-150.392;202.371;196.379;180.859
4860;-125.069;-168.234;-195.211;-183.909;-303.949;-294.964;20.897;-92.407;-128.154;-201.269;-124.076;-148.003;222.727;221.808;207.348
4870;-108.126;-154.992;-188.6;-180.349;-294.833;-290.863;33.348;-91.659;-124.197;-196.299;-124.059;-145.749;241.698;246.73;233.083
4880;-91.681;-140.446;-181.479;-176.399;-283.669;-287.513;45.523;-90.746;-121.182;-192;-124.99;-141.986;259.797;271.959;258.117
4890;-74.028;-126.196;-174.57;-172.36;-270.633;-283.83;55.818;-91.497;-118.967;-187.059;-125.665;-139.76;276.27;298.622;281.87
4900;-54.566;-111.603;-166.728;-167.732;-256.923;-279.279;64.385;-92.247;-115.628;-181.879;-123.699;-134.532;292.79;325.734;305.361
4910;-34.379;-95.097;-157.208;-162.252;-243.588;-275.163;69.192;-91.48;-112.928;-176.546;-121.506;-128.876;307.203;351.806;327.444
4920;-14.537;-77.324;-149.952;-155.862;-229.756;-270.883;73.794;-89.149;-109.513;-170.214;-118.673;-122.53;318.993;376.095;348.599
4930;5.346;-60.239;-142.971;-150.178;-215.552;-267.447;76.317;-84.639;-105.538;-164.84;-115.957;-115.601;331.702;398.225;369.138
4940;26.57;-44.068;-135.79;-144.423;-200.699;-262.623;81.582;-80.917;-101.714;-158.586;-112.881;-108.19;343.277;419.986;388.644
4950;50.674;-27.556;-128.691;-138.717;-184.134;-257.392;86.45;-77.196;-97.171;-153.388;-110.302;-102.109;354.011;440.327;407.959
4960;74.172;-10.472;-122.672;-133.339;-167.841;-252.851;92.211;-74.07;-93.473;-148.168;-106.909;-95.834;362.63;458.261;425.81
4970;98.782;6.008;-115.109;-128.349;-150.844;-247.989;97.914;-70.945;-88.312;-142.713;-103.832;-87.108;368.84;473.963;440.153
4980;124.628;25.123;-106.986;-123.039;-132.033;-242.006;107.505;-67.463;-83.556;-136.349;-99.789;-75.389;374.287;487.757;451.268
4990;148.76;45.288;-98.546;-116.76;-111.781;-234.921;117.09;-64.01;-79.265;-129.029;-94.894;-63.41;380.661;500.752;460.323
5000;169.69;64.975;-90.007;-110.251;-91.665;-229.531;127.874;-61.506;-74.054;-121.716;-90.109;-51.979;386.239;512.85;466.301
5010;190.8;84.702;-79.868;-103.505;-72.183;-224.244;138.508;-59.4;-69.683;-113.603;-83.432;-41.021;391.589;522.206;471.401
5020;210.899;102.807;-70.572;-96.812;-53.992;-219.01;146.706;-57.294;-64.752;-105.035;-76.961;-30.999;395.745;531.705;473.617
5030;229.343;121.912;-59.549;-89.96;-35.342;-212.448;154.808;-53.89;-57.168;-95.626;-68.223;-22.297;399.797;539.007;472.863
5040;246.286;139.101;-47.087;-83.986;-15.658;-204.35;162.928;-50.486;-48.705;-86.804;-59.72;-13.781;403.273;545.536;470.153
5050;262.123;158.92;-34.694;-77.412;5.357;-195.503;169.666;-46.072;-40.234;-77.542;-52.229;-5.105;404.97;551.45;464.829
5060;276.286;182.063;-20.692;-70.404;26.297;-186.47;177.008;-41.789;-31.015;-68.637;-43.138;1.981;406.21;557.24;457.301
5070;288.065;205.583;-7.451;-63.229;47.357;-177.012;183.301;-37.108;-20.996;-59.56;-33.881;10.146;406.188;561.808;448.96
5080;298.181;228.939;7.55;-54.912;68.058;-168.023;188.626;-30.818;-9.908;-50.203;-23.985;15.545;404.535;564.357;437.61
5090;307.964;250.903;24.359;-45.632;89.735;-160.284;194.672;-25.408;-0.759;-40.921;-13.874;20.943;401.823;565.494;424.516
5100;317.138;273.214;43.728;-35.221;111.273;-151.905;198.939;-20.366;9.519;-30.417;-5.724;25.723;398.447;564.977;410.863
5110;325.411;295.465;63.257;-25.126;132.777;-143.622;204.487;-15.412;20.116;-20.043;2.661;30.502;392.337;560.768;396.152
5120;333.154;315.233;83.385;-14.412;151.4;-132.717;209.644;-9.825;29.632;-9.196;12.206;34.777;383.43;552.386;380.298
5130;339.538;335.354;103.999;-3.361;167.135;-120.028;213.681;-4.223;39.828;1.554;21.785;39.051;373.128;540.062;362.188
5140;342.963;356.45;124.65;8.348;183.601;-107.403;217.691;3.263;50.139;12.879;31.691;44.193;361.985;522.819;342.548
5150;343.897;375.87;142.837;20.185;199.647;-94.239;221.781;13.902;59.971;23.203;38.517;50.574;348.972;501.779;321.906
5160;343.851;392.828;159.45;31.097;215.706;-81.164;225.843;23.651;69.913;33.375;45.164;56.367;334.331;476.76;300.204
5170;345.206;407.145;177.375;41.032;232.726;-65.989;228.785;34.687;77.988;43.676;51.971;62.708;318.629;451.658;278.316
5180;346.177;421.382;195.287;51.178;250.302;-48.848;231.768;45.695;85.392;53.908;58.743;66.617;301.099;422.341;255.854
5190;345.862;435.372;213.923;61.764;267.921;-32.574;232.072;55.859;93.404;65.063;66.356;68.717;283.836;391.475;233.915
5200;343.195;448.67;231.709;72.71;283.417;-17.204;231.17;66.251;100.731;76.054;74.01;70.138;265.761;360.582;211.041
5210;339.88;459.021;250.382;83.971;299.93;-1.966;229.436;79.381;109.157;87.492;82.583;74.738;246.948;329.71;187.211
5220;335.571;469.142;267.294;95.519;316.821;13.605;226.342;96.81;116.223;98.821;91.219;77.578;227.786;297.423;163.847
5230;330.359;476.748;284.756;108.572;333.218;29.134;219.41;113.257;123.556;111.112;100.097;80.617;208.349;265.75;141.415
5240;325.35;483.701;301.217;123.338;347.797;45.8;211.957;132.088;131.408;122.923;108.582;83.655;187.668;234.834;118.688
5250;320.993;490.494;317.952;139.463;362.418;63.697;203.277;150.979;142.676;139.916;116.738;89.63;166.788;204.938;96.615
5260;316.4;497.239;332.898;155.228;377.119;82.557;194.757;171.102;159.146;156.589;123.807;95.606;144.193;175.101;75.568
5270;311.225;502.719;347.872;172.025;394.263;101.804;187.866;192.226;175.734;175.634;130.241;104.557;121.96;144.051;55.728
5280;304.497;505.041;361.912;189.697;411.025;121.192;180.455;212.699;189.724;194;134.694;113.509;98.401;113.244;37.705
5290;297.658;505.964;376.432;208.308;425.919;141.123;173.044;234.372;202.286;214.396;140.17;125.832;74.88;81.781;19.654
5300;289.414;504.607;391.248;226.759;439.601;160.465;165.753;255.528;217.372;234.832;146.797;138.154;51.359;50.472;2.939
5310;282.35;500.731;403.206;244.313;452.666;180.022;158.372;277.149;231.677;254.477;153.451;156.182;27.941;17.294;-13.272
5320;275.101;495.03;414.411;261.826;464.968;198.863;150.152;295.465;245.963;273.673;160.119;174.21;4.097;-17.65;-29.026
5330;267.741;489.316;423.614;278.319;476.952;219.025;141.828;312.566;259.248;291.749;163.426;197.606;-19.508;-52.846;-43.836
5340;260.581;481.196;430.182;293.716;486.6;240.55;130.903;330.386;269.942;309.018;166.761;220.87;-42.148;-86.35;-58.276
5350;253.897;470.39;435.046;307.487;493.839;261.566;119.876;348.97;276.596;324.527;174.657;241.699;-65.13;-119.299;-73.052
5360;248;454.903;438.148;320.07;499.363;283.065;106.553;365.193;283.332;340.019;182.559;262.597;-85.91;-149.261;-87.24
5370;241.663;439.292;437.036;331.796;506.254;304.03;93.161;376.625;289.764;354.952;189.181;280.938;-104.036;-176.692;-100.513
5380;236.139;420.019;434.844;341.957;513.721;324.658;80.857;388.036;296.065;370.239;195.844;299.389;-120.927;-200.394;-112.222
5390;232.281;398.349;430.63;351.207;517.826;344.403;68.552;392.847;300.352;384.517;202.102;316.953;-136.797;-219.807;-122.331
5400;228.157;377.127;425.789;358.686;519.83;363.206;57.274;394.699;304.008;396.717;210.31;333.113;-152.843;-236.687;-131.739
5410;223.523;353.615;421.03;365.625;521.383;381.702;46.025;392.552;306.748;408.979;217.677;344.538;-166.657;-249.771;-140.639
5420;218.703;327.989;414.949;372.692;521.708;397.272;35.116;387.588;310.101;416.297;224.172;355.574;-178.63;-263.279;-150.023
5430;214.041;301.637;406.239;378.712;519.72;409.145;24.262;379.823;312.735;423.91;229.012;362.258;-189.036;-272.886;-159.046
5440;205.913;275.23;396.148;383.153;514.983;419.298;13.015;370.043;314.61;427.484;232.33;368.954;-199.401;-280.324;-168.157
5450;193.783;249.012;382.415;386.415;508.432;429.241;2.898;360.317;314.219;427.203;234.902;375.692;-208.396;-286.825;-176.28
5460;182.432;221.196;365.509;388.303;500.634;437.817;-7.646;345.801;312.007;425.768;235.095;378.84;-216.13;-293.659;-183.084
5470;169.985;193.56;349.036;386.901;488.157;444.204;-16.877;327.193;309.788;419.622;236.828;381.988;-222.902;-300.211;-189.524
5480;157.174;164.137;329.375;383.868;472.852;449.323;-26.149;307.625;305.368;411.383;236.953;379.93;-229.908;-307.898;-195.399
5490;143.519;133.833;308.47;376.629;454.108;452.698;-34.501;284.919;301.087;398.015;232.879;377.872;-237.083;-316.359;-201.083
5500;129.04;103.993;286.011;366.541;433.276;456.08;-42.492;262.13;288.294;379.768;229.113;369.417;-244.154;-324.937;-206.76
5510;113.836;74.31;263.301;355.466;412.419;458.713;-49.968;237.683;271.131;358.64;221.828;360.927;-250.85;-332.702;-212.65
5520;96.137;45.833;240.59;342.007;386.923;460.593;-57.964;212.31;253.548;335.063;215.121;346.646;-256.818;-339.661;-218.099
5530;79.172;19.09;217.588;327.823;358.604;461.109;-65.13;186.679;235.764;312.23;206.175;332.495;-261.953;-345.708;-223.308
5540;59.528;-6.33;191.219;310.963;328.745;459.531;-72.655;159.716;217.239;287.015;196.109;312.643;-266.666;-351.392;-228.581
5550;42.768;-32.2;165.003;291.301;299.061;458.015;-78.974;132.519;196.153;261.514;186.323;292.88;-271.008;-356.439;-234.178
5560;25.916;-57.742;138.997;270.239;268.499;456.597;-85.372;104.018;174.337;235.972;174.906;268.083;-274.919;-360.087;-239.862
5570;10.143;-81.801;113.124;248.435;236.756;455.93;-89.923;77.157;151.781;210.523;163.971;243.196;-278.45;-362.41;-244.844
5580;-6.941;-106.566;87.154;226.386;204.981;454.055;-94.513;50.492;129.266;185.073;154.379;215.662;-281.658;-363.657;-248.792
5590;-23.888;-128.701;61.283;202.411;173.892;449.626;-97.196;23.218;109.459;159.542;143.746;188.018;-284.783;-365.567;-251.908
5600;-40.31;-148.25;35.297;178.319;144.596;445.259;-99.879;-3.286;92.454;133.611;130.218;160.527;-287.356;-368.314;-254.025
5610;-56.852;-164.604;11.03;155.287;115.959;439.04;-101.643;-27.138;74.967;107.324;115.579;133.126;-289.886;-369.992;-255.483
5620;-73.363;-180.63;-10.968;131.828;86.657;430.177;-103.062;-45.87;58.783;80.294;102.25;106.455;-292.272;-370.851;-256.392
5630;-89.326;-194.513;-33.275;109.094;56.926;418.946;-104.359;-65.308;41.92;52.916;89.83;80.012;-293.481;-372.375;-257.577
5640;-105.64;-206.559;-54.237;86.04;27.967;407.306;-105.309;-79.557;27.334;24.506;77.599;53.033;-294.628;-374.636;-258.804
5650;-121.872;-218.59;-74.255;63.637;-0.039;394.113;-105.79;-93.817;12.077;-1.181;64.259;26.026;-295.091;-376.247;-259.768
5660;-137.862;-229.611;-94.292;41.71;-28.323;378.383;-105.949;-103.35;-2.572;-25.953;51.713;4.097;-295.433;-377.428;-259.713
5670;-154.923;-237.912;-113.008;19.716;-57.084;360.506;-105.648;-112.546;-17.215;-46.526;38.367;-18.019;-295.44;-377.597;-259.514
5680;-172.382;-245.607;-129.244;-1.839;-84.317;341.539;-105.142;-119.102;-31.47;-66.877;26.869;-36.279;-295.204;-377.164;-259.083
5690;-186.701;-252.663;-145.48;-22.517;-109.301;323.621;-104.132;-123.032;-45.388;-84.509;15.011;-52.418;-294.663;-376.775;-258.477
5700;-198.959;-259.381;-158.28;-42.436;-132.588;304.601;-102.76;-127.257;-57.579;-99.03;4.015;-68.706;-294.53;-375.781;-257.872
5710;-211.356;-263.389;-168.114;-61.255;-156.793;285.934;-100.858;-128.852;-68.986;-113.552;-7.461;-84.514;-293.877;-374.397;-256.844
5720;-222.606;-267.782;-177.797;-76.833;-177.484;266.68;-98.748;-130.676;-81.199;-123.328;-20.51;-99.833;-292.305;-372.432;-254.921
5730;-233.259;-270.597;-184.961;-92.483;-195.804;245.972;-96.563;-131.619;-91.808;-133.105;-34.28;-113.592;-290.166;-369.73;-252.138
5740;-243;-273.052;-190.583;-106.644;-210.697;225.341;-94.338;-131.996;-103.319;-137.124;-43.982;-126.829;-287.494;-366.971;-248.806
5750;-252.589;-275.39;-195.937;-120.95;-224.407;201.694;-92.77;-132.492;-109.657;-141.061;-53.491;-136.106;-284.099;-363.963;-245.403
5760;-261.728;-278.116;-200.819;-134.443;-238.436;176.608;-91.281;-132.199;-116.021;-141.764;-58.68;-145.846;-280.542;-359.43;-241.699
5770;-268.868;-280.611;-206.113;-146.421;-250.25;151.4;-89.383;-131.65;-120.568;-142.382;-63.662;-151.966;-276.756;-352.884;-237.571
5780;-276.44;-282.786;-211.687;-158.039;-259.988;126.069;-87.686;-131.061;-125.019;-143.84;-66.244;-157.658;-272.404;-345.665;-233.283
5790;-281.494;-284.828;-215.091;-167.829;-268.301;101.61;-85.255;-130.223;-127.979;-145.852;-68.681;-160.501;-267.421;-337.759;-228.593
5800;-286.252;-287.218;-217.941;-175.354;-276.103;76.425;-82.825;-130.706;-130.815;-148.305;-72.079;-163.226;-262.401;-329.077;-223.687
5810;-290.971;-287.957;-220.222;-181.972;-282.28;51.474;-80.491;-130.323;-133.923;-149.953;-75.352;-164.912;-257.166;-319.709;-218.557
5820;-295.128;-288.834;-223.036;-188.018;-286.411;27.466;-78.157;-129.826;-136.127;-151.272;-79.865;-166.294;-250.949;-309.923;-213.19
5830;-298.588;-288.764;-226.094;-193.983;-290.392;2.75;-75.469;-128.651;-137.651;-153.462;-84.412;-167.263;-243.571;-299.872;-207.531
5840;-301.426;-288.988;-228.898;-197.972;-294.695;-20.775;-72.781;-127.421;-139.146;-155.199;-88.281;-168.102;-235.474;-289.124;-201.792
5850;-304.072;-289.486;-230.276;-201.215;-299.466;-44.654;-69.745;-126.993;-140.201;-157.215;-92.15;-169.063;-227.411;-277.909;-196.767
5860;-306.423;-289.942;-231.152;-204.324;-303.021;-67.055;-66.716;-126.512;-141.848;-159.418;-94.717;-170.059;-218.646;-266.83;-192.501
5870;-308.25;-290.363;-231.906;-207.368;-305.457;-87.662;-64.716;-126.215;-143.626;-161.116;-97.284;-170.109;-210.386;-255.12;-188.72
5880;-309.531;-289.971;-232.844;-210.699;-306.553;-107.177;-62.868;-125.353;-144.908;-162.697;-100.305;-169.924;-202.952;-241.679;-184.866
5890;-309.531;-289.848;-233.644;-213.502;-307.367;-126.532;-61.459;-124.491;-145.982;-162.546;-103.326;-168.808;-195.833;-226.943;-180.135
5900;-309.287;-288.934;-235.343;-215.745;-307.845;-145.095;-60.575;-124.073;-146.097;-162.568;-105.172;-168.251;-187.601;-211.837;-174.912
5910;-309.291;-287.106;-236.865;-217.712;-308.354;-161.828;-59.811;-124.415;-145.701;-162.833;-106.681;-169.716;-178.178;-195.692;-170.21
5920;-309.617;-284.876;-238.628;-219.692;-308.901;-176.981;-59.447;-125.381;-144.724;-163.469;-107.39;-171.181;-169.203;-177.959;-165.517
5930;-308.89;-282.662;-239.339;-221.2;-308.902;-191.159;-58.683;-127.374;-143.175;-163.912;-107.954;-172.892;-161.286;-158.193;-160.534
5940;-308.065;-280.844;-239.527;-222.526;-308.859;-205.343;-57.843;-129.367;-142.728;-163.924;-108.479;-174.604;-153.032;-136.472;-154.89
5950;-307.655;-279.121;-239.886;-223.694;-308.469;-219.225;-56.421;-131.683;-141.735;-163.254;-109.368;-173.014;-143.141;-112.815;-148.717
5960;-307.106;-277.143;-239.932;-224.628;-307.759;-232.388;-54.778;-134.994;-141.625;-161.663;-109.997;-171.423;-131.847;-87.519;-142.029
5970;-306.637;-273.757;-239.564;-226.16;-306.812;-243.702;-52.937;-138.349;-140.076;-160.499;-110.585;-169.843;-119.382;-61.487;-134.971
5980;-305.993;-269.246;-239.208;-226.735;-306.804;-252.668;-51.288;-140.799;-138.527;-159.255;-110.599;-168.366;-105.423;-35.783;-126.943
5990;-305.537;-264.488;-238.772;-226.31;-306.279;-261.661;-49.811;-143.297;-135.363;-158.583;-110.604;-168.688;-90.615;-10.033;-119.326
6000;-305.156;-259.859;-238.033;-225.349;-305.793;-268.086;-48.541;-144.357;-132.109;-157.786;-110.386;-168.761;-75.481;16.375;-109.168
6010;-303.935;-255.455;-237.614;-224.105;-304.508;-273.71;-47.557;-146.269;-129.185;-157.389;-110.968;-169.674;-59.888;41.371;-96.401
6020;-302.979;-250.677;-236.422;-223.53;-302.794;-279.065;-46.932;-147.039;-127.981;-157.246;-111.594;-170.662;-42.41;66.108;-81.394
6030;-301.459;-245.913;-234.803;-222.986;-300.818;-282.808;-46.428;-147.968;-127.217;-157.102;-112.388;-171.93;-25.69;91.327;-65.415
6040;-299.619;-240.97;-232.364;-221.674;-298.974;-286.538;-45.937;-148.461;-127.463;-156.342;-112.452;-173.626;-9.77;116.892;-49.101
6050;-295.966;-236.063;-230.477;-220.305;-296.908;-289.079;-45.019;-147.953;-127.79;-156.327;-112.099;-175.977;6.498;140.743;-32.153
6060;-292.192;-232.615;-228.549;-218.777;-293.775;-292.771;-43.705;-146.432;-126.803;-157.032;-112.578;-178.261;23.583;165.581;-13.629
6070;-288.258;-229.172;-225.491;-217.417;-290.796;-297.444;-42.345;-143.943;-126.374;-158.84;-112.953;-180.959;41.29;193.676;5.87
6080;-284.832;-225.481;-221.883;-215.434;-287.103;-301.108;-40.706;-142.095;-126.542;-159.059;-112.561;-182.331;59.788;224.415;25.081
6090;-281.588;-221.393;-218.323;-213.113;-282.894;-304.872;-39.597;-139.651;-127.193;-159.919;-111.89;-183.952;79.857;254.971;44.83
6100;-278.059;-217.367;-214.916;-209.863;-278.361;-309.203;-38.532;-136.392;-127.95;-158.994;-111.796;-187.13;101.836;285.32;65.959
6110;-274.615;-213.532;-211.568;-206.738;-273.846;-313.726;-37.497;-132.898;-127.724;-157.83;-111.742;-190.308;124.619;315.692;88.16
6120;-269.997;-209.931;-208.221;-202.32;-269.314;-318.196;-35.901;-128.537;-127.73;-156.814;-111.883;-193.17;148.174;344.421;111.433
6130;-264.719;-206.846;-204.232;-197.404;-265.517;-322.379;-33.99;-123.967;-127.221;-155.141;-112.383;-196.032;172.153;371.75;136.487
6140;-260.08;-202.841;-200.277;-192.6;-261.953;-326.181;-32;-118.67;-126.559;-153.588;-112.603;-197.145;196.52;398.705;162.328
6150;-253.891;-196.888;-195.41;-187.426;-257.524;-329.366;-30.032;-112.098;-125.655;-151.703;-112.978;-198.258;219.986;423.71;188.11
6160;-245.087;-188.335;-190.314;-182.306;-252.873;-332.095;-28.383;-105.436;-124.32;-150.139;-113.097;-197.05;243.149;445.897;213.592
6170;-236.541;-180.023;-185.488;-176.297;-247.348;-333.723;-27.226;-97.211;-123.506;-148.542;-113.222;-195.469;266.861;465.818;238.676
6180;-226.938;-169.731;-181.433;-170.066;-242.793;-334.585;-26.509;-87.364;-122.692;-146.959;-113.036;-193.265;290.855;482.662;263.848
6190;-217.208;-159.101;-176.844;-162.788;-238.55;-335.583;-26.16;-78.033;-121.571;-144.999;-112.571;-191.33;313.743;496.371;288.345
6200;-206.746;-148.414;-172.455;-155.273;-235.143;-336.054;-25.928;-68.312;-120.96;-142.88;-110.171;-192.073;334.69;507.503;312.528
6210;-196.029;-138.712;-168.308;-147.97;-231.156;-336.241;-25.622;-60.288;-118.383;-140.148;-107.455;-192.934;353.629;516.652;336.112
6220;-183.516;-129.618;-164.05;-140.014;-226.509;-336.099;-25.406;-53.188;-116.757;-136.815;-106.223;-193.273;370.182;524.345;358.855
6230;-169.492;-120.563;-159.481;-132.909;-221.366;-335.594;-25.676;-46.374;-113.971;-132.77;-105.032;-193.199;384.419;530.905;379.399
6240;-155.709;-111.77;-154.596;-127.244;-215.92;-334.309;-26.167;-39.401;-110.989;-129.004;-103.655;-189.877;398.211;536.574;399.01
6250;-139.886;-104.246;-148.651;-121.96;-210.037;-331.665;-28.252;-33.229;-108.527;-125.606;-102.799;-186.556;410.326;540.934;415.472
6260;-123.196;-93.817;-142.258;-116.375;-204.724;-328.361;-30.371;-27.429;-105.054;-122.316;-101.608;-182.446;420.23;545.309;428.655
6270;-105.786;-84.152;-134.76;-110.077;-200.463;-325.019;-31.327;-22.989;-101.938;-119.43;-100.988;-178.335;427.552;548.71;438.698
6280;-87.36;-73.232;-126.983;-103.183;-195.639;-322.043;-31.866;-18.887;-98.673;-116.509;-100.803;-173.509;435.439;549.063;446.232
6290;-68.528;-60.885;-118.924;-96.324;-190.772;-318.979;-31.708;-15.353;-94.981;-114.057;-100.988;-169.048;443.924;547.321;451.605
6300;-50.483;-48.286;-111.252;-89.663;-184.931;-316.796;-32.189;-11.499;-91.374;-112.121;-101.63;-163.214;451.669;544.876;455.705
6310;-32.183;-36.23;-104.699;-82.594;-178.767;-313.997;-33.066;-8.273;-87.92;-109.801;-100.848;-157.138;456.68;539.159;456.677
6320;-12.623;-24.175;-98.186;-75.463;-172.877;-310.872;-34.223;-4.652;-84.487;-107.302;-99.512;-150.862;459.193;529.663;453.741
6330;9.738;-12.363;-92.657;-68.772;-167.55;-307.339;-35.505;-1.197;-81.35;-104.141;-98.68;-145.446;459.502;516.075;447.505
6340;32.491;-0.33;-86.589;-62.521;-161.657;-303.21;-36.346;2.419;-79.399;-100.563;-97.454;-140.149;456.651;500.905;439.137
6350;56.967;12.263;-81.121;-56.335;-154.859;-297.789;-36.63;5.542;-78.029;-97.012;-95.468;-133.4;450.556;483.706;429.982
6360;82.986;26.463;-75.127;-49.4;-146.908;-291.021;-36.741;8.797;-76.912;-94.11;-93.757;-123.411;441.301;463.4;418.354
6370;107.901;41.407;-69.794;-42.912;-137.909;-284.259;-36.181;12.212;-75.31;-92.608;-92.727;-112.234;430.279;439.953;403.861
6380;131.934;56.357;-64.178;-36.503;-128.923;-277.277;-35.797;15.641;-73.709;-91.432;-91.876;-100.775;419.175;416.44;387.873
6390;156.077;71.468;-59.481;-30.339;-119.212;-269.812;-34.956;18.436;-72.04;-90.606;-91.67;-90.679;406.425;388.421;368.619
6400;177.397;86.538;-54.083;-24.723;-110.201;-261.538;-34.113;19.85;-70.371;-89.503;-91.417;-81.113;392.076;359.382;346.61
6410;196.088;99.608;-49.015;-18.621;-101.269;-251.76;-33.004;21.232;-69.414;-87.312;-90.294;-70.781;374.841;329.97;323.457
6420;216.528;113.479;-42.434;-12.996;-92.89;-241.181;-31.652;21.714;-68.868;-84.556;-89.095;-60.448;353.604;299.528;299.921
6430;237.443;125.6;-33.974;-7.771;-83.084;-229.229;-28.948;22.19;-68.321;-81.69;-86.746;-50.057;329.276;269.12;274.739
6440;258.686;137.057;-24.09;-3.414;-70.462;-217.286;-26.081;22.986;-67.313;-79.423;-83.89;-40.425;305.421;239.065;249.483
6450;280.825;148.465;-13.854;1.734;-55.902;-204.037;-23.363;25.246;-66.305;-77.226;-82.272;-30.964;280.855;209.372;223.615
6460;304.204;161.233;-2.061;8.401;-41.055;-190.197;-20.844;29.12;-65.138;-74.694;-81.163;-21.303;256.279;179.36;197.836
