timepoints (min);27: frq9-.1;28: frq9-.2;29: frq9-.3;30: frq10-.1;31: frq10-.2;32: frq10-.3;33: wc-1+.1;34: wc-1+.2;35: wc-1+.3;36: wc-1-.1;37: wc-1-.2;38: wc-1-.3;39: wc-2-.1;40: wc-2-.2;41: wc-2-.3
8610;-88.116;-27.57;-45.606;-72.495;-73.349;-144.641;-58.48;-109.294;-144.116;-37.723;-92.303;-116.892;-16.713;-11.772;78.382
8620;-87.379;-26.462;-44.659;-74.474;-72.771;-142.279;-58.677;-105.348;-144.684;-36.459;-94.621;-118.625;-16.011;-18.306;76.076
8630;-87.388;-25.594;-43.768;-74.206;-72.513;-141.299;-58.495;-101.161;-145.294;-33.975;-98.4;-119.054;-15.149;-24.68;73.77
8640;-86.135;-24.982;-40.692;-74.119;-72.819;-140.363;-57.89;-96.778;-146.374;-29.89;-102.146;-120.989;-14.308;-31.054;69.138
8650;-84.483;-23.97;-38.366;-75.432;-72.698;-139.537;-56.101;-93.437;-146.777;-25.594;-104.265;-123.708;-13.786;-37.152;63.957
8660;-81.636;-23.006;-35.993;-76.768;-71.137;-139.458;-54.659;-89.677;-147.179;-23.714;-106.052;-128.051;-13.265;-42.527;58.777
8670;-80.116;-21.87;-33.954;-77.061;-70.897;-139.981;-53.193;-86.239;-148.597;-21.781;-107.124;-131.165;-12.743;-47.902;53.596
8680;-79.124;-21.095;-32.109;-76.873;-71.132;-141.334;-50.945;-82.874;-149.971;-20.097;-107.596;-132.421;-11.752;-53.277;47.726
8690;-77.246;-20.199;-31.676;-77.154;-71.4;-141.484;-49.542;-79.225;-150.855;-18.483;-108.528;-133.514;-10.76;-57.648;41.577
8700;-74.737;-18.542;-32.625;-77.756;-71.108;-141.106;-48.531;-75.561;-151.828;-18.188;-110.596;-134.56;-12.088;-62.019;35.428
8710;-71.148;-16.748;-33.179;-78.277;-69.881;-139.848;-48.847;-71.906;-152.531;-16.815;-111.461;-135.116;-13.417;-65.741;29.279
8720;-67.863;-13.203;-34.914;-77.972;-69.204;-137.909;-49.327;-67.895;-153.008;-14.487;-109.834;-134.047;-15.062;-69.462;21.829
8730;-64.554;-9.912;-34.49;-77.792;-68.954;-136.295;-49.655;-63.684;-155.25;-11.859;-107.886;-134.534;-16.243;-72.887;16.099
8740;-60.636;-6.465;-32.517;-77.702;-69.058;-134.601;-49.739;-59.647;-158.221;-10.052;-107.145;-136.386;-16.543;-73.152;10.811
8750;-55.197;-4.658;-31.065;-78.163;-67.902;-133.023;-49.546;-55.64;-160.848;-9.132;-108.931;-138.225;-16.844;-73.417;5.523
8760;-49.788;-2.72;-30.949;-78.454;-65.914;-130.85;-48.775;-50.599;-162.89;-8.59;-110.247;-138.906;-17.517;-73.601;-1.357
8770;-42.846;0.382;-32.022;-77.95;-65.034;-129.343;-46.723;-43.382;-164.268;-8.44;-109.964;-138.868;-17.83;-73.131;-3.477
8780;-36.931;4.003;-33.255;-77.628;-64.145;-126.451;-43.754;-35.006;-165.25;-8.353;-106.423;-140.237;-18.564;-72.661;-5.597
8790;-31.367;7.13;-33.909;-77.167;-65.077;-121.75;-41.519;-24.466;-165.807;-7.274;-102.132;-143.37;-18.858;-72.19;-8.014
8800;-24.632;8.577;-34.832;-76.403;-66.069;-116.091;-40.007;-13.417;-166.484;-6.428;-99.313;-146.05;-19.331;-70.48;-10.179
8810;-16.457;10.092;-35.237;-75.745;-66.221;-109.368;-38.989;-0.654;-167.876;-7.828;-98.628;-147.123;-19.804;-68.246;-17.185
8820;-7.586;10.418;-35.098;-75.577;-65.899;-100.149;-37.211;12.223;-169.483;-9.229;-97.759;-145.498;-20.117;-66.313;-24.19
8830;1.414;10.988;-33.879;-73.913;-63.99;-90.651;-33.521;24.461;-170.338;-9.872;-94.821;-142.17;-20.555;-64.381;-31.699
8840;9.607;12.385;-33.269;-72.501;-60.622;-83.463;-29.559;36.65;-169.646;-8.902;-90.659;-138.052;-20.912;-62.448;-38.408
8850;17.295;15.782;-32.557;-69.997;-56.989;-76.215;-26.393;48.666;-168.394;-6.71;-87.13;-133.841;-21.269;-61.091;-42.837
8860;26.226;19.145;-33.803;-67.45;-54.004;-71.828;-22.89;60.399;-166.557;-4.539;-86.465;-130.011;-21.626;-59.734;-47.266
8870;34.886;24.388;-34.543;-64.768;-51.138;-66.28;-19.28;72.876;-163.255;-2.211;-86.106;-125.83;-21.862;-58.197;-51.895
8880;42.208;29.607;-35.804;-62.254;-48.44;-62.183;-16.509;85.713;-158.734;-1.659;-84.861;-122.913;-22.258;-56.661;-55.517
8890;49.029;35.524;-38.532;-60.141;-45.439;-58.767;-14.194;98.241;-154.281;-1.905;-81.745;-118.374;-22.612;-55.517;-57.379
8900;55.817;41.276;-40.557;-56.31;-41.891;-54.032;-11.941;110.767;-149.898;-0.806;-76.884;-111.972;-22.967;-54.374;-59.241
8910;64.668;47.366;-40.203;-52.611;-39.778;-48.806;-9.828;122.99;-145.066;2.473;-70.927;-106.69;-23.452;-54.353;-61.103
8920;73.574;53.265;-38.109;-50.348;-37.349;-43.79;-7.514;135.728;-139.257;4.228;-66.817;-103.927;-23.938;-54.332;-63.28
8930;83.011;59.219;-34.171;-47.604;-34.953;-38.343;-6.363;149.746;-132.262;5.298;-65.447;-102.05;-23.763;-54.131;-65.257
8940;90.123;65.378;-28.117;-44.465;-32.395;-33.201;-5.087;163.498;-124.448;6.486;-65.417;-98.506;-23.381;-53.93;-67.233
8950;97.03;71.535;-21.931;-40.996;-30.106;-28.516;-1.497;176.786;-117.126;8.233;-63.268;-92.328;-22.999;-53.625;-69.21
8960;100.792;77.513;-16.423;-35.72;-27.297;-21.199;2.734;189.161;-110.367;10.057;-60.476;-85.143;-21.417;-53.68;-73.226
8970;106.223;82.509;-10.881;-28.196;-23.759;-15.48;8.884;200.577;-104.125;11.283;-59.123;-79.177;-19.662;-53.501;-76.528
8980;111.08;87.367;-8.425;-20.879;-20.291;-12.212;14.684;210.32;-95.905;12.105;-58.508;-72.13;-18.414;-53.201;-79.83
8990;113.73;91.994;-5.568;-13.321;-17.785;-10.03;20.177;219.934;-86.098;13.265;-56.341;-64.356;-17.166;-52.661;-83.132
9000;113.408;97.828;-3.509;-6.836;-16.617;-6.752;26.985;229.179;-76.839;15.543;-50.884;-56.592;-15.917;-52.12;-83.794
9010;113.352;103.626;-0.417;0.868;-15.903;-4.012;33.857;238.149;-67.29;17.648;-46.948;-48.647;-13.735;-51.473;-83.561
9020;111.772;109.185;2.956;8.935;-13.488;0.727;40.189;246.559;-58.618;19.073;-47.306;-41.519;-11.913;-50.826;-83.328
9030;111.989;114.64;7.214;17.043;-9.888;6.102;45.388;252.714;-49.193;21.087;-50.171;-35.328;-10.091;-49.917;-83.095
9040;111.985;121.265;10.792;23.993;-5.567;9.566;49.788;256.865;-39.244;22.048;-50.647;-29.353;-8.269;-49.328;-80.942
9050;110.87;127.859;14.12;31.142;0.185;14.036;52.263;260.33;-28.174;23.52;-48.181;-22.626;-6.16;-48.739;-78.661
9060;108.343;134.461;17.748;38.167;5.777;18.208;56.041;259.281;-18.19;26.251;-45.331;-16.079;-4.396;-48.15;-76.11
9070;107.066;140.203;21.406;46.63;10.832;20.119;60.04;257.513;-8.292;30.502;-42.417;-10.436;-2.792;-47.714;-73.56
9080;106.309;145.924;24.354;53.767;14.662;22.748;62.93;256.308;2.473;34.79;-39.21;-6.383;-0.946;-47.279;-73.49
9090;106.092;150.63;27.303;62.379;16.771;23.972;66.748;255.785;13.138;37.858;-35.914;-3.648;0.899;-46.923;-73.999
9100;104.222;154.065;30.597;70.789;18.64;26.545;70.181;254.71;25.08;39.914;-32.483;-1.018;1.625;-46.567;-74.011
9110;100.894;156.201;34.731;79.159;21.817;31.796;71.608;253.979;37.326;41.211;-27.12;2.472;2.095;-46.618;-74.023
9120;98.099;156.633;39.338;87.629;26.723;38.905;72.553;253.847;47.37;42.742;-18.33;5.748;2.499;-46.779;-76.316
9130;96.491;157.237;45.143;94.292;32.214;47.153;75.179;253.548;55.057;44.668;-9.207;9.426;2.903;-46.941;-79.36
9140;94.076;156.957;50.949;99.833;39.303;55.75;78.53;253.207;63.508;47.247;-4.479;12.314;3.308;-47.102;-82.404
9150;91.28;156.298;57.748;104.974;46.506;63.832;81.793;252.222;72.149;50.326;-2.371;14.328;3.291;-46.348;-86.234
9160;84.463;155.101;62.466;109.429;53.636;74.196;85.618;250.513;79.426;49.723;-0.084;17.287;3.874;-45.593;-89.625
9170;76.666;152.152;66.353;114.011;60.926;84.192;88.537;246.465;87.526;48.743;5.379;21.2;4.458;-44.839;-91.866
9180;68.501;149.423;68.934;117.916;68.935;95.497;91.64;237.829;95.48;49.719;12.379;26.448;5.041;-44.244;-94.108
9190;62.185;145.404;71.404;122.266;77.161;106.705;94.943;229.221;102.469;52.588;18.319;31.004;7.21;-43.65;-96.349
9200;55.385;141.072;74.039;127.228;85.161;118.823;96.81;217.859;109.345;51.623;24.783;33.433;9.316;-40.575;-96.953
9210;50.348;136.721;77.033;130.281;92.346;127.63;99.414;204.865;116.932;50.457;30.916;35.239;10.222;-37.501;-95.814
9220;43.401;133.043;79.952;129.948;98.946;139.203;101.63;190.743;126.349;48.738;37.338;37.716;10.901;-34.412;-94.674
9230;36.383;129.364;83.63;128.299;106.149;154.621;104.495;177.502;135.822;47.999;43.804;40.101;11.579;-31.472;-93.535
9240;30.615;126.4;86.666;126.684;113.636;171.041;106.378;163.505;145.814;47.63;50.008;43.414;13.738;-28.531;-89.24
9250;26.375;123.31;90.782;126.161;120.043;183.717;106.843;149.143;158.746;45.724;54.767;46.88;15.952;-25.59;-87.399
9260;21.727;120.451;94.898;124.459;126.377;194.841;105.851;134.735;170.873;44.057;61.137;50.297;16.914;-19.305;-85.557
9270;17.222;117.327;96.211;123.192;131.462;204.028;103.943;119.29;184.275;42.942;68.979;53.491;17.877;-13.019;-83.716
9280;11.494;114.217;96.764;121.885;135.345;210.494;101.281;104.708;196.175;40.892;77.192;56.868;18.84;-6.734;-79.034
9290;5.594;110.85;96.749;122.014;135.87;216.197;97.857;89.214;208.472;38.71;82.397;60.586;19.989;-0.383;-76.411
9300;-0.861;107.834;97.481;122.681;135.058;219.412;96.302;73.954;221.957;36.079;86.659;63.654;21.458;6.332;-73.788
9310;-7.509;104.717;98.276;123.448;133.288;221.913;93.641;60.826;237.721;32.964;91.254;66.37;22.927;11.368;-71.164
9320;-15.473;101.541;99.073;122.516;133.745;224.534;90.13;47.861;253.327;29.844;95.746;69.341;24.396;16.404;-68.421
9330;-23.117;98.15;99.23;121.212;135.356;227.495;85.8;34.903;268.062;27.026;101.135;73.39;24.037;21.44;-63.135
9340;-30.459;93.808;98.499;118.229;137.854;231.723;79.215;21.956;281.743;24.411;107.814;79.628;23.527;26.108;-57.85
9350;-36.368;89.563;97.418;115.414;140.706;236.546;73.022;9.389;294.532;22.156;114.705;87.275;24.137;30.775;-52.564
9360;-41.434;85.701;95.985;113.309;142.215;241.28;68.314;-3.793;305.503;20.783;120.891;95.073;24.85;35.443;-47.559
9370;-46.203;81.713;94.625;110.777;141.804;244.619;63.55;-18.585;317.008;20.043;126.913;102.712;25.563;40.27;-41.094
9380;-51.223;77.774;92.807;109.524;140.859;248.48;57.371;-33.625;329.673;20.029;133.001;109.128;28.716;45.057;-33.739
9390;-55.011;73.498;90.506;108.652;138.523;252.612;51.592;-47.868;339.21;18.828;139.378;115.728;31.793;49.843;-26.385
9400;-57.647;69.429;86.406;107.16;135.305;254.421;44.519;-60.97;347.428;15.908;148.349;123.291;35.443;53.375;-19.79
9410;-58.794;64.68;81.308;106.367;131.292;253.808;36.833;-74.49;356.668;16.21;158.343;131.16;39.092;56.908;-12.801
9420;-60.059;61.372;76.552;105.197;126.146;250.655;30.023;-86.53;364.188;17.033;165.839;137.166;42.742;61.96;-5.812
9430;-61.83;58.196;71.672;103.742;120.768;246.258;24.09;-95.537;368.259;16.063;172.218;143.041;46.967;67.012;1.549
9440;-63.512;55.479;67.481;101.625;113.33;242.275;18.07;-103.903;369.665;12.804;178.153;147.737;49.538;72.065;8.91
9450;-65.539;52.644;62.657;97.721;104.926;234.691;11.077;-109.088;368.564;13.069;179.785;150.228;52.109;74.961;13.759
9460;-67.418;48.999;57.386;91.509;96.567;223.27;3.61;-113.218;363.968;13.211;179.207;151.123;54.68;77.858;18.607
9470;-69.379;45.036;51.854;85.092;88.941;206.516;-4.978;-117.618;356.076;14.014;177.411;150.752;55.823;79.715;24.905
9480;-71.538;41.039;46.342;79.866;80.734;187.992;-13.637;-121.811;347.04;13.741;174.371;149.8;56.994;81.571;31.203
9490;-74.28;37.279;40.393;74.261;72.423;171.148;-22.106;-125.905;333.257;13.341;168.219;146.641;56.686;83.607;33.917
9500;-76.825;33.622;34.327;68.894;64.175;155.036;-30.942;-129.679;314.636;13.717;160.334;140.804;56.39;85.643;36.632
9510;-78.597;28.273;25.833;63.863;56.065;140.234;-38.661;-134.268;294.494;13.767;151.291;134.01;53.375;84.212;39.346
9520;-79.557;20.661;19.31;58.461;47.337;125.233;-45.588;-138.894;272.232;13.145;142.08;127.64;50.36;82.782;40.432
9530;-78.999;12.772;10.592;51.981;37.553;110.949;-50.572;-143.361;250.142;10.906;133.444;122.714;47.303;81.345;38.643
9540;-78.767;3.903;1.601;42.865;32.062;97.725;-53.321;-145.497;226.2;7.674;126.24;118.542;43.04;79.908;36.854
9550;-79.917;-4.883;-7.949;33.21;26.633;85.894;-55.75;-148.651;199.426;3.942;119.326;114.993;38.777;77.87;35.065
9560;-80.29;-12.92;-16.552;23.542;20.874;74.459;-58.865;-151.01;172.237;0.943;112.897;113.074;34.513;77.575;33.476
9570;-80.055;-19.854;-25.215;14.234;12.972;63.639;-62.281;-152.891;145.354;-1.517;105.734;111.891;30.208;77.149;34.026
9580;-79.866;-26.87;-32.96;5.567;4.535;51.105;-64.95;-154.186;118.148;-4.679;96.676;110.33;30.164;76.723;34.577
9590;-79.368;-34.766;-40.134;-2.756;-3.717;39.531;-66.277;-155.992;91.425;-7.93;85.899;107.057;30.12;74.897;35.127
9600;-78.994;-42.847;-47.648;-10.823;-10.716;27.199;-66.923;-156.865;65.72;-10.905;74.621;102.352;30.076;73.07;35.677
9610;-78.767;-50.163;-54.017;-18.531;-17.313;14.337;-67.492;-156.571;42.742;-13.403;64.259;96.88;30.535;71.155;38.428
9620;-79.097;-56.545;-60.579;-27.801;-24.259;1.211;-67.825;-156.058;22.403;-16.712;56.292;91.803;31.057;69.079;41.178
9630;-79.499;-63.044;-66.09;-37.065;-30.686;-12.066;-67.257;-154.717;2.441;-20.663;49.454;87.277;29.138;65.483;43.928
9640;-79.652;-70.099;-71.172;-45.239;-36.103;-25.53;-66.834;-153.982;-14.778;-23.843;42.8;83.073;27.185;61.887;46.679
9650;-81.015;-77.237;-75.817;-52.614;-40.764;-37.174;-65.633;-153.757;-31.232;-27.308;28.932;78.623;24.032;58.153;50.21
9660;-80.72;-84.126;-78.59;-60.381;-44.799;-48.687;-64.332;-152.116;-47.703;-30.786;14.353;73.899;20.879;54.419;52.126
9670;-78.074;-90.593;-81.281;-68.043;-47.873;-58.181;-62.931;-150.364;-63.763;-33.432;2.345;69.814;17.753;49.919;54.041
9680;-74.971;-97.095;-82.466;-75.034;-51.032;-67.371;-61.764;-148.687;-77.366;-34.444;-9.383;63.621;12.39;45.418;56.357
9690;-72.913;-102.385;-84.161;-81.521;-52.548;-76.382;-60.063;-148.545;-88.258;-34.931;-21.788;57.316;7.028;40.828;58.811
9700;-68.65;-107.447;-85.217;-86.564;-52.927;-83.239;-58.083;-148.503;-98.419;-35.982;-34.468;53.132;1.665;36.237;58.13
9710;-64.599;-112.281;-85.937;-89.498;-53.85;-87.048;-56.166;-146.954;-107.51;-37.222;-42.226;49.891;-3.863;34.007;57.448
9720;-60.79;-116.909;-87.177;-91.392;-55.783;-89.49;-53.886;-143.726;-115.105;-40.873;-48.988;47.114;-6.932;32.817;55.607
9730;-56.434;-122.291;-89.426;-92.916;-58.23;-92.428;-51.983;-139.323;-122.41;-44.786;-55.396;44.825;-10.001;31.543;53.972
9740;-51.116;-127.223;-90.527;-94.283;-60.557;-97.563;-50.469;-133.992;-127.651;-48.611;-58.103;42.782;-13.07;30.27;52.338
9750;-46.89;-132.087;-92.33;-96.247;-61.957;-100.206;-48.215;-128.848;-131.034;-51.554;-56.121;41.417;-17.508;29.717;55.457
9760;-42.59;-134.909;-91.526;-98.921;-63.153;-102.862;-46.448;-125.401;-133.433;-53.99;-55.941;39.589;-19.328;29.686;58.575
9770;-38.861;-136.037;-91.186;-100.476;-62.539;-104.543;-43.513;-121.561;-136.274;-55.102;-58.575;38.04;-21.149;29.654;62.971
9780;-36.308;-137.543;-88.665;-101.047;-61.321;-107.07;-42.083;-118.612;-138.75;-53.899;-60.946;36.754;-23.018;29.69;67.367
9790;-31.834;-138.854;-86.203;-99.97;-61.157;-110.17;-42.97;-116.87;-139.854;-51.451;-60.648;34.908;-23.367;29.726;71.445
9800;-24.523;-140.074;-83.039;-99.652;-60.655;-113.476;-43.745;-113.568;-140.36;-48.924;-64.439;31.644;-23.716;30.106;78.324
9810;-17.592;-141.149;-80.822;-98.839;-59.681;-116.283;-43.513;-110.674;-140.753;-47.539;-65.512;25.669;-23.858;30.487;84.851
9820;-10.708;-142.639;-78.446;-97.924;-58.164;-119.672;-42.811;-107.726;-141.041;-46.731;-62.127;20.135;-22.521;30.788;88.898
9830;-4.452;-144.065;-76.332;-97.177;-57.719;-123.468;-41.834;-105.672;-141.088;-46.286;-55.701;16.782;-23.425;31.109;92.945
9840;1.636;-144.032;-74.015;-96.655;-57.629;-128.302;-41.546;-102.517;-140.741;-45.372;-49.611;12.366;-24.328;32.892;97.332
9850;6.532;-143.971;-70.615;-96.388;-58.731;-132.673;-40.96;-99.452;-141.53;-43.131;-44.119;7.49;-24.983;34.676;102.175
9860;10.614;-143.103;-68.12;-96.332;-60.099;-135.219;-39.927;-97.141;-142.713;-40.993;-39.705;3.698;-25.286;34.459;105.098
9870;15.737;-142.063;-64.777;-93.363;-61.087;-137.166;-38.321;-94.85;-144.966;-38.844;-37.548;-0.566;-25.588;34.243;108.021
9880;21.608;-140.606;-62.444;-91.745;-61.201;-138.332;-38.069;-93.623;-147.239;-37.426;-35.754;-5.452;-25.89;35.877;110.943
9890;26.332;-138.821;-60.39;-90.812;-62.476;-139.81;-38.167;-92.392;-149.112;-37.237;-32.589;-11.171;-27.168;37.457;115.752
9900;33.033;-137.105;-58.844;-90.196;-63.32;-141.219;-39.868;-90.549;-150.781;-38.357;-25.072;-15.793;-27.233;36.916;120.56
9910;38.346;-135.255;-58.945;-89.268;-63.876;-142.45;-40.699;-89.194;-152.509;-40.28;-18.914;-18.861;-27.298;36.375;126.928
9920;42.199;-133.417;-58.345;-87.884;-64.454;-143;-41.164;-87.826;-155.214;-42.888;-13.932;-20.709;-27.825;35.35;133.297
9930;46.229;-129.891;-58.954;-86.327;-64.872;-142.277;-42.149;-85.236;-157.794;-46.571;-9.279;-23.193;-27.952;34.326;137.254
9940;51.843;-126.178;-60.244;-85.199;-65.534;-142.044;-42.968;-81.124;-159.919;-49.95;-5.354;-28.232;-28.079;32.727;141.211
9950;55.927;-122.465;-62.015;-83.828;-66.455;-141.783;-43.764;-77.036;-159.553;-52.233;-0.644;-33.436;-28.399;31.128;148.048
9960;59.348;-119.019;-65.233;-82.141;-67.189;-141.877;-44.408;-73.126;-157.968;-54.103;-0.749;-36.594;-29.457;27.115;154.885
9970;62.15;-115.67;-67.883;-79.623;-67.246;-141.353;-45.415;-69.001;-157.106;-54.088;-2.483;-38.652;-31.594;23.101;161.33
9980;64.411;-112.021;-69.883;-77.517;-66.574;-140.988;-46.12;-65.334;-156.637;-54.022;-3.448;-41.575;-33.732;19.327;162.497
9990;66.265;-108.303;-71.323;-74.628;-65.412;-139.942;-45.302;-61.994;-155.715;-54.512;-4.148;-44.575;-35.698;15.553;163.663
10000;66.768;-104.586;-71.619;-72.058;-64.532;-138.029;-43.727;-58.16;-155.126;-55.018;-6.836;-46.53;-36.487;10.928;160.27
10010;67.643;-100.599;-70.996;-70.848;-63.912;-135.661;-41.291;-51.974;-154.745;-56.328;-7.503;-48.331;-37.276;6.303;156.953
10020;68.15;-96.908;-70.004;-70.883;-64.084;-132.732;-40.505;-46.05;-153.214;-58.575;-7.222;-51.114;-38.065;1.679;153.443
10030;67.862;-94.091;-68.403;-70.578;-64.003;-131.486;-39.236;-38.434;-151.345;-60.926;-7.633;-54.739;-37.821;-2.986;145.452
10040;66.281;-90.851;-66.316;-69.81;-63.292;-129.756;-37.062;-30.246;-148.716;-62.801;-10.858;-56.284;-37.614;-7.92;137.462
10050;63.894;-87.611;-63.343;-67.941;-63.065;-128.047;-34.19;-22.263;-145.332;-64.966;-8.759;-57.543;-37.407;-13.986;127.037
10060;58.679;-84.514;-59.371;-66.163;-61.335;-125.498;-32.942;-14.317;-143.719;-66.321;-8.737;-58.756;-37.221;-20.052;116.612
10070;53.891;-81.383;-55.441;-64.901;-59.361;-122.269;-31.647;-6.458;-143.102;-66.974;-12.79;-61.646;-38.194;-25.935;104.356
10080;49.45;-78.306;-51.632;-63.825;-56.811;-118.654;-31.022;0.434;-142.265;-65.534;-18.026;-66.245;-39.168;-31.818;92.099
10090;44.876;-75.743;-47.95;-62.055;-54.465;-114.857;-30.49;7.101;-141.337;-63.771;-21.625;-70.237;-39.887;-38.741;79.688
10100;41.269;-73.181;-46.354;-60.487;-52.789;-112.829;-30.735;14.076;-139.913;-63.655;-25.898;-73.684;-41.106;-45.663;67.277
10110;37.908;-71.305;-43.359;-58.305;-50.261;-112.219;-31.76;21.273;-137.884;-64.857;-31.825;-77.126;-43.086;-50;54.846
10120;34.11;-69.312;-41.252;-57.228;-47.877;-111.437;-33.41;28.094;-134.759;-66.4;-37.935;-78.852;-45.065;-54.337;43.974
10130;29.432;-65.978;-37.546;-54.681;-45.523;-111.185;-31.833;34.665;-130.155;-66.862;-42.949;-82.352;-47.41;-58.633;33.592
10140;25.051;-61.637;-33.223;-51.674;-45.21;-111.503;-29.018;41.623;-125.741;-66.411;-46.837;-84.406;-48.634;-62.93;21.49
10150;20.137;-57.297;-27.589;-48.931;-45.731;-111.597;-26.092;49.007;-120.674;-65.324;-52.317;-85.646;-49.859;-65.844;9.388
10160;15.818;-52.494;-21.594;-46.326;-46.714;-111.546;-22.687;55.949;-115.819;-63.451;-58.425;-87.847;-51.084;-69.048;-3.743
10170;11.909;-47.801;-16.015;-43.844;-47.023;-110.714;-19.949;63.281;-110.225;-61.015;-62.114;-90.778;-52.138;-71.492;-16.854
10180;6.713;-44.068;-11.516;-41.294;-46.585;-109.418;-18.44;69.993;-103.788;-57.793;-65.88;-92.647;-52.537;-73.937;-27.884
10190;-0.185;-40.338;-6.454;-38.652;-46.229;-108.149;-16.131;77.988;-97.913;-54.695;-70.091;-91.037;-52.935;-75.952;-38.914
10200;-7.072;-36.608;-2.432;-37.139;-45.633;-106.803;-13.637;85.141;-92.459;-53.021;-68.716;-88.932;-53.223;-77.967;-49.945
10210;-11.986;-32.21;2.823;-36.163;-44.983;-105.143;-11.343;91.912;-86.727;-51.71;-66.063;-87.886;-52.352;-79.382;-62.608
10220;-16.043;-27.935;8.21;-36.385;-45.276;-102.371;-8.953;97.979;-78.948;-49.905;-64.156;-88.418;-51.48;-80.77;-75.272
10230;-19.661;-22.092;13.956;-36.607;-45.818;-99.33;-7.606;103.6;-70.585;-47.243;-62.982;-87.076;-50.188;-82.99;-82.775
10240;-22.919;-15.662;19.545;-37.043;-46.677;-94.833;-6.657;108.956;-62.636;-45.861;-60.706;-85.237;-48.502;-85.211;-90.279
10250;-22.916;-9.232;25.374;-37.317;-47.259;-90.371;-6.199;113.634;-54.753;-43.124;-60.804;-83.861;-46.977;-86.632;-97.092
10260;-24.458;-3.563;30.166;-35.971;-47.501;-85.498;-6.161;117.486;-45.43;-39.819;-60.451;-83.188;-45.451;-88.052;-103.586
10270;-26.846;2.017;35.603;-34.332;-47.735;-82.305;-6.204;121.902;-33.884;-36.588;-58.343;-82.012;-43.67;-89.08;-110.08
10280;-28.67;8.71;40.354;-32.792;-47.025;-78.047;-6.07;125.963;-23.178;-34.05;-56.444;-78.127;-41.926;-90.108;-112.163
10290;-30.803;14.898;45.843;-31.032;-46.31;-75.354;-5.385;129.666;-13.299;-30.523;-53.484;-75.24;-40.181;-90.615;-114.246
10300;-35.37;21.086;50.011;-29.359;-44.545;-73.103;-5.335;132.655;-3.361;-25.852;-52.419;-72.977;-38.436;-89.563;-114.641
10310;-37.342;26.388;53.124;-27.992;-44.091;-72.208;-4.189;135.423;7.743;-21.297;-52.534;-71.037;-35.69;-87.572;-115.037
10320;-39.683;31.69;57.363;-26.458;-43.723;-71.258;-3.258;136.757;18.731;-16.505;-51.299;-69.342;-33.345;-85.761;-113.553
10330;-41.577;37.299;61.659;-24.874;-42.612;-69.288;-2.058;137.299;28.817;-11.153;-49.188;-67.862;-31;-83.47;-112.069
10340;-42.712;43.953;66.447;-23.196;-40.777;-66.829;-1.688;137.015;38.571;-4.364;-47.412;-65.392;-28.71;-79.946;-111.419
10350;-42.491;50.607;72.874;-20.354;-37.287;-63.768;-1.375;136.004;50.324;3.418;-42.603;-60.92;-24.901;-76.422;-111.89
10360;-41.294;58.182;77.408;-17.252;-32.494;-60.098;0.305;135.028;62.302;11.992;-36.059;-55.808;-21.56;-72.095;-112.36
10370;-40.545;65.468;81.622;-13.921;-27.407;-56.193;1.418;133.857;73.459;20.659;-28.892;-52.15;-18.219;-67.768;-114.625
10380;-39.567;72.194;83.939;-11.728;-22.357;-51.177;0.822;134.486;82.417;28.443;-22.281;-47.007;-14.654;-63.192;-117.262
10390;-38.731;79.574;85.985;-9.044;-16.797;-44.557;-0.636;135.156;91.139;36.032;-15.308;-43.194;-11.335;-58.615;-118.059
10400;-38.771;86.953;86.87;-6;-10.822;-37.178;-1.612;133.826;97.756;44.218;-5.367;-40.781;-8.017;-52.662;-118.857
10410;-38.421;96.007;87.687;-2.723;-3.64;-29.792;-4.143;132.552;104.937;53.382;5.538;-38.706;-4.608;-46.709;-118.363
10420;-37.301;105.04;88.418;0.535;3.146;-22.681;-6.914;130.677;112.026;62.583;11.832;-36.265;-2.36;-41.337;-117.441
10430;-34.934;114.153;88.971;3.488;9.421;-15.526;-7.908;127.626;117.836;69.469;18.001;-33.463;0.275;-35.964;-116.52
10440;-32.007;121.574;88.811;6.109;14.847;-8.328;-9.494;121.241;123.659;73.754;27.628;-29.926;2.909;-31.193;-113.399
10450;-29.709;128.96;89.526;9.163;21.172;2.913;-10.09;117.306;128.63;78.2;35.194;-25.817;3.69;-26.422;-110.388
10460;-29.032;136.058;91.211;12.252;27.617;13.45;-10.174;113.543;132.066;84.103;44.353;-23.502;4.014;-22.265;-105.406
10470;-27.552;143.121;92.607;15.517;35.084;22.141;-9.999;111.541;134.259;90.127;55.741;-18.646;4.338;-18.108;-100.423
10480;-26.811;148.684;94.528;18.734;41.801;30.687;-8.585;108.601;136.972;94.858;65.995;-13.143;4.559;-16.132;-95.441
10490;-26.378;151.277;95.69;21.72;48.919;37.993;-7.05;105.154;139.665;100.178;72.581;-7.71;3.979;-14.157;-89.548
10500;-25.994;153.863;96.411;25.215;55.283;44.77;-4.834;101.887;143.829;104.454;80.826;-3.273;3.193;-13.175;-83.654
10510;-24.503;153.279;97.179;28.069;60.948;51.106;-0.739;98.695;147.174;109.27;89.928;2.988;2.641;-12.193;-78.349
10520;-21.832;152.673;97.268;30.63;67.265;57.277;7.095;94.183;147.891;115.388;99.27;10.337;4.77;-12.68;-72.692
