timepoints (min);31: frq9-.1;32: frq9-.3;33: frq10-.1;34: frq10-.2;35: frq10-.3;36: wc-1+.1;37: wc-1+.2;38: wc-1+.3;39: wc-2+.1;40: wc-2+.2;41: wc-2+.3;42: wc-1-.1;43: wc-1-.2;44: wc-1-.3;45: wc-2-.1
10560;3.008;32.003;16.88;-0.36;4.793;275.35;135.396;0;187.172;332.712;-27.594;248.607;209.807;14.459;36.822
10570;1.756;34.12;14.604;-1.2;1.479;275;133.382;0;189.825;333.418;-25.735;255.488;209.149;17.023;41.257
10580;-0.388;36.348;12.892;-2.28;-0.389;275.2;132.77;0;191.435;335.92;-26.337;261.837;209.828;17.486;43.934
10590;-1.502;37.012;10.218;-2.483;-0.508;276.36;133.065;0;194.021;338.799;-28.192;271.974;210.161;19.052;44.299
10600;-2.097;38.666;7.686;-0.894;-0.75;278.13;132.258;0;197.087;342.41;-29.666;282.67;209.186;21.662;44.447
10610;-4.007;40.561;1.721;1.215;-0.192;279.479;130.538;0;198.618;341.877;-30.279;292.09;208.252;22.21;46.786
10620;-6.139;40.048;-5.137;1.946;0.185;280.828;128.81;0;200.52;342.305;-28.24;302.701;207.999;22.033;48.404
10630;-5.839;38.429;-12.353;-0.063;0.382;282.648;126.068;0;203.11;343.603;-25.465;313.826;209.481;21.698;45.077
10640;-5.403;36.396;-16.796;-2.753;0.014;284.994;122.677;0;204.926;346.432;-21.641;322.072;211.948;23.023;42.364
10650;-6.452;34.832;-20.913;-6.743;-0.931;285.796;118.972;0;206.132;347.392;-18.792;329.949;213.372;24.552;40.686
10660;-8.159;32.702;-25.31;-11.457;-1.31;286.927;115.079;0;207.447;348.826;-15.399;337.957;214.832;24.968;39.621
10670;-10.73;28.582;-31.101;-14.01;-0.977;288.275;112.058;0;208.619;349.821;-13.65;342.53;214.531;24.749;38.65
10680;-14.743;23.806;-36.346;-16.687;0.4;289.486;110.07;0;209.234;350.455;-12.775;344.382;213.076;23.134;36.181
10690;-20.75;19.659;-39.606;-17.295;0.281;289.161;108.699;0;208.817;350.556;-13.13;344.45;213.284;20.59;33.084
10700;-25.709;15.274;-43.662;-19.383;-0.724;286.321;107.455;0;209.301;351.583;-13.841;345.557;215.337;18.857;30.495
10710;-31.983;10.11;-49.651;-21.486;-1.702;258.441;93.188;0;189.796;320.153;-13.617;321.011;197.6;15.23;26.959
10720;-37.603;4.079;-56.87;-24.812;-1.283;229.306;78.851;0;170.25;288.895;-14.119;295.083;179.303;11.241;22.378
10730;-42.279;-2.53;-60.741;-25.859;-5.29;200.557;64.43;0;150.848;258.757;-14.828;271.394;160.188;5.459;17.074
10740;-48.12;-9.826;-64.701;-28.934;-10.514;172.399;49.754;0;132.337;228.171;-15.632;247.865;140.975;-1.04;11.368
10750;-54.541;-15.694;-66.554;-34.057;-14.23;144.731;35.476;0;114.508;197.621;-18.159;223.207;122.406;-7.884;7.251
10760;-60.214;-21.45;-70.556;-40.614;-17.145;117.673;22.501;0;97.23;168.728;-20.811;195.131;103.919;-13.854;0.429
10770;-64.047;-27.268;-74.246;-47.043;-18.977;91.458;10.189;0;79.555;139.39;-21.361;166.095;86.152;-18.297;-5.226
10780;-67.414;-32.226;-78.749;-50.566;-20.919;65.879;-2.204;0;60.088;109.873;-23.447;136.997;68.469;-22.161;-11.927
10790;-69.455;-35.488;-80.808;-54.977;-20.228;40.299;-15.212;0;40.152;78.156;-25.012;105.852;51.367;-25.345;-20.859
10800;-71.792;-38.914;-83.157;-57.866;-18.131;13.672;-27.97;0;21.068;47.97;-25.051;74.568;35.385;-29.378;-29.59
10810;-74.52;-42.51;-82.589;-59.891;-16.56;-13.274;-39.686;0;2.414;17.395;-24.703;45.124;19.575;-34.279;-38.076
10820;-76.571;-45.499;-82.215;-61.196;-15.534;-39.672;-50.433;0;-16.192;-11.196;-26.378;16.259;3.046;-37.732;-44.539
10830;-76.728;-48.392;-82.709;-60.663;-16.708;-65.44;-61.141;0;-33.742;-39.305;-25.473;-12.592;-15.017;-40.065;-49.168
10840;-76.028;-50.626;-83.534;-59.752;-19.269;-91.641;-72.154;0;-51.512;-67.2;-23.168;-44.513;-32.641;-43.97;-54.428
10850;-76.157;-51.586;-84.897;-60.268;-21.706;-118.513;-82.492;0;-69.517;-95.855;-21.461;-75.099;-49.459;-47.939;-56.828
10860;-75.072;-51.029;-84.193;-59.422;-25.003;-145.034;-92.361;0;-87.337;-123.025;-19.684;-103.926;-66.201;-50.287;-60.121
10870;-72.146;-50.029;-82.481;-57.695;-27.898;-171.701;-102.337;0;-104.862;-152.128;-17.934;-133.241;-84.023;-52.585;-63.677
10880;-69.479;-49.99;-81.426;-52.108;-30.812;-197.047;-111.29;0;-121.458;-179.475;-17.603;-164.023;-102.674;-54.492;-65.066
10890;-65.628;-49.183;-79.844;-46.593;-33.726;-221.222;-120.451;0;-137.488;-205.89;-19.055;-192.455;-121.121;-57.526;-65.466
10900;-59.461;-48.826;-78.383;-39.268;-34.988;-244.552;-130.299;0;-152.846;-232.174;-18.989;-220.367;-139.032;-58.89;-63.779
10910;-52.426;-48.417;-75.651;-32.637;-35.474;-266.778;-139.908;0;-167.608;-259.698;-18.519;-248.189;-157.114;-57.521;-63.534
10920;-44.161;-48.003;-72.461;-29.194;-36.21;-288.04;-149.099;0;-183.04;-286.73;-18.241;-274.357;-173.717;-56.588;-64.865
10930;-36.465;-46.978;-69.321;-25.869;-37.658;-308.469;-158.637;0;-199.044;-312.203;-16.681;-298.314;-188.425;-55.185;-63.142
10940;-27.519;-45.688;-66.404;-20.625;-38.368;-327.479;-169.183;0;-214.05;-338.079;-14.335;-320.632;-203.652;-53.119;-60.312
10950;-17.561;-44.701;-63.222;-15.659;-38.19;-344.166;-179.51;0;-230.034;-365.614;-13.688;-341.483;-220.241;-52.799;-57.146
10960;-8.71;-44.006;-59.874;-10.659;-38.96;-338.772;-176.131;0;-226.352;-359.138;-13.199;-336.359;-217.11;-51.132;-52.661
10970;-0.705;-42.212;-56.117;-8.43;-42.532;-333.462;-172.828;0;-222.752;-352.662;-10.121;-330.855;-213.848;-48.178;-49.39
10980;5.96;-38.72;-51.661;-7.63;-41.887;-328;-169.338;0;-218.952;-346.172;-7.393;-325.248;-210.531;-44.468;-46.665
10990;13.259;-35.343;-46.87;-5.086;-41.283;-322.317;-165.786;0;-214.966;-339.945;-2.71;-319.641;-207.117;-39.211;-44.377
11000;19.121;-33.366;-42.174;0.312;-40.541;-316.779;-162.297;0;-210.945;-333.703;0.799;-313.807;-203.628;-33.389;-41.825
11010;24.371;-30.568;-38.309;5.469;-39.781;-311.131;-158.8;0;-206.931;-327.359;5.523;-307.393;-200.138;-28.811;-36.665
11020;28.83;-25.326;-36.808;10.126;-38.673;-305.2;-155.359;0;-202.91;-321.366;8.128;-300.897;-196.745;-25.164;-33.326
11030;31.261;-21.269;-31.588;10.614;-38.777;-299.179;-151.945;0;-198.91;-315.372;9.479;-294.4;-193.393;-21.479;-31.621
11040;32.382;-15.636;-27.826;11.102;-38.56;-292.869;-148.503;0;-194.855;-309.338;10.534;-288.269;-189.772;-18.847;-30.422
11050;34.193;-8.372;-23.966;9.01;-38.01;-286.559;-145.131;0;-190.738;-303.11;11.846;-282.372;-186.166;-14.69;-27.959
11060;36.251;-1.992;-21.886;4.952;-37.583;-280.331;-141.759;0;-186.641;-296.662;11.143;-277.186;-182.559;-9.465;-24.621
11070;37.739;2.749;-19.993;1.087;-36.206;-273.938;-138.241;0;-182.455;-289.766;10.357;-272.083;-179.159;-5.371;-21.581
11080;39.099;6.263;-16.783;-3.728;-33.268;-267.628;-134.779;0;-178.372;-283.028;9.359;-266.979;-175.8;-0.105;-20.274
11090;41.145;9.233;-14.025;-8.75;-29.662;-261.352;-131.269;0;-174.324;-276.29;9.011;-261.448;-172.269;4.949;-15.71
11100;44.381;10.561;-11.761;-14.193;-27.046;-254.834;-127.834;0;-170.379;-270.007;10.045;-255.269;-168.772;8.124;-10.993
11110;46.797;9.703;-11.232;-21.539;-26.374;-248.345;-124.517;0;-166.497;-263.862;10.811;-249.097;-165.276;11.71;-7.594
11120;46.728;11.207;-10.601;-29.764;-25.967;-241.993;-121.131;0;-162.476;-257.814;9.159;-242.924;-161.793;14.73;-3.61
11130;44.709;15.709;-9.168;-39.033;-25.65;-235.641;-117.655;0;-158.552;-251.855;6.288;-237.262;-158.172;17.881;-0.062
11140;41.611;19.486;-7.932;-48.339;-24.483;-229.131;-114.207;0;-154.738;-245.731;4.737;-231.731;-154.434;21.948;3.454
11150;37.459;21.194;-5.997;-57.113;-23.101;-222.331;-110.807;0;-150.862;-239.607;3.331;-225.986;-150.469;23.241;6.774
11160;32.999;23.4;-4.323;-64.091;-22.266;-215.552;-107.414;0;-146.897;-233.159;0.731;-220.241;-146.503;22.334;7.983
11170;29.303;25.156;-3.561;-69.553;-21.588;-209.014;-104.117;0;-142.834;-226.752;1.314;-214.538;-142.338;23.378;7.964
11180;27.276;27.273;-4.332;-74.974;-21.417;-202.717;-101.062;0;-138.745;-220.717;1.491;-208.772;-138.186;23.942;8.45
11190;23.621;29.159;-4.771;-80.579;-20.057;-196.476;-98.103;0;-134.8;-214.662;0.011;-203.214;-134.055;24.217;8.492
11200;20.117;30.383;-5.123;-85.466;-18.697;-190.193;-95.069;0;-130.945;-208.607;-0.52;-198.007;-129.779;25.028;8.046
11210;16.565;31.555;-4.091;-90.45;-15.566;-183.952;-91.945;0;-126.869;-202.221;-1.418;-192.8;-125.503;26.812;8.106
11220;14.732;32.726;-2.807;-91.637;-12.607;-177.71;-88.772;0;-122.883;-195.669;-5.229;-187.703;-121.159;30.462;9.541
11230;15.418;31.608;-1.065;-90.505;-10.687;-171.786;-85.662;0;-119.152;-189.462;-7.697;-182.366;-117;33.994;12.49
11240;15.45;31.359;-0.063;-89.29;-7.479;-166.103;-82.455;0;-115.366;-183.531;-12.268;-176.848;-113.11;32.259;14.327
11250;18.172;34.374;-0.16;-87.888;-6.055;-160.331;-79.083;0;-111.566;-177.29;-14.337;-171.331;-109.193;31.386;12.793
11260;19.873;37.203;1.083;-86.31;-5.124;-154.841;-75.697;0;-107.876;-171.048;-19.674;-165.779;-105.276;30.592;9.537
11270;20.942;38.426;5.637;-84.705;-4.283;-149.552;-72.517;0;-104.103;-164.786;-23.328;-159.931;-101.31;28.059;8.168
11280;23.553;41.142;5.59;-81.782;-2.33;-144.331;-69.455;0;-100.186;-158.703;-24.663;-154.007;-97.434;26.724;8.28
11290;26.96;40.928;4.908;-79.326;-0.945;-139.069;-66.352;0;-96.269;-152.372;-26.361;-148.083;-93.738;26.543;6.476
11300;29.665;40.604;4.276;-76.003;-0.759;-133.807;-63.276;0;-92.324;-145.979;-27.64;-142.628;-90.11;25.374;3.389
11310;32.818;40.735;3.061;-73.09;-0.228;-128.034;-60.269;0;-88.331;-139.855;-28.021;-137.221;-86.483;22.303;0.483
11320;36.47;40.772;2.701;-69.217;0.308;-122.021;-57.228;0;-84.269;-133.731;-26.199;-131.621;-82.759;18.621;-1.799
11330;40.393;40.29;1.837;-66.582;-0.73;-116.076;-54.159;0;-80.241;-127.8;-23.441;-126.407;-78.89;14.779;-3.76
11340;42.55;39.51;3.468;-62.17;-1.615;-110.248;-51.055;0;-76.352;-121.766;-20.097;-121.193;-74.952;12.574;-7.131
11350;44.801;38.593;5.494;-57.84;-3.048;-104.517;-48.034;0;-72.566;-115.724;-18.339;-115.966;-71.11;11.41;-12.225
11360;48.599;38.819;7.883;-50.89;-2.117;-98.876;-45.255;0;-68.883;-109.945;-17.266;-110.172;-67.269;7.836;-15.85
11370;54.197;39.19;9.199;-43.219;-0.128;-93.331;-42.607;0;-65.159;-104.083;-17.008;-104.214;-63.552;4.916;-18.67
11380;59.673;37.948;8.476;-35.142;1.937;-87.848;-39.917;0;-61.145;-98.221;-16.066;-98.255;-59.897;2.636;-19.895
11390;62.097;36.619;7.044;-26.952;2.825;-82.366;-37.131;0;-57.034;-91.979;-15.932;-91.979;-56.372;-0.716;-21.563
11400;63.593;38.337;6.286;-19.841;2.469;-76.676;-34.4;0;-53.076;-85.979;-14.313;-85.641;-52.972;-4.028;-23.983
11410;65.484;42.505;5.423;-12.655;2.21;-70.959;-31.841;0;-49.207;-79.855;-10.021;-79.621;-49.572;-5.764;-25.436
11420;68.35;47.604;3.717;-7.749;2.826;-65.359;-29.441;0;-45.338;-74.083;-7.981;-73.634;-46.048;-7.141;-26.232
11430;68.012;49.794;3.434;-2.683;3.828;-59.89;-27.048;0;-41.641;-68.352;-6.417;-67.648;-42.324;-8.868;-28.091
11440;65.902;50.495;3.076;1.891;2.657;-54.345;-24.6;0;-37.938;-62.621;-3.383;-61.221;-38.69;-8.71;-29.298
11450;64.476;54.079;5.713;11.281;1.623;-48.669;-22.255;0;-34.207;-56.759;-0.196;-55.048;-35.124;-5.01;-30.577
11460;63.537;58.392;7.295;19.352;1.138;-43.069;-19.979;0;-30.51;-51.193;4.112;-49.179;-31.559;-1.148;-33.404
11470;61.001;59.701;7.37;25.503;0.226;-37.469;-17.683;0;-26.862;-45.297;8.652;-43.31;-27.807;-1.919;-38.77
11480;57.717;61.851;6.008;31.121;-0.713;-32.097;-15.586;0;-23.359;-39.614;11.621;-37.152;-23.959;-3.748;-41.025
11490;53.814;60.418;4.345;36.739;-2.823;-26.938;-13.497;0;-19.924;-34.034;15.732;-31.31;-20.193;-1.913;-40.793
11500;48.655;57.458;7.023;39.749;-4.651;-21.931;-11.29;0;-16.572;-28.455;20.206;-25.559;-16.572;-2.266;-39.105
11510;43.826;54.098;8.419;40.836;-5.966;-17.131;-9.09;0;-13.317;-22.662;25.703;-19.807;-12.952;-3.81;-31.159
11520;38.919;49.84;8.728;42.502;-7.28;-12.51;-6.945;0;-9.993;-16.924;30.203;-14.338;-9.586;-4.652;-23.531
11530;35.006;43.455;8.644;44.545;-8.39;-8.034;-4.738;0;-6.6;-11.428;33.985;-9.262;-6.538;-6.701;-21.709
11540;30.877;37.479;8.217;46.501;-10.246;-3.807;-2.366;0;-3.386;-5.841;37.643;-4.469;-3.4;-8.386;-17.839
11550;25.972;29.981;8.003;48.215;-11.926;0;0;0;0;0;39.761;0;0;-9.59;-11.659
11560;21.225;22.646;7.098;50.672;-13.903;0;0;0;0;0;41.567;0;0;-10.698;-5.985
11570;17.552;17.061;6.097;54.337;-16.828;0;0;0;0;0;42.298;0;0;-10.447;-3.996
11580;14.794;13.439;5.481;57.808;-18.687;0;0;0;0;0;42.546;0;0;-9.844;-0.764
11590;12.305;9.392;4.641;57.97;-20.546;0;0;0;0;0;41.287;0;0;-10.73;5.508
11600;8.476;3.69;3.557;55.874;-20.619;0;0;0;0;0;39.712;0;0;-11.841;8.251
11610;3.657;-3.103;2.113;51.225;-20.964;0;0;0;0;0;38.607;0;0;-11.008;7.237
11620;-1.861;-10.268;1.851;46.335;-22.604;0;0;0;0;0;39.484;0;0;-10.098;5.908
11630;-6.45;-16.07;3.061;42.472;-23.215;0;0;0;0;0;39.702;0;0;-7.225;4.254
11640;-8.077;-19.712;6.161;39.047;-23.542;0;0;0;0;0;40.934;0;0;-2.974;5.876
11650;-9;-23.811;7.528;38.189;-24.142;0;0;0;0;0;40.713;0;0;-0.243;4.298
11660;-10.079;-28.443;9.212;37.593;-24.742;0;0;0;0;0;40.557;0;0;5.298;4.741
11670;-13.975;-30.532;12.23;37.21;-27.197;0;0;0;0;0;38.888;0;0;10.263;6.532
11680;-16.934;-31.046;15.527;37.593;-29.67;0;0;0;0;0;35.975;0;0;14.854;6.032
11690;-17.701;-30.844;17.803;38.108;-30.219;0;0;0;0;0;32.116;0;0;18.41;3.408
11700;-20.046;-33.128;18.349;37.643;-30.327;0;0;0;0;0;28.452;0;0;18.479;3.237
11710;-22.927;-37.775;18.11;42.767;-30.406;0;0;0;0;0;25.742;0;0;18.953;5.426
11720;-25.752;-41.971;20.979;47.891;-28.597;0;0;0;0;0;23.53;0;0;21.913;9.883
11730;-27.714;-45.819;24.563;48.372;-26.796;0;0;0;0;0;21.891;0;0;25.404;8.459
11740;-25.596;-47.204;28.441;46.146;-25.749;0;0;0;0;0;19.314;0;0;28.327;6.647
11750;-21.446;-48.797;25.841;46.28;-24.626;0;0;0;0;0;15.197;0;0;32.415;5.597
11760;-17.188;-52.548;25.901;46.021;-22.717;0;0;0;0;0;9.623;0;0;37.058;-1.72
11770;-13.502;-53.688;27.804;45.863;-19.263;0;0;0;0;0;3.337;0;0;41.589;-10.069
11780;-11.908;-56.339;30.665;45.146;-14.608;0;0;0;0;0;-2.469;0;0;46.298;-13.201
11790;-9.21;-57.269;32.186;45.457;-11.199;0;0;0;0;0;-7.726;0;0;51.97;-16.196
11800;-9.719;-60.379;30.937;45.594;-7.789;0;0;0;0;0;-11.832;0;0;56.85;-19.277
11810;-8.826;-63.985;30.108;45.72;-4.752;0;0;0;0;0;-16.585;0;0;62.153;-23.303
11820;-13.156;-67.059;29.243;43.113;0.476;0;0;0;0;0;-20.643;0;0;68.956;-27.036
11830;-17.908;-68.989;29.726;40.375;5.37;0;0;0;0;0;-23.186;0;0;75.279;-35.222
11840;-22.817;-69.412;30.058;38.017;11.261;0;0;0;0;0;-25.734;0;0;81.051;-46.502
11850;-29.996;-68.597;31.272;37.429;14.919;0;0;0;0;0;-27.937;0;0;87.4;-52.942
11860;-37.514;-66.41;31.56;36.393;16.679;0;0;0;0;0;-31.966;0;0;92.45;-54.83
11870;-43.719;-63.763;30.31;35.455;18.239;0;0;0;0;0;-37.059;0;0;96.902;-56.839
11880;-51.501;-60.767;30.788;34.399;20.154;0;0;0;0;0;-41.917;0;0;99.811;-60.182
11890;-58.986;-58.561;30.135;33.563;21.49;0;0;0;0;0;-46.575;0;0;102.303;-67.392
11900;-64.476;-56.339;32.193;33.161;23.597;0;0;0;0;0;-51.134;0;0;105.866;-72.812
11910;-69.885;-56.688;35.796;33.232;23.767;0;0;0;0;0;-56.502;0;0;108.839;-76.877
11920;-74.335;-59.178;39.371;34.084;25.966;0;0;0;0;0;-59.734;0;0;111.109;-79.811
11930;-77.091;-61.537;42.095;35.225;28.274;0;0;0;0;0;-61.499;0;0;115.177;-79.738
11940;-78.859;-61.692;43.931;37.008;30.452;0;0;0;0;0;-63.683;0;0;118.443;-77.441
11950;-78.196;-60.368;44.571;36.352;33.392;0;0;0;0;0;-65.445;0;0;121.577;-74.614
11960;-76.273;-56.477;45.674;30.772;35.617;0;0;0;0;0;-66.959;0;0;124.719;-73.501
11970;-74.234;-50.665;44.51;25.021;37.381;0;0;0;0;0;-67.123;0;0;127.764;-75.261
11980;-72.996;-46.07;45.946;21.509;38.705;0;0;0;0;0;-66.927;0;0;130.928;-74.669
11990;-74.106;-42.157;46.728;20.992;40.535;0;0;0;0;0;-66.179;0;0;134.076;-71.633
12000;-76.188;-39.032;50.952;20.357;43.288;0;0;0;0;0;-65.188;0;0;137.546;-68.636
12010;-79.657;-35.386;50.836;21.283;46.041;0;0;0;0;0;-63.419;0;0;141.199;-67.683
12020;-79.257;-35.229;47.188;21.731;48.059;0;0;0;0;0;-61.201;0;0;145.604;-66.621
12030;-78.128;-30.903;43.305;22.317;48.052;0;0;0;0;0;-59.877;0;0;149.425;-64.026
12040;-77.961;-27.673;40.859;21.628;48.874;0;0;0;0;0;-57.756;0;0;151.854;-61.716
12050;-74.126;-23.252;40.545;20.964;48.91;0;0;0;0;0;-56.255;0;0;153.967;-61.313
12060;-72.105;-18.859;41.502;20.316;49.884;0;0;0;0;0;-53.974;0;0;156.509;-60.465
12070;-66.261;-14.324;41.703;21.217;48.16;0;0;0;0;0;-52.179;0;0;157.876;-56.435
12080;-62.443;-8.804;41.087;23.357;46.808;0;0;0;0;0;-51.128;0;0;158.003;-48.778
12090;-58.331;-0.985;41.054;25.229;44.156;0;0;0;0;0;-49.393;0;0;160.081;-42.503
12100;-52.229;9.025;42.175;28.479;46.36;0;0;0;0;0;-47.772;0;0;163.234;-40.622
12110;-46.497;17.754;44.454;31.701;48.709;0;0;0;0;0;-42.567;0;0;166.829;-39.303
12120;-41.313;23.394;46.942;33.828;51.299;0;0;0;0;0;-36.221;0;0;170.636;-37.403
12130;-34.92;28.319;47.148;33.01;50.418;0;0;0;0;0;-30.109;0;0;172.96;-34.84
12140;-26.239;29.386;47.131;32.212;53.29;0;0;0;0;0;-26.863;0;0;174.981;-34.19
12150;-17.372;28.945;45.568;32.145;55.837;0;0;0;0;0;-22.841;0;0;179.319;-33.429
12160;-10.388;29.87;43.814;31.702;58.865;0;0;0;0;0;-17.212;0;0;185.628;-31.302
12170;-4.29;29.837;41.93;31.39;61.734;0;0;0;0;0;-11.223;0;0;192.81;-28.503
12180;1.439;28.141;40.361;31.211;64.054;0;0;0;0;0;-6.479;0;0;197.835;-27.128
12190;6.483;25.014;38.691;31.879;66.374;0;0;0;0;0;-0.916;0;0;202.247;-25.964
12200;10.127;22.919;35.523;32.546;67.334;0;0;0;0;0;4.13;0;0;206.385;-26.484
12210;16.37;22.468;32.088;35.399;67.65;0;0;0;0;0;8.319;0;0;211.971;-28.312
12220;24.567;21.393;28.604;39.698;68.179;0;0;0;0;0;9.45;0;0;215.046;-27.164
12230;32.477;23.061;21.961;45.677;67.81;0;0;0;0;0;9.997;0;0;218.349;-24.542
12240;38.499;26.192;16.568;52.716;66.177;0;0;0;0;0;10.891;0;0;219.397;-23.794
12250;42.248;27.535;11.132;50.313;62.883;0;0;0;0;0;12.44;0;0;222.855;-23.054
12260;47.378;29.792;8.618;47.992;59.23;0;0;0;0;0;14.71;0;0;206.803;-20.691
12270;47.828;31.502;5.545;44.99;54.087;0;0;0;0;0;17.302;0;0;190.28;-18.237
12280;46.781;30.327;1.339;41.79;48.383;0;0;0;0;0;19.328;0;0;173.206;-17.203
12290;44.899;29.912;-2.688;38.957;42.459;0;0;0;0;0;20.394;0;0;157.128;-17.066
12300;41.594;30.236;-6.316;35.232;36.971;0;0;0;0;0;21.694;0;0;142.254;-17.041
12310;37.309;30.052;-8.579;29.61;31.902;0;0;0;0;0;22.992;0;0;126.458;-16.363
12320;32.953;28.466;-7.178;23.099;27.772;0;0;0;0;0;24.494;0;0;110.607;-14.723
12330;30.797;24.79;-6.051;15.408;23.545;0;0;0;0;0;25.734;0;0;95.603;-12.949
12340;29.036;18.902;-6.672;9.648;20.112;0;0;0;0;0;26.659;0;0;79.159;-11.294
12350;26.941;12.023;-10.982;2.348;14.026;0;0;0;0;0;29.498;0;0;61.897;-7.99
12360;25.072;7.99;-15.899;-2.218;9.128;0;0;0;0;0;31.462;0;0;44.124;-4.714
12370;24.465;6.916;-20.85;-5.08;4.55;0;0;0;0;0;33.516;0;0;26.676;-2.309
12380;22.91;9.372;-21.823;-5.65;1.983;0;0;0;0;0;38.577;0;0;10.491;-0.349
12390;18.406;16.429;-22.703;-7.898;-3.488;0;0;0;0;0;47.716;0;0;-6.114;3.476
12400;12.39;24.389;-23.514;-11.328;-8.96;0;0;0;0;0;55.423;0;0;-24.492;9.519
12410;10.666;33.07;-27.712;-16.713;-13.052;0;0;0;0;0;62.025;0;0;-43.836;13.512
12420;10.112;42.647;-31.364;-21.719;-19.541;0;0;0;0;0;66.226;0;0;-63.385;14.974
12430;10.618;53.032;-35.628;-28.444;-25.379;0;0;0;0;0;71.512;0;0;-81.057;17.825
12440;9.946;60.719;-37.983;-34.434;-31.829;0;0;0;0;0;76.923;0;0;-98.023;21.022
12450;9.943;67.211;-38.97;-41.08;-38.157;0;0;0;0;0;81.786;0;0;-114.021;23.21
12460;6.51;71.223;-40.483;-45.566;-44.148;0;0;0;0;0;85.234;0;0;-132.31;27.054
12470;0.127;73.651;-40.763;-51.372;-49.074;0;0;0;0;0;90.063;0;0;-149.108;30.874
12480;-5.88;73.772;-41.847;-56.945;-51.414;0;0;0;0;0;95.375;0;0;-165.312;35.919
12490;-10.001;73.601;-42.69;-66.357;-52.793;0;0;0;0;0;100.43;0;0;-178.552;39.275
12500;-13.537;77.932;-44.491;-68.954;-53.763;0;0;0;0;0;104.503;0;0;-195.021;41.957
12510;-17.423;83.08;-47.087;-71.531;-54.92;0;0;0;0;0;105.961;0;0;-191.917;45.277
12520;-19.441;89.076;-47.953;-71.341;-54.989;0;0;0;0;0;104.102;0;0;-188.848;51.378
12530;-19.486;92.672;-46.692;-68.819;-53.619;0;0;0;0;0;101.84;0;0;-185.986;54.043
12540;-17.883;93.295;-44.77;-67.212;-51.628;0;0;0;0;0;98.796;0;0;-182.979;57.457
12550;-14.408;94.08;-42.338;-63.732;-49.327;0;0;0;0;0;96.59;0;0;-180.124;66.407
12560;-7.891;96.261;-42.003;-59.517;-46.065;0;0;0;0;0;95.274;0;0;-177.069;75.937
12570;-0.549;99.577;-44.037;-55.077;-42.535;0;0;0;0;0;94.206;0;0;-173.834;82.81
12580;5.168;102.411;-46.92;-51.441;-39.046;0;0;0;0;0;92.206;0;0;-170.69;86.952
12590;9.161;105.126;-48.599;-49.079;-35.33;0;0;0;0;0;89.05;0;0;-167.634;91.371
12600;12.877;108.331;-49.714;-45.352;-31.059;0;0;0;0;0;84.185;0;0;-164.579;96.345
12610;16.783;108.743;-48.625;-44.732;-27.389;0;0;0;0;0;78.608;0;0;-161.579;98.567
12620;19.834;108.829;-43.919;-45.072;-24.241;0;0;0;0;0;74.327;0;0;-158.614;96.258
12630;25.247;105.408;-42.178;-46.549;-20.046;0;0;0;0;0;69.316;0;0;-155.503;94.421
12640;31.839;98.372;-40.367;-46.727;-16.221;0;0;0;0;0;62.465;0;0;-152.262;91.81
12650;34.719;90.324;-41.942;-45.905;-12.366;0;0;0;0;0;56.473;0;0;-149.103;91.846
12660;35.603;80.881;-40.815;-43.607;-10.894;0;0;0;0;0;49.548;0;0;-145.821;92.654
12670;36.025;73.295;-39.077;-41.274;-7.741;0;0;0;0;0;43.411;0;0;-142.276;90.634
12680;38.96;67.287;-36.902;-37.382;-6.61;0;0;0;0;0;38.61;0;0;-138.697;88.046
12690;40.626;61.903;-35.168;-34.749;-3.17;0;0;0;0;0;33.869;0;0;-135.317;87.739
12700;43.994;54.299;-32.352;-34.062;-0.328;0;0;0;0;0;30.674;0;0;-131.966;88.068
12710;46.953;45.182;-30.022;-34.928;2.418;0;0;0;0;0;26.2;0;0;-128.614;85.298
12720;50.183;37.926;-29.401;-35.814;2.728;0;0;0;0;0;19.881;0;0;-125.407;84.498
12730;51.24;31.247;-28.948;-31.23;2.487;0;0;0;0;0;13.193;0;0;-122.09;80.997
12740;52.095;25.418;-29.207;-25.208;2.474;0;0;0;0;0;7.588;0;0;-118.669;80.171
12750;54.837;17.338;-28.097;-22.065;3.957;0;0;0;0;0;2.743;0;0;-115.352;78.018
12760;58.012;8.541;-25.56;-15.563;5.455;0;0;0;0;0;0.537;0;0;-112.214;75.781
12770;60.932;0.401;-23.023;-11.021;7.193;0;0;0;0;0;1.044;0;0;-109.221;68.11
12780;60.386;-5.814;-21.763;-7.713;8.226;0;0;0;0;0;0.641;0;0;-106.145;65.937
12790;56.993;-10.923;-21.85;-6.703;8.499;0;0;0;0;0;0.276;0;0;-103.055;63.236
12800;53.607;-16.905;-21.25;-5.694;9.182;0;0;0;0;0;-0.726;0;0;-100.11;54.243
12810;48.828;-23.052;-21.127;-4.052;8.833;0;0;0;0;0;-1.829;0;0;-97.007;44.988
12820;43.439;-30.425;-21.49;-1.571;8.444;0;0;0;0;0;-2.154;0;0;-93.724;34.731
12830;38.388;-38.327;-20.452;0.621;6.706;0;0;0;0;0;-2.708;0;0;-90.503;24.41
12840;33.63;-46.236;-20.766;3.439;5.548;0;0;0;0;0;-3.061;0;0;-87.393;17.582
12850;28.885;-51.887;-19.375;7.057;4.283;0;0;0;0;0;-3.469;0;0;-84.207;12.684
