timepoints (min);31: frq9,- -1;32: frq9,- -2;33: frq9,- -3;34: frq10,- -1;35: frq10,- -2;36: frq10,- -3;37: wc-1,+ -1;38: wc-1,+ -2;39: wc-1,+ -3;40: wc-2,+ -1;41: wc-2,+ -2;42: wc-2,+ -3;43: wc-1,- -2;44: wc-1,- -3;45: wc-2,- -1
10480;116.619;132.793;52.641;12.673;64.807;61.646;137.749;227.059;136.821;114.328;56.69;127.006;-13.229;14.501;-16.079
10490;120.341;131.997;50.262;14.877;62.314;59.403;141.354;231.292;136.77;113.771;58.128;131.142;-11.986;14.382;-17.412
10500;122.462;128.433;48.713;17.04;60.257;56.301;146.972;234.885;136.131;112.574;59.567;135.079;-9.699;14.513;-19.588
10510;123.548;124.883;47.178;19.182;57.095;53.233;152.866;238.428;135.006;111.452;60.313;139.394;-7.363;15.458;-19.763
10520;124.113;122.975;45.554;20.164;50.928;50.262;159.068;241.714;133.12;109.571;61.059;144.982;-6.134;15.506;-21.172
10530;123.225;120.888;43.368;20.451;44.83;46.982;164.309;245.029;129.501;107.661;60.908;148.501;-5.902;14.335;-22.662
10540;122.488;119.161;40.046;20.141;35.772;42.89;169.21;248.073;125.757;105.07;60.756;153.899;-6.87;10.897;-24.214
10550;120.834;116.75;35.643;18.83;26.714;38.263;174.681;250.234;123.014;102.655;60.321;159.043;-9.094;7.778;-25.974
10560;118.954;112.459;29.841;17.354;18.713;33.757;179.891;251.186;122.388;100.68;59.887;166.575;-11.317;4.138;-26.814
10570;116.79;107.948;22.8;15.559;11.352;29.099;184.342;250.77;121.135;98.199;59.292;173.417;-12.437;0.658;-26.833
10580;114.604;102.734;16.811;14.091;2.912;25.676;189.058;250.749;118.982;96.561;58.719;180.258;-14.114;-1.777;-26.646
10590;112.252;99.139;12.189;12.099;-4.833;22.92;195.014;250.945;117.469;94.404;57.865;185.526;-13.606;-4.171;-26.477
10600;109.917;94.423;8.302;9.268;-13.058;19.499;201.985;250.84;116.861;91.622;57.199;190.713;-12.237;-6.359;-26.143
10610;107.364;87.708;2.559;6.8;-19.982;15.519;209.182;250.503;116.866;87.72;57.092;196.301;-11.178;-9.338;-27.899
10620;103.479;81.178;-3.396;4.281;-26.748;11.648;193.855;230.407;102.472;75.243;50.72;179.286;-9.625;-12.359;-29.655
10630;98.513;73.008;-10.433;2.528;-33.197;6.928;178.494;210.372;88.258;63.926;44.348;161.426;-8.306;-15.263;-31.001
10640;90.745;63.043;-15.535;0.844;-39.461;1.808;161.728;190.477;74.12;54.498;38.145;144.128;-8.428;-18.454;-32.068
10650;80.964;53.16;-20.636;1.56;-45.316;-1.873;143.27;170.821;60.742;45.07;31.942;126.83;-8.89;-21.124;-32.519
10660;70.141;39.581;-24.977;2.45;-50.568;-4.634;124.532;151.11;48.048;37.714;25.45;108.825;-10.152;-24.066;-33.142
10670;57.804;26.057;-29.174;3.905;-54.502;-7.499;106.757;131.193;35.32;30.359;18.957;91.367;-12.274;-26.648;-32.21
10680;46.262;20.389;-32.251;4.68;-56.276;-9.975;89.389;110.662;22.552;23.639;12.2;74.549;-13.771;-29.265;-31.277
10690;32.207;14.742;-34.881;4.894;-58.316;-15.331;72.531;90.385;9.538;17.091;5.443;57.897;-16.153;-31.761;-30.455
10700;20.396;8.983;-36.392;4.596;-59.299;-21.101;55.291;70.767;-3.497;9.903;0.332;40.53;-18.068;-34.334;-28.873
10710;7.368;3.383;-37.007;3.44;-60.843;-26.421;38.068;51.356;-15.819;2.226;-4.778;22.01;-20.058;-37.175;-27.942
10720;-5.458;-5.058;-36.436;1.425;-63.041;-31.651;21.084;31.964;-26.702;-6.491;-10.566;3.49;-22.128;-39.934;-26.79
10730;-17.199;-14.182;-37.335;-1.43;-65.04;-34.555;4.574;12.728;-37.001;-15.394;-16.353;-15.305;-24.949;-42.8;-25.239
10740;-28.673;-23.167;-37.597;-4.677;-67.161;-37.206;-11.923;-6.548;-47.163;-24.338;-22.942;-32.687;-26.81;-45.506;-22.305
10750;-38.065;-30.153;-38.779;-7.869;-69.317;-39.011;-28.735;-25.844;-57.564;-32.873;-29.531;-49.029;-29.632;-48.331;-19.731
10760;-48.439;-37.139;-39.988;-10.663;-70.284;-40.837;-46.025;-45.159;-67.334;-41.408;-35.356;-65.019;-31.388;-51.888;-19.088
10770;-58.403;-43.12;-41.156;-12.49;-69.877;-43.679;-63.829;-64.559;-77.248;-49.45;-41.181;-81.397;-33.743;-54.583;-18.563
10780;-68.182;-48.421;-42.171;-13.655;-69.388;-46.258;-81.753;-83.901;-85.363;-57.491;-46.226;-96.01;-36.21;-57.389;-19.597
10790;-77.906;-54.081;-41.946;-14.623;-68.603;-48.963;-99.534;-103.366;-93.643;-64.894;-51.272;-111.342;-38.676;-58.901;-20.632
10800;-86.31;-60.837;-41.2;-15.101;-67.715;-51.197;-117.571;-122.721;-101.943;-72.4;-56.345;-126.681;-41.683;-60.412;-21.858
10810;-94.04;-65.713;-38.814;-15.506;-70.337;-53.425;-134.974;-141.51;-111.884;-80.346;-61.418;-143.324;-44.717;-60.516;-24.084
10820;-99.819;-71.812;-36.792;-16.001;-73.698;-55.437;-150.917;-159.353;-121.102;-88.286;-66.331;-160.207;-46.772;-60.619;-27.2
10830;-104.048;-78.272;-37.09;-17.211;-75.753;-57.73;-167.425;-176.556;-130.396;-97.145;-71.244;-177.228;-48.167;-61.306;-30.537
10840;-107.912;-84.759;-37.257;-18.422;-76.648;-59.954;-185.412;-193.571;-140.003;-106.039;-75.705;-194.503;-48.45;-61.793;-30.448
10850;-112.199;-89.818;-37.254;-18.972;-76.981;-61.232;-203.993;-210.219;-150.65;-114.452;-80.166;-212.011;-47.772;-62.308;-30.36
10860;-116.406;-93.621;-35.571;-19.658;-77.712;-61.985;-221.883;-226.579;-161.71;-120.945;-85.09;-230.159;-47.353;-62.851;-27.977
10870;-120.793;-96.771;-33.859;-20.393;-77.725;-62.632;-217.683;-223.179;-158.834;-118.917;-83.214;-225.662;-46.934;-63.477;-23.993
10880;-124.101;-98.186;-31.148;-21.579;-77.13;-62.599;-213.745;-219.745;-155.959;-116.772;-81.338;-221.117;-47.858;-64.138;-19.851
10890;-126.71;-99.629;-28.823;-22.859;-75.054;-62.669;-210.007;-216.269;-153.124;-114.628;-79.531;-217.055;-48.629;-64.767;-15.934
10900;-127.659;-100.452;-26.459;-25.211;-68.768;-63.67;-206.441;-212.69;-150.248;-112.6;-77.724;-212.993;-48.954;-65.396;-13.937
10910;-129.305;-101.657;-24.439;-27.716;-62.686;-65.112;-202.876;-209.048;-147.372;-110.648;-76.048;-209.166;-48.439;-65.728;-12.201
10920;-130.295;-103.17;-20.858;-31.052;-56.16;-65.85;-199.407;-205.359;-144.586;-108.697;-74.372;-204.966;-46.313;-66.061;-11.426
10930;-131.182;-105.204;-17.429;-33.876;-50.83;-65.597;-195.828;-201.669;-141.69;-106.621;-72.779;-200.766;-44.476;-66.421;-10.727
10940;-130.246;-107.252;-14.72;-34.919;-47.461;-64.234;-192.076;-198.041;-138.793;-104.545;-71.186;-196.248;-41.594;-66.421;-10.193
10950;-129.247;-108.912;-12.266;-35.848;-48.51;-62.108;-188.207;-194.469;-135.807;-102.441;-69.648;-191.897;-39.273;-66.393;-9.201
10960;-127.794;-110.571;-11.542;-35.706;-49.021;-59.102;-184.379;-190.938;-132.89;-100.338;-68.11;-187.848;-37.652;-66.406;-8.21
10970;-126.022;-110.797;-11.538;-36.055;-44.891;-55.993;-180.552;-187.448;-130.076;-98.317;-66.786;-183.8;-35.592;-66.37;-7.094
10980;-123.63;-109.663;-12.505;-36.043;-41.55;-53.542;-176.772;-183.972;-127.262;-96.297;-65.462;-179.772;-33.861;-66.265;-6.578
10990;-121.319;-108.433;-13.992;-35.777;-39.143;-51.433;-173.338;-180.497;-124.476;-94.352;-64.034;-175.662;-32.924;-66.143;-6.221
11000;-117.432;-106.799;-14.679;-35.181;-39.217;-49.99;-169.476;-177.055;-121.572;-92.407;-62.607;-171.552;-31.843;-66.022;-5.297
11010;-112.625;-104.888;-15.326;-34.637;-39.486;-49.287;-165.145;-173.559;-118.669;-90.338;-60.993;-167.386;-31.215;-64.956;-4.549
11020;-106.09;-104.334;-16.764;-34.582;-35.995;-47.575;-160.828;-170.021;-115.579;-88.103;-59.379;-163.207;-30.498;-63.89;-3.801
11030;-98.861;-104.459;-19.283;-35.059;-32.383;-46.041;-156.51;-166.455;-112.4;-85.869;-57.883;-159.09;-27.421;-63.12;-1.345
11040;-91.928;-105.302;-21.815;-36.058;-27.708;-43.19;-152.503;-162.897;-109.221;-83.628;-56.386;-154.972;-24.171;-61.31;1.64
11050;-89.634;-105.116;-25.695;-37.212;-21.908;-40.697;-148.807;-159.317;-106.241;-81.386;-54.959;-150.993;-19.881;-59.425;4.556
11060;-87.341;-105.006;-29.63;-36.488;-13.641;-37.433;-145.221;-155.648;-103.317;-79.193;-53.531;-147.055;-15.537;-57.059;7.848
11070;-88.683;-102.799;-32.804;-36.017;-4.857;-34.048;-141.517;-151.89;-100.393;-77;-52.062;-143.117;-11.651;-54.459;11.141
11080;-90.745;-98.593;-34.772;-36.185;2.381;-30.643;-137.8;-148.131;-97.593;-74.814;-50.593;-139.221;-8.021;-51.75;14.219
11090;-91.383;-94.257;-35.313;-36.359;8.258;-27.393;-134.083;-144.379;-94.862;-72.628;-49.172;-135.345;-5.727;-49.745;14.458
11100;-92.142;-89.477;-36.614;-37.418;13.866;-24.143;-130.745;-140.517;-92.028;-70.359;-47.752;-131.614;-3.695;-47.726;14.869
11110;-89.135;-84.712;-37;-38.914;18.086;-21.4;-127.448;-136.655;-89.193;-68.09;-46.352;-127.883;-2.542;-45.324;15.383
11120;-86.368;-81.361;-37.346;-40.644;21.732;-19.137;-124.152;-132.738;-86.228;-65.738;-44.952;-124.352;-1.265;-42.923;15.23
11130;-80.45;-78.651;-37.433;-42.694;24.979;-17.366;-120.669;-128.841;-83.241;-63.359;-43.49;-120.786;1.892;-39.143;15.077
11140;-76.931;-75.72;-37.36;-44.542;27.014;-15.954;-117.138;-124.91;-80.255;-60.979;-42.028;-117.421;5.257;-35.324;14.986
11150;-73.192;-72.812;-37.335;-45.945;25.55;-14.583;-113.621;-120.814;-77.441;-58.621;-40.497;-114.055;9.029;-31.401;17.095
11160;-71.687;-69.843;-37.083;-46.708;24.862;-13.137;-110.103;-116.586;-74.724;-56.262;-38.966;-110.917;12.801;-27.319;19.046
11170;-69.634;-66.626;-38.417;-46.066;23.883;-12.012;-106.6;-112.297;-72.007;-53.814;-37.434;-107.607;13.628;-23.263;20.513
11180;-69.349;-63.05;-39.873;-44.305;23.823;-11.452;-103.041;-108.207;-69.103;-51.366;-35.903;-104.297;14.454;-18.945;20.781
11190;-68.263;-60.084;-41.484;-42.281;26.484;-10.949;-99.441;-104.2;-66.255;-48.828;-34.372;-100.683;13.792;-15.004;20.752
11200;-67.634;-57.319;-43.332;-40.137;33.192;-11.452;-95.903;-100.207;-63.359;-46.29;-32.903;-97.041;12.812;-11.077;18.683
11210;-66.526;-54.767;-44.367;-37.712;39.811;-12.403;-92.538;-96.207;-60.462;-43.848;-31.434;-93.359;11.76;-6.83;16.538
11220;-66.505;-52.797;-45.767;-35.051;40.732;-13.517;-89.172;-92.207;-57.469;-41.407;-30.055;-89.676;10.59;-2.583;14.531
11230;-66.924;-51.257;-46.127;-32.211;42.043;-14.128;-85.807;-88.207;-54.503;-39.166;-28.676;-85.834;9.604;2.321;12.903
11240;-65.255;-49.688;-47.103;-29.971;42.273;-14.815;-82.221;-84.234;-51.538;-37.234;-27.31;-82.083;8.804;7.146;11.276
11250;-61.386;-48.88;-48.8;-28.392;44.88;-15.023;-78.372;-80.31;-48.703;-35.303;-25.945;-78.331;9.608;11.964;9.828
11260;-57.352;-47.244;-50.414;-26.012;45.847;-14.594;-74.476;-76.379;-45.966;-33.703;-24.545;-74.462;9.772;15.822;9.659
11270;-53.67;-45.943;-51.557;-24.342;41.306;-14.414;-70.731;-72.414;-43.228;-32.103;-23.145;-70.683;11.67;19.618;9.436
11280;-50.874;-45.994;-51.974;-21.96;36.859;-14.48;-66.986;-68.345;-40.483;-30.6;-21.724;-67.014;12.488;23.13;8.861
11290;-48.886;-45.484;-51.735;-20.018;33.372;-15.697;-63.31;-64.317;-37.724;-29.097;-20.303;-63.345;13.272;26.354;7.76
11300;-44.571;-44.29;-50.85;-17.192;29.694;-13.994;-59.614;-60.372;-34.966;-27.483;-19.166;-59.524;14.196;29.641;6.659
11310;-40.877;-43.137;-49.553;-16.316;25.724;-13.803;-55.938;-56.462;-32.338;-25.869;-18.028;-55.503;13.981;33.432;6.244
11320;-35.912;-42.03;-48.385;-14.283;22.583;-13.982;-52.303;-52.559;-29.959;-24.076;-16.759;-51.483;13.143;37.222;4.549
11330;-31.257;-41.564;-46.37;-11.761;20.942;-15.803;-48.683;-48.669;-27.697;-22.283;-15.49;-47.421;11.943;40.963;2.847
11340;-26.681;-40.826;-45.034;-9.56;19.866;-17.823;-45.062;-44.772;-25.434;-20.483;-14.09;-43.572;11.223;44.703;0.837
11350;-22.506;-40.394;-43.513;-6.828;18.528;-19.734;-41.469;-40.876;-23.131;-18.71;-12.69;-39.903;10.221;48.534;-1.172
11360;-21.571;-39.825;-42.312;-3.811;17.461;-19.506;-37.848;-37;-20.91;-16.938;-11.434;-36.234;10.898;52.284;-3.051
11370;-20.098;-38.513;-41.131;-0.738;16.03;-18.719;-34.145;-33.103;-18.69;-15.214;-10.179;-32.607;11.554;55.862;-5.01
11380;-22.306;-37.161;-39.977;3.626;14.615;-15.95;-30.421;-29.193;-16.779;-13.49;-9.028;-29.29;10.225;59.061;-6.982
11390;-22.509;-36;-38.636;7.924;12.912;-12.022;-26.703;-25.276;-14.903;-11.883;-7.876;-25.848;8.819;61.873;-9.106
11400;-24.003;-33.679;-37.804;12.526;10.608;-8.844;-22.89;-21.366;-13.028;-10.276;-6.724;-22.407;9.474;64.706;-10.778
11410;-23.207;-32.054;-37.015;16.459;8.088;-5.555;-19.076;-17.552;-10.869;-8.593;-5.572;-18.759;10.164;66.417;-12.45
11420;-22.982;-28.185;-36.844;20.767;5.448;-3.105;-15.448;-13.903;-8.821;-6.91;-4.448;-15.069;12.021;68.127;-13.811
11430;-20.887;-24.461;-36.281;24.272;2.454;-0.297;-11.779;-10.366;-6.772;-5.069;-3.324;-11.379;13.939;68.503;-12.692
11440;-20.939;-20.341;-36.172;26.819;-0.662;3.199;-7.855;-6.855;-4.669;-3.228;-2.248;-7.655;13.898;68.949;-11.746
11450;-17.665;-18.607;-35.186;29.137;-3.221;6.764;-3.862;-3.407;-2.386;-1.469;-1.172;-3.883;13.732;69.429;-9.709
11460;-14.714;-16.99;-34.2;31.19;-4.468;10.708;0;0;0;0;0;0;15.051;69.319;-7.743
11470;-8.68;-14.686;-32.901;33.851;-4.76;15.201;0;0;0;0;0;0;16.294;69.25;-5.833
11480;-2.832;-12.532;-31.774;36.201;-5.313;19.193;0;0;0;0;0;0;19.177;68.661;-5.043
11490;0.014;-9.557;-30.619;39.228;-4.6;23.51;0;0;0;0;0;0;22.301;68.051;-4.204
11500;-0.219;-5.742;-29.552;42.119;-5.629;28.208;0;0;0;0;0;0;24.145;67.503;-3.366
11510;3.588;-1.83;-28.472;43.937;-5.408;33.044;0;0;0;0;0;0;25.851;68.061;-3.007
11520;6.233;2.746;-27.084;46.714;-3.188;37.737;0;0;0;0;0;0;26.919;68.818;-2.414
11530;8.499;7.343;-24.257;49.215;-0.175;42.193;0;0;0;0;0;0;28.062;70.255;-1.821
11540;11.497;11.218;-21.643;52.032;1.732;46.47;0;0;0;0;0;0;29.01;71.686;-0.091
11550;14.534;13.823;-18.535;54.008;3.92;46.874;0;0;0;0;0;0;30.054;73.276;1.77
11560;19.741;16.788;-15.288;55.777;5.677;47.75;0;0;0;0;0;0;30.916;73.41;3.63
11570;24.892;19.143;-11.966;56.505;6.674;48.421;0;0;0;0;0;0;31.702;73.426;6.211
11580;28.872;21.361;-8.25;57.117;6.229;50.062;0;0;0;0;0;0;32.16;73.163;8.923
11590;31.273;23.705;-4.964;58.574;4.462;52.654;0;0;0;0;0;0;32.783;72.775;12.274
11600;32.194;26.094;-0.914;60.206;2.571;55.228;0;0;0;0;0;0;32.898;72.388;14.364
11610;32.432;28.669;2.217;61.539;2.466;56.614;0;0;0;0;0;0;33.199;72.029;16.454
11620;32.247;33.262;6.628;62.768;2.386;57.828;0;0;0;0;0;0;32.241;71.774;17.857
11630;32.971;37.972;10.964;62.756;3.874;56.694;0;0;0;0;0;0;32.023;70.959;18.577
11640;35.415;43.768;16.021;63.632;5.49;54.601;0;0;0;0;0;0;30.303;70.185;19.297
11650;42.723;47.539;22.208;64.128;7.491;53.223;0;0;0;0;0;0;25.303;69.011;19.526
11660;50.037;51.421;28.189;64.886;9.241;53.166;0;0;0;0;0;0;20.011;68.686;19.582
11670;59.509;51;33.374;64.741;11.128;53.829;0;0;0;0;0;0;14.778;68.36;19.639
11680;68.96;50.372;38.048;64.313;12.815;54.49;0;0;0;0;0;0;10.873;68.994;18.615
11690;80.39;48.69;42.499;63.452;15.821;53.083;0;0;0;0;0;0;8.945;69.498;17.909
11700;89.081;49.494;46.641;62.684;18.29;51.683;0;0;0;0;0;0;8.488;69.921;17.203
11710;97.069;50.378;51.64;62.903;20.37;49.465;0;0;0;0;0;0;7.101;69.793;15.617
11720;103.543;51.353;56.788;64.886;22.268;46.833;0;0;0;0;0;0;6.701;69.665;14.41
11730;109.978;52.432;63.695;67.268;24.406;44.959;0;0;0;0;0;0;5.041;68.417;14.123
11740;118.182;52.119;70.847;70.11;26.251;44.924;0;0;0;0;0;0;3.582;67.161;13.276
11750;125.651;51.473;79.51;72.61;31.156;44.669;0;0;0;0;0;0;1.886;64.986;12.098
11760;127.989;50.468;87.698;75.189;36.596;43.668;0;0;0;0;0;0;0.086;62.35;10.593
11770;130.237;50.21;96.148;76.047;40.948;41.404;0;0;0;0;0;0;-1.938;59.714;9.637
11780;131.868;49.89;102.477;76.865;44.859;39.87;0;0;0;0;0;0;-4.023;56.152;8.681
11790;133.367;51.938;108.69;77.757;47.593;37.234;0;0;0;0;0;0;-5.196;52.665;7.891
11800;134.746;54.203;113.997;77.43;49.676;36.629;0;0;0;0;0;0;-6.327;49.057;7.287
11810;133.846;58.548;118.727;77.257;52.01;36.12;0;0;0;0;0;0;-6.535;45.545;6.683
11820;132.561;61.135;123.633;75.548;55.943;36.488;0;0;0;0;0;0;-6.812;42.033;5.839
11830;132.153;63.819;126.692;72.959;61.72;37.223;0;0;0;0;0;0;-7.04;38.917;4.891
11840;131.989;64.531;129.592;69.77;68.714;38.674;0;0;0;0;0;0;-7.088;35.815;3.943
11850;133.739;64.906;131.734;67.502;74.961;40.328;0;0;0;0;0;0;-7.097;32.081;2.596
11860;135.49;64.241;132.705;65.374;79.257;41.69;0;0;0;0;0;0;-7.146;28.389;1.324
11870;137.443;62.237;130.589;63.177;83.552;42.537;0;0;0;0;0;0;-6.676;24.628;0.052
11880;139.568;60.233;128.308;60.323;85.219;42.982;0;0;0;0;0;0;-6.068;20.346;1.221
11890;137.694;58.337;123.826;56.553;86.567;43.766;0;0;0;0;0;0;-4.059;16.113;2.472
11900;132.088;56.847;119.123;51.319;86.371;45.193;0;0;0;0;0;0;-1.81;11.989;3.143
11910;125.934;55.597;114.978;45.593;84.859;45.492;0;0;0;0;0;0;0.64;8.065;2.36
11920;117.883;55.891;112.247;40.348;83.028;47.574;0;0;0;0;0;0;3.034;4.341;1.577
11930;111.672;56.316;109.814;36.157;79.832;50.975;0;0;0;0;0;0;3.909;0.663;0.64
11940;105.988;56.461;108.23;32.49;75.476;55.8;0;0;0;0;0;0;4.411;-3.055;-0.393
11950;101.451;56.757;106.487;29.063;74.87;59.022;0;0;0;0;0;0;3.833;-7.054;-1.426
11960;98.335;56.174;104.114;24.286;74.248;60.074;0;0;0;0;0;0;3.076;-11.066;-0.619
11970;91.524;55.193;101.622;17.828;73.87;60.996;0;0;0;0;0;0;2.279;-15.141;0.67
11980;84.116;54.088;96.212;10.923;73.103;60.302;0;0;0;0;0;0;1.612;-18.236;1.96
11990;76.356;55.263;90.575;3.512;72.674;57.581;0;0;0;0;0;0;1.386;-21.345;4.69
12000;70.001;56.466;82.659;-3.359;71.156;56.415;0;0;0;0;0;0;1.349;-23.654;7.543
12010;64.393;60.189;74.862;-9.966;68.521;54.93;0;0;0;0;0;0;1.112;-25.873;10.397
12020;58.385;63.183;66.608;-15.092;66.437;55.374;0;0;0;0;0;0;0.506;-28.092;11.771
12030;52.96;66.281;58.993;-19.978;61.472;53.914;0;0;0;0;0;0;-1.099;-29.884;12.938
12040;47.702;66.36;51.561;-25.204;54.763;52.468;0;0;0;0;0;0;-3.098;-31.676;12.917
12050;42.462;66.246;44.458;-29.217;46.934;49.4;0;0;0;0;0;0;-5.337;-33.748;11.971
12060;39.022;63.571;35.674;-34.661;38.506;46.21;0;0;0;0;0;0;-7.625;-35.833;11.025
12070;35.806;62.156;25.588;-39.963;28.61;41.652;0;0;0;0;0;0;-9.473;-38.159;11.012
12080;32.348;60.272;15.728;-44.283;18.513;37.316;0;0;0;0;0;0;-10.735;-40.48;11.034
12090;26.252;59.644;5.814;-49.146;6.895;31.179;0;0;0;0;0;0;-13.757;-42.981;11.057
12100;18.138;59.182;-4.114;-54.959;-4.403;24.872;0;0;0;0;0;0;-15.738;-45.361;12.679
12110;10.285;59.56;-11.655;-59.153;-17.192;18.204;0;0;0;0;0;0;-17.719;-47.659;14.577
12120;1.586;60.11;-19.615;-63.568;-29.725;12.948;0;0;0;0;0;0;-20.279;-51.117;16.474
12130;-8.2;60.702;-27.672;-65.943;-41.852;8.246;0;0;0;0;0;0;-22.839;-54.052;16.332
12140;-15.934;60.978;-34.509;-68.422;-53.047;3.342;0;0;0;0;0;0;-25.001;-56.868;15.734
12150;-25.988;61.261;-41.426;-69.194;-62.67;-2.457;0;0;0;0;0;0;-27.164;-59.323;15.135
12160;-34.825;59.223;-49.019;-70.087;-70.447;-8.345;0;0;0;0;0;0;-27.928;-61.468;15.937
12170;-43.835;57.92;-56.332;-70.697;-78.092;-16.284;0;0;0;0;0;0;-28.692;-62.932;16.517
12180;-53.65;56.458;-62.426;-73.546;-85.033;-25.63;0;0;0;0;0;0;-29.143;-64.079;16.636
12190;-62.619;56.257;-68.299;-76.423;-91.905;-35.468;0;0;0;0;0;0;-29.594;-64.345;16.644
12200;-72.681;55.986;-72.412;-78.916;-102.967;-44.145;0;0;0;0;0;0;-30.141;-64.313;16.652
12210;-81.556;55.257;-75.514;-79.905;-114.53;-50.599;0;0;0;0;0;0;-30.687;-64.309;15.372
12220;-86.43;52.841;-79.11;-81.087;-126.066;-57.164;0;0;0;0;0;0;-31.174;-64.905;14.25
12230;-90.814;50.226;-82.225;-81.41;-136.554;-62.512;0;0;0;0;0;0;-31.826;-65.394;13.127
12240;-95.011;45.637;-85.401;-81.728;-146.923;-67.749;0;0;0;0;0;0;-32.566;-66.884;11.124
12250;-100.808;41.283;-89.361;-82.098;-156.272;-74.495;0;0;0;0;0;0;-32.774;-68.343;9.95
12260;-106.363;34.052;-92.121;-82.634;-164.381;-80.368;0;0;0;0;0;0;-32.942;-69.541;8.777
12270;-111.924;26.057;-94.708;-82.669;-171.959;-86.735;0;0;0;0;0;0;-33.214;-70.793;8.603
12280;-116.646;17.93;-95.815;-82.313;-176.979;-91.982;0;0;0;0;0;0;-31.606;-72.08;8.532
12290;-121.945;9.479;-96.479;-81.843;-179.68;-96.043;0;0;0;0;0;0;-30.473;-72.007;8.902
12300;-126.623;0.349;-96.59;-81.233;-183.126;-100.171;0;0;0;0;0;0;-28.821;-71.706;10.032
12310;-133.662;-8.266;-95.582;-78.964;-185.372;-103.183;0;0;0;0;0;0;-27.148;-71.057;11.21
12320;-141.452;-16.654;-92.32;-75.935;-186.37;-105.542;0;0;0;0;0;0;-27.234;-70.008;11.419
12330;-149.836;-24.986;-88.892;-72.865;-187.408;-107.108;0;0;0;0;0;0;-26.701;-68.926;11.47
12340;-154.543;-33.211;-85.48;-69.554;-184.811;-107.686;0;0;0;0;0;0;-25.567;-67.76;11.521
12350;-154.566;-41.018;-83.037;-66.09;-182.503;-106.49;0;0;0;0;0;0;-24.447;-66.234;11.572
12360;-152.69;-48.639;-81.811;-64.45;-178.092;-103.854;0;0;0;0;0;0;-22.727;-64.433;10.697
12370;-149.506;-55.75;-78.065;-62.49;-172.862;-101.963;0;0;0;0;0;0;-19.766;-61.492;9.821
12380;-145.506;-62.931;-74.208;-61.608;-166.636;-100.559;0;0;0;0;0;0;-16.444;-58.457;8.945
12390;-141.519;-69.698;-69.539;-60.087;-159.779;-99.794;0;0;0;0;0;0;-13.77;-55.637;7.945
12400;-135.28;-76.117;-65.028;-58.614;-152.743;-99.432;0;0;0;0;0;0;-11.335;-52.55;6.945
12410;-129.643;-80.526;-60.199;-56.488;-145.139;-99.106;0;0;0;0;0;0;-10.683;-49.436;5.945
12420;-124.455;-85.634;-55.996;-54.403;-137.535;-98.142;0;0;0;0;0;0;-9.63;-47.001;4.848
12430;-120.233;-90.73;-50.299;-51.098;-130.83;-96.888;0;0;0;0;0;0;-8.892;-43.916;4.45
12440;-118.771;-96.102;-44.527;-47.69;-125.45;-94.554;0;0;0;0;0;0;-9.194;-41.697;4.051
12450;-119.026;-101.719;-41.015;-45.232;-119.629;-91.412;0;0;0;0;0;0;-9.8;-38.597;3.446
12460;-120.559;-106.193;-38.79;-43.561;-112.894;-88.094;0;0;0;0;0;0;-9.526;-35.594;2.127
12470;-120.353;-108.658;-36.131;-41.977;-106.199;-86.935;0;0;0;0;0;0;-9.982;-31.592;0.768
12480;-120.261;-111.04;-32.632;-40.797;-98.737;-86.116;0;0;0;0;0;0;-10.159;-27.644;-0.659
12490;-119.892;-112.401;-29.181;-39.033;-91.219;-85.83;0;0;0;0;0;0;-10.806;-22.697;-2.087
12500;-118.938;-113.752;-24.639;-37.239;-83.363;-85.028;0;0;0;0;0;0;-12.972;-18.218;-3.152
12510;-114.063;-114.386;-22.217;-34.923;-76.702;-83.866;0;0;0;0;0;0;-14.993;-13.946;-4.217
12520;-106.545;-114.477;-19.863;-33.04;-70.986;-81.53;0;0;0;0;0;0;-16.134;-10.834;-5.281
12530;-99.666;-114.599;-20.182;-31.437;-64.476;-78.534;0;0;0;0;0;0;-18.189;-7.543;-6.338
12540;-93.768;-113.894;-21.677;-30.287;-58.006;-74.679;0;0;0;0;0;0;-18.564;-5.372;-7.834
12550;-89.785;-113.669;-23.297;-29.214;-50.305;-70.303;0;0;0;0;0;0;-19.102;-3.215;-9.331
12560;-84.821;-113.299;-23.905;-28.463;-42.535;-66.597;0;0;0;0;0;0;-20.28;-1.228;-10.931
12570;-78.577;-112.629;-24.046;-26.977;-36.77;-62.491;0;0;0;0;0;0;-19.586;1.12;-14.123
12580;-71.234;-111.175;-23.772;-25.77;-31.114;-58.72;0;0;0;0;0;0;-18.812;3.219;-17.314
12590;-65.182;-109.669;-22.459;-24.356;-29.88;-54.597;0;0;0;0;0;0;-16.534;5.399;-20.603
12600;-61.652;-108.283;-19.091;-23.472;-26.779;-52.172;0;0;0;0;0;0;-13.836;7.316;-24.4
12610;-60.291;-107.048;-15.826;-22.341;-24.519;-50.924;0;0;0;0;0;0;-12.331;8.753;-27.077
12620;-58.647;-107.026;-12.281;-21.612;-19.975;-50.284;0;0;0;0;0;0;-10.406;10.19;-29.672
12630;-54.783;-107.708;-8.881;-21.164;-15.432;-48.964;0;0;0;0;0;0;-9.04;11.526;-32.266
12640;-50.768;-108.855;-6.681;-21.39;-9.908;-46.982;0;0;0;0;0;0;-7.566;12.861;-32.346
