timepoints (min);31: frq9,- -1;32: frq9,- -2;33: frq9,- -3;34: frq10,- -1;35: frq10,- -2;36: frq10,- -3;37: wc-1,+ -1;38: wc-1,+ -2;39: wc-1,+ -3;40: wc-2,+ -1;41: wc-2,+ -2;42: wc-2,+ -3;43: wc-1,- -1;44: wc-1,- -2;45: wc-1,- -3
12570;-107.526;-35.914;-92.501;-66.266;-62.458;-58.921;0;0;0;0;0;0;-22.859;-9.072;-17.152
12580;-103.137;-34.236;-90.914;-68.699;-68.513;-59.668;0;0;0;0;0;0;-21.43;-6.821;-18.87
12590;-98.992;-31.508;-88.288;-70.386;-73.044;-59.886;0;0;0;0;0;0;-20.077;-5.771;-20.109
12600;-94.247;-29.379;-86.662;-71.473;-77.364;-59.463;0;0;0;0;0;0;-19.804;-4.921;-21.237
12610;-89.563;-25.356;-85.401;-72.153;-81.124;-59.228;0;0;0;0;0;0;-19.472;-3.872;-21.846
12620;-83.639;-21.932;-84.421;-73.192;-84.772;-59.59;0;0;0;0;0;0;-19.139;-4.354;-22.572
12630;-77.76;-16.814;-84.164;-73.975;-87.822;-59.476;0;0;0;0;0;0;-20.371;-4.61;-23.299
12640;-71.292;-11.695;-82.868;-75.244;-91.579;-59.069;0;0;0;0;0;0;-21.603;-4.222;-23.972
12650;-63.047;-7.61;-79.943;-76.505;-94.658;-57.382;0;0;0;0;0;0;-22.233;-4.154;-24.749
12660;-54.354;-3.524;-75.919;-77.165;-96.72;-55.302;0;0;0;0;0;0;-22.863;-4.163;-24.561
12670;-45.719;-0.241;-72.346;-77.712;-98.582;-53.425;0;0;0;0;0;0;-22.618;-2.272;-24.463
12680;-37.159;2.23;-68.15;-78.462;-99.223;-51.388;0;0;0;0;0;0;-21.837;-0.381;-23.726
12690;-30.032;3.742;-65.128;-79.232;-101.541;-50.314;0;0;0;0;0;0;-21.914;2.881;-22.953
12700;-22.663;5.331;-63.972;-79.621;-103.321;-49.921;0;0;0;0;0;0;-21.171;7.463;-23.181
12710;-14.658;6.4;-59.512;-79.65;-104.367;-49.708;0;0;0;0;0;0;-20.117;12.301;-23.335
12720;-8.426;8.334;-54.83;-79.823;-104.892;-49.916;0;0;0;0;0;0;-17.721;17.361;-21.77
12730;-1.53;11.068;-47.411;-79.113;-105.337;-49.844;0;0;0;0;0;0;-15.25;22.662;-20.919
12740;5.117;14.179;-39.24;-77.834;-106.341;-48.495;0;0;0;0;0;0;-11.618;28.004;-20.123
12750;11.633;18.811;-31.084;-76.977;-106.055;-45.186;0;0;0;0;0;0;-7.644;32.396;-17.865
12760;17.29;23.514;-24.968;-76.239;-104.295;-41.712;0;0;0;0;0;0;-4.073;37.068;-15.538
12770;21.775;28.738;-17.985;-75.579;-100.855;-37.459;0;0;0;0;0;0;-0.712;39.763;-12.611
12780;25.64;34.24;-10.641;-75.03;-96.905;-33.927;0;0;0;0;0;0;2.657;41.738;-9.691
12790;27.785;39.742;-1.272;-74.319;-92.972;-30.374;0;0;0;0;0;0;4.381;43.81;-5.411
12800;30.469;45.234;7.578;-73.359;-87.822;-26.861;0;0;0;0;0;0;6.105;47.541;-1.068
12810;33.033;50.727;15.039;-71.08;-80.095;-22.479;0;0;0;0;0;0;7.669;50.392;2.596
12820;35.846;55.972;19.859;-66.521;-71.843;-17.901;0;0;0;0;0;0;9.123;52.96;6.754
12830;39.578;61.31;24.528;-61.501;-62.524;-12.763;0;0;0;0;0;0;10.857;54.128;10.961
12840;44.393;65.592;28.01;-56.532;-54.33;-7.68;0;0;0;0;0;0;12.774;54.777;14.121
12850;48.188;70.306;31.331;-52.443;-46.877;-3.437;0;0;0;0;0;0;14.691;54.647;17.247
12860;52.382;73.27;35.604;-49.702;-40.752;-0.101;0;0;0;0;0;0;16.378;54.317;20.702
12870;55.019;77.172;40.241;-46.761;-34.628;3.847;0;0;0;0;0;0;18.065;54.257;24.088
12880;57.217;79.703;43.788;-43.913;-28.743;6.794;0;0;0;0;0;0;20.08;55.796;28.714
12890;58.446;83.084;46.779;-40.92;-22.676;9.715;0;0;0;0;0;0;22.399;56.975;32.219
12900;59.555;86.89;50.514;-36.781;-16.248;11.835;0;0;0;0;0;0;24.545;58.617;34.044
12910;60.479;90.444;53.954;-31.877;-9.753;12.981;0;0;0;0;0;0;26.993;59.218;34.934
12920;63.062;93.868;57.546;-26.801;-2.941;13.938;0;0;0;0;0;0;29.441;59.051;36.037
12930;66.197;96.79;61.018;-21.606;5.512;14.335;0;0;0;0;0;0;31.346;58.732;36.048
12940;69.332;99.713;64.572;-16.465;12.903;14.539;0;0;0;0;0;0;33.251;55.934;36.059
12950;73.586;102.473;68.698;-12.124;19.345;15.447;0;0;0;0;0;0;34.659;52.514;38.793
12960;77.32;105.233;70.102;-8.226;23.706;16.793;0;0;0;0;0;0;36.068;50.215;41.527
12970;80.721;107.19;69.197;-4.881;27.637;17.713;0;0;0;0;0;0;36.578;47.396;45.212
12980;83.403;109.588;67.454;-1.828;29.728;18.091;0;0;0;0;0;0;37.506;44.701;48.863
12990;84.514;111.469;65.341;1.146;34.832;18.393;0;0;0;0;0;0;38.434;42.406;52.708
13000;85.626;112.79;62.815;4.451;38.997;17.694;0;0;0;0;0;0;39.054;41.199;56.066
13010;85.261;113.757;60.786;8.24;43.643;17.596;0;0;0;0;0;0;39.673;40.392;59.535
13020;85.935;113.804;58.07;13.083;48.924;17.166;0;0;0;0;0;0;40.39;43.105;60.785
13030;85.634;113.538;55.589;18.284;54.206;18.033;0;0;0;0;0;0;41.501;46.142;62.034
13040;87.054;112.832;50.229;24.481;58.822;19.066;0;0;0;0;0;0;43.306;49.219;61.392
13050;88.28;112.092;45.09;30.892;62.4;19.939;0;0;0;0;0;0;45.851;50.403;60.694
13060;89.426;111.793;40.039;36.117;64.738;19.666;0;0;0;0;0;0;48.226;51.434;61.793
13070;90.455;111.521;36.561;39.846;66.417;19.435;0;0;0;0;0;0;50.201;50.546;63.037
13080;91.284;111.45;34.447;42.934;67.015;17.963;0;0;0;0;0;0;51.901;50.548;63.549
13090;91.113;111.419;32.501;44.397;68.055;16.721;0;0;0;0;0;0;52.577;50.349;65.346
13100;90.905;111.019;31.156;46.483;70.25;16.234;0;0;0;0;0;0;53.17;49.257;67.274
13110;90.297;110.619;28.866;49.131;73.284;16.269;0;0;0;0;0;0;53.865;48.212;69.403
13120;89.841;109.399;26.297;55.274;76.679;16.117;0;0;0;0;0;0;54.88;48.128;71.462
13130;89.826;107.858;24.495;61.395;80.361;15.967;0;0;0;0;0;0;55.732;46.341;72.61
13140;89.932;105.399;22.652;67.735;84.208;16.232;0;0;0;0;0;0;56.865;44.691;73.681
13150;90.159;102.619;21.754;72.051;88.783;16.65;0;0;0;0;0;0;57.977;43.308;75.582
13160;90.034;100.063;19.83;74.844;93.119;18.857;0;0;0;0;0;0;58.492;42.964;77.407
13170;88.23;98.268;19.059;77.557;96.742;21.146;0;0;0;0;0;0;59.008;42.71;79.029
13180;85.48;98.204;18.04;80.244;97.234;23.589;0;0;0;0;0;0;59.403;42.432;81.851
13190;82.537;97.661;17.79;85.13;97.903;26.196;0;0;0;0;0;0;59.797;43.814;84.59
13200;78.633;97.727;19.305;91.11;97.371;27.913;0;0;0;0;0;0;60.157;46.452;85.69
13210;73.857;96.273;21.299;94.519;98.505;30.301;0;0;0;0;0;0;60.717;47.971;86.81
13220;69.44;94.826;25.589;98.425;99.756;32.743;0;0;0;0;0;0;61.277;49.724;84.552
13230;64.633;91.072;30.879;100.851;103.422;37.026;0;0;0;0;0;0;60.767;50.164;82.287
13240;61.306;87.317;36.559;102.502;104.648;40.244;0;0;0;0;0;0;60.257;50.204;78.796
13250;55.64;83.923;42.101;104.332;104.851;43.81;0;0;0;0;0;0;58.986;50.217;75.305
13260;51.334;80.528;46.985;105.603;103.026;46.015;0;0;0;0;0;0;57.716;50.669;69.879
13270;47.277;78.019;51.399;106.926;101.724;49.374;0;0;0;0;0;0;56.668;49.743;66.332
13280;43.741;75.11;55.212;107.953;100.229;51.883;0;0;0;0;0;0;55.203;48.852;62.655
13290;41.131;72.455;59.444;107.822;99.861;56.102;0;0;0;0;0;0;53.862;46.521;58.698
13300;39.108;68.04;62.436;107.055;100.072;60.535;0;0;0;0;0;0;51.069;44.052;54.734
13310;37.084;62.902;65.88;106.494;98.811;66.599;0;0;0;0;0;0;48.276;40.103;50.161
13320;34.284;56.844;68.044;106.612;98.168;70.755;0;0;0;0;0;0;45.433;38.074;45.589
13330;31.484;50.308;68.535;107.399;97.69;75.109;0;0;0;0;0;0;42.356;35.673;41.648
13340;26.525;44.011;68.043;108.961;96.708;76.783;0;0;0;0;0;0;39.919;33.032;37.708
13350;21.487;37.886;66.392;110.284;95.309;78.161;0;0;0;0;0;0;36.956;31.145;33.262
13360;15.88;32.92;64.92;111.552;93.617;78.986;0;0;0;0;0;0;34.014;29.21;27.657
13370;9.713;27.906;63.528;107.673;91.012;80.154;0;0;0;0;0;0;30.112;26.354;22.154
13380;2.986;23.691;62.197;103.834;87.057;81.561;0;0;0;0;0;0;26.127;23.389;16.692
13390;-4.021;19.476;61.266;100.648;81.189;83.028;0;0;0;0;0;0;21.608;19.863;11.23
13400;-12.172;15.023;58.64;98.651;74.483;84.363;0;0;0;0;0;0;16.89;15.782;6.051
13410;-19.884;10.571;56.814;95.374;67.203;83.058;0;0;0;0;0;0;12.492;11.852;0.872
13420;-28.75;5.4;53.834;91.825;60.462;81.057;0;0;0;0;0;0;8.055;8.163;-4.847
13430;-36.87;-0.771;51.161;87.512;55.368;79.433;0;0;0;0;0;0;3.389;4.374;-10.566
13440;-44.99;-6.145;46.988;82.159;50.641;77.85;0;0;0;0;0;0;-0.677;0.674;-16.065
13450;-51.877;-12.639;42.91;77.095;47.047;76.211;0;0;0;0;0;0;-4.585;-4.317;-21.564
13460;-58.084;-17.247;37.473;75.054;43.575;73.73;0;0;0;0;0;0;-9.599;-9.274;-26.334
13470;-64.188;-22.655;31.719;72.978;39.532;71.051;0;0;0;0;0;0;-14.612;-16.832;-30.673
13480;-69.811;-26.161;24.564;70.463;33.869;66.663;0;0;0;0;0;0;-18.926;-22.903;-35.012
13490;-76;-30.188;16.83;68.604;27.637;61.652;0;0;0;0;0;0;-24.999;-28.913;-38.251
13500;-80.229;-34.103;8.034;65.665;22.215;56.786;0;0;0;0;0;0;-30.434;-37.143;-41.49
13510;-84.759;-38.419;-0.455;63.043;17.593;51.295;0;0;0;0;0;0;-36.23;-45.814;-42.407
13520;-89.848;-42.445;-10.057;59.625;12.466;44.063;0;0;0;0;0;0;-42.026;-54.36;-43.324
13530;-95.997;-47.332;-18.968;56.599;7.25;36.859;0;0;0;0;0;0;-46.785;-61.971;-44.415
13540;-103.556;-52.219;-28.041;52.462;2.244;28.186;0;0;0;0;0;0;-51.543;-68.003;-44.701
13550;-112.274;-57.112;-35.833;46.593;-1.727;20.059;0;0;0;0;0;0;-56.479;-73.654;-44.999
13560;-120.441;-62.004;-43.142;40.752;-5.538;11.172;0;0;0;0;0;0;-61.414;-77.825;-46.254
13570;-127.408;-66.317;-48.771;33.003;-10.415;4.891;0;0;0;0;0;0;-65.858;-81.906;-47.212
13580;-134.554;-70.63;-53.834;25.524;-15.553;-0.81;0;0;0;0;0;0;-71.109;-86.905;-48.015
13590;-138.861;-75.571;-58.341;17.166;-23.291;-4.55;0;0;0;0;0;0;-76.36;-91.663;-48.818
13600;-143.194;-80.512;-62.166;8.968;-32.654;-8.003;0;0;0;0;0;0;-81.804;-97.986;-49.371
13610;-146.408;-86.903;-66.481;1.197;-41.937;-11.65;0;0;0;0;0;0;-87.248;-104.309;-50.269
13620;-149.601;-93.295;-70.487;-5.143;-50.792;-15.474;0;0;0;0;0;0;-92.108;-111.065;-51.225
13630;-152.194;-100.417;-74.603;-11.963;-58.488;-22.33;0;0;0;0;0;0;-98.957;-118.658;-52.721
13640;-154.912;-107.538;-78.972;-19.826;-64.505;-29.41;0;0;0;0;0;0;-105.477;-125.691;-53.983
13650;-157.429;-114.432;-83.149;-27.69;-70.45;-36.462;0;0;0;0;0;0;-109.481;-130.021;-54.074
13660;-160.091;-121.346;-88.178;-34.25;-75.386;-41.836;0;0;0;0;0;0;-113.472;-134.35;-54.283
13670;-160.912;-128.381;-93.476;-40.532;-81.123;-46.432;0;0;0;0;0;0;-117.422;-138.92;-54.851
13680;-161.092;-134.463;-99.084;-46.175;-86.843;-50.89;0;0;0;0;0;0;-120.193;-140.737;-54.999
13690;-161.177;-140.786;-103.748;-52.741;-92.443;-56.039;0;0;0;0;0;0;-123.55;-142.553;-55.214
13700;-162.181;-146.102;-108.513;-59.728;-96.306;-61.526;0;0;0;0;0;0;-126.145;-143.377;-55.353
13710;-163.281;-151.418;-111.981;-67.828;-100.127;-67.817;0;0;0;0;0;0;-127.826;-144.2;-55.967
13720;-163.422;-156;-115.448;-76.164;-104.068;-73.164;0;0;0;0;0;0;-129.508;-142.423;-56.063
13730;-163.852;-160.582;-117.756;-83.337;-107.926;-77.502;0;0;0;0;0;0;-129.895;-139.64;-55.946
13740;-164.243;-163.974;-120.119;-90.509;-111.914;-80.6;0;0;0;0;0;0;-128.523;-136.857;-55.429
13750;-164.495;-167.366;-120.181;-96.921;-116.028;-83.526;0;0;0;0;0;0;-127.017;-131.214;-55.077
13760;-164.948;-169.433;-120.063;-102.778;-119.731;-86.109;0;0;0;0;0;0;-125.109;-125.75;-53.886
13770;-164.697;-171.501;-117.483;-107.914;-122.754;-88.332;0;0;0;0;0;0;-123.201;-120.287;-52.742
13780;-163.404;-172.506;-114.833;-112.764;-125.743;-90.537;0;0;0;0;0;0;-122.874;-116.361;-51.646
13790;-160.672;-173.512;-112.494;-116.712;-128.261;-93.132;0;0;0;0;0;0;-122.548;-112.684;-50.919
13800;-156.462;-172.81;-111.523;-118.519;-132.418;-96.15;0;0;0;0;0;0;-121.659;-110.582;-50.069
13810;-150.892;-172.101;-110.524;-119.567;-136.644;-99.974;0;0;0;0;0;0;-120.771;-108.287;-49.339
13820;-145.429;-170.512;-110.75;-117.868;-139.71;-104.503;0;0;0;0;0;0;-119.883;-105.992;-48.065
13830;-140.406;-167.52;-110.977;-116.528;-142.887;-109.428;0;0;0;0;0;0;-117.102;-102.612;-46.95
13840;-136.76;-164.168;-110.777;-113.451;-143.043;-113.501;0;0;0;0;0;0;-114.321;-99.164;-45.622
13850;-132.354;-160.319;-110.577;-112.138;-142.029;-116.294;0;0;0;0;0;0;-110.167;-93.458;-44.094
13860;-129.08;-156.109;-108.81;-111.168;-141.194;-118.43;0;0;0;0;0;0;-106.012;-87.752;-41.771
13870;-124.046;-150.89;-105.335;-112.108;-141.516;-120.563;0;0;0;0;0;0;-101.92;-81.832;-39.652
13880;-119.32;-145.35;-101.543;-112.994;-142.283;-119.932;0;0;0;0;0;0;-94.808;-75.323;-37.494
13890;-112.234;-137.861;-95.549;-113.234;-143.334;-119.062;0;0;0;0;0;0;-87.697;-68.807;-35.508
13900;-105.374;-130.131;-89.617;-113.228;-143.654;-118.428;0;0;0;0;0;0;-81.659;-65.308;-33.801
13910;-98.43;-120.303;-81.97;-113.265;-143.436;-117.279;0;0;0;0;0;0;-75.622;-61.808;-31.909
13920;-91.967;-110.356;-74.323;-113.462;-142.175;-115.97;0;0;0;0;0;0;-69.654;-58.64;-29.177
13930;-85.992;-99.114;-65.277;-114.812;-139.945;-113.323;0;0;0;0;0;0;-64.022;-56.574;-25.629
13940;-77.377;-87.468;-56.232;-116.291;-137.891;-108.794;0;0;0;0;0;0;-58.535;-54.508;-22.281
13950;-69.074;-76.662;-47.269;-117.313;-136.793;-104.066;0;0;0;0;0;0;-52.644;-51.906;-18.974
13960;-57.292;-65.85;-37.586;-117.937;-135.578;-99.502;0;0;0;0;0;0;-46.753;-49.305;-15.342
13970;-45.877;-55.197;-28.117;-116.312;-133.421;-97.019;0;0;0;0;0;0;-40.807;-46.538;-12.95
13980;-33.862;-44.65;-19.08;-113.974;-130.211;-95.47;0;0;0;0;0;0;-35.412;-42.694;-10.448
13990;-21.135;-34.662;-10.043;-111.297;-126.323;-94.975;0;0;0;0;0;0;-29.97;-38.85;-8.386
14000;-10.248;-24.028;-2.495;-109.306;-121.397;-93.651;0;0;0;0;0;0;-23.342;-33.575;-5.949
14010;1.319;-14.193;5.052;-107.796;-116.554;-91.727;0;0;0;0;0;0;-16.763;-28.301;-3.952
14020;12.927;-4.117;11.549;-105.305;-111.243;-90.019;0;0;0;0;0;0;-10.183;-23.026;-1.375
14030;24.77;5.999;16.966;-102.629;-106.095;-88.96;0;0;0;0;0;0;-1.261;-16.495;1.105
14040;35.076;15.359;22.923;-99.807;-101.106;-87.819;0;0;0;0;0;0;7.662;-9.964;2.545
14050;44.862;24.639;29.2;-97.566;-96.717;-86.363;0;0;0;0;0;0;15.4;-2.468;3.909
14060;53.102;33.183;35.388;-94.599;-92.37;-81.252;0;0;0;0;0;0;23.172;5.029;5.393
14070;59.662;41.168;43.393;-93.552;-87.748;-75.582;0;0;0;0;0;0;30.945;12.526;8.406
14080;66.586;47.519;51.571;-91.709;-81.701;-68.297;0;0;0;0;0;0;38.017;18.93;11.378
14090;75.19;53.752;63.753;-92.469;-75.461;-59.702;0;0;0;0;0;0;45.088;25.334;16.257
14100;82.834;59.43;78.615;-92.029;-68.819;-52.828;0;0;0;0;0;0;51.668;28.803;21.314
14110;89.679;65.109;92.615;-93.008;-61.964;-43.974;0;0;0;0;0;0;58.247;32.348;21.488
14120;95.363;67.988;104.655;-91.418;-54.749;-33.931;0;0;0;0;0;0;64.826;35.892;21.752
14130;102.011;71.459;116.626;-89.063;-46.43;-23.248;0;0;0;0;0;0;70.68;39.283;21.975
14140;108.172;72.891;126.819;-84.812;-38.263;-12.034;0;0;0;0;0;0;76.534;42.432;22.206
14150;115.386;75.105;136.799;-80.843;-28.513;-0.098;0;0;0;0;0;0;81.374;47.644;22.396
14160;119.92;75.159;144.954;-76.873;-18.887;11.45;0;0;0;0;0;0;86.214;52.601;24.509
14170;123.806;75.956;152.89;-72.447;-6.861;22.077;0;0;0;0;0;0;90.992;57.559;26.622
14180;129.451;75.473;157.596;-66.705;5.223;30.394;0;0;0;0;0;0;94.429;60.185;28.481
14190;132.077;75.57;160.31;-60.691;17.19;36.814;0;0;0;0;0;0;97.866;62.77;30.403
14200;134.863;76.786;163.21;-53.943;28.572;43.11;0;0;0;0;0;0;99.299;63.032;32.302
14210;134.473;78.116;164.764;-47.528;39.844;50.676;0;0;0;0;0;0;100.732;63.294;36.236
14220;132.923;79.686;166.284;-42.455;50.596;59.363;0;0;0;0;0;0;102.055;63.563;41.01
14230;130.779;80.874;166.618;-37.622;60.742;67.84;0;0;0;0;0;0;101.046;63.166;47.029
14240;127.636;82.146;167.021;-32.868;70.854;76.063;0;0;0;0;0;0;99.96;62.672;53.048
14250;126.008;82.382;166.665;-26.982;77.926;83.244;0;0;0;0;0;0;97.309;60.16;56.538
14260;124.949;82.752;164.207;-20.957;84.852;88.49;0;0;0;0;0;0;94.658;57.648;60.021
14270;123.257;83.121;162;-15.248;91.059;92.945;0;0;0;0;0;0;92.131;55.199;62.821
14280;121.389;83.374;159.214;-10.39;97.778;97.96;0;0;0;0;0;0;90.764;51.509;63.353
14290;119.961;84.506;156.097;-4.76;104.752;103.783;0;0;0;0;0;0;89.501;47.819;65.212
14300;119.33;84.348;152.497;2.011;111.286;109.371;0;0;0;0;0;0;87.724;46.472;66.763
14310;119.658;84.669;148.745;7.132;116.568;112.372;0;0;0;0;0;0;85.789;45.124;68.423
14320;121.508;85.483;143.621;11.774;121.09;114.76;0;0;0;0;0;0;84.095;43.142;67.724
14330;124.597;86.377;138.428;14.648;123.611;114.993;0;0;0;0;0;0;80.401;41.36;66.894
14340;125.71;87.308;130.054;18.16;125.994;113.094;0;0;0;0;0;0;76.404;39.578;63.95
14350;125.903;88.199;118.257;22.446;128.818;111.394;0;0;0;0;0;0;71.73;37.728;59.983
14360;126.552;87.96;106.597;28.543;132.259;108.992;0;0;0;0;0;0;66.993;35.879;59.748
14370;124.814;89.339;94.425;33.926;135.579;105.341;0;0;0;0;0;0;62.753;34.594;59.626
14380;120.76;87.976;81.763;40.259;139.212;101.445;0;0;0;0;0;0;58.705;36.005;59.549
14390;115.009;86.609;68.312;45.451;142.851;98.057;0;0;0;0;0;0;54.643;37.397;59.789
14400;108.157;83.558;54.921;50.231;147.517;94.682;0;0;0;0;0;0;50.257;40.469;60.054
14410;103.964;80.458;41.481;56.401;150.9;92.741;0;0;0;0;0;0;45.856;43.524;58.477
14420;99.331;76.454;27.863;63.586;151.397;90.339;0;0;0;0;0;0;41.44;46.56;56.457
14430;92.918;72.401;16.837;70.142;150.568;88.997;0;0;0;0;0;0;37.264;49.158;53.751
14440;87.151;67.674;7.126;76.966;149.262;85.731;0;0;0;0;0;0;33.07;51.734;50.002
14450;81.204;62.738;-2.594;82.933;148.378;82.985;0;0;0;0;0;0;30.558;52.186;46.215
14460;74.822;57.804;-12.829;88.89;148.996;78.773;0;0;0;0;0;0;28.025;52.612;40.225
14470;69.582;52.579;-23.076;93.236;149.707;74.996;0;0;0;0;0;0;25.471;53.01;34.21
14480;65.372;47.603;-33.532;95.553;151.121;70.271;0;0;0;0;0;0;23.11;52.167;26.912
14490;62.143;42.694;-44.048;97.936;152.548;66.968;0;0;0;0;0;0;20.719;51.294;20.051
14500;60.269;37.846;-53.097;101.424;155.227;61.77;0;0;0;0;0;0;18.241;51.684;15.167
14510;57.172;33.664;-58.735;105.003;156.127;58.206;0;0;0;0;0;0;15.74;52.05;10.4
14520;54.423;29.445;-64.389;107.877;156.854;55.395;0;0;0;0;0;0;13.215;52.391;5.469
14530;50.896;25.05;-68.113;111.216;155.358;52.488;0;0;0;0;0;0;9.096;53.839;3.053
14540;46.91;19.633;-71.854;114.212;153.895;48.828;0;0;0;0;0;0;4.957;55.271;0.671
14550;44.126;15.096;-73.821;116.762;151.811;45.031;0;0;0;0;0;0;2.973;55.888;-1.276
14560;40.362;10.501;-75.753;119.534;150.35;41.893;0;0;0;0;0;0;0.968;56.491;-3.947
14570;36.128;5.152;-76.744;121.224;148.8;40.888;0;0;0;0;0;0;-1.056;57.08;-5.864
14580;30.635;1.464;-76.921;123.39;146.95;40.81;0;0;0;0;0;0;-2.003;56.695;-8.145
14590;23.287;-2.251;-77.436;124.494;145.615;41.156;0;0;0;0;0;0;-2.967;56.296;-10.34
14600;16.838;-5.183;-76.985;124.63;143.536;40.928;0;0;0;0;0;0;-4.685;57.739;-11.897
14610;9.786;-6.929;-76.546;124.041;141.035;39.201;0;0;0;0;0;0;-6.42;59.169;-13.366
14620;6.028;-9.332;-75.472;124.388;138.535;36.857;0;0;0;0;0;0;-8.173;60.585;-15.117
14630;3.628;-9.839;-74.406;124.173;133.731;34.823;0;0;0;0;0;0;-10.947;60.479;-16.308
14640;2.065;-11.564;-72.381;123.186;126.47;31.882;0;0;0;0;0;0;-13.744;60.357;-18.08
14650;1.359;-12.61;-70.521;121.137;116.985;29.643;0;0;0;0;0;0;-15.658;55.339;-19.415
14660;1.324;-13.674;-67.517;116.84;108.999;25.607;0;0;0;0;0;0;-17.595;50.302;-20.777
14670;1.71;-14.635;-64.031;111.541;101.096;22.666;0;0;0;0;0;0;-19.557;45.245;-21.543
14680;1.94;-15.563;-60.564;105.469;94.251;18.701;0;0;0;0;0;0;-20.177;40.56;-22.302
14690;1.668;-15.823;-57.478;99.382;86.265;15.425;0;0;0;0;0;0;-20.818;35.854;-22.024
14700;0.745;-15.771;-54.411;93.46;77.555;12.069;0;0;0;0;0;0;-21.942;34.674;-22.79
14710;0.401;-15.729;-50.145;88.567;64.742;8.014;0;0;0;0;0;0;-23.085;33.475;-23.187
14720;-2.482;-15.164;-45.513;85.393;51.795;4.28;0;0;0;0;0;0;-24.247;32.255;-24.104
14730;-8.298;-16.125;-40.411;84.164;36.036;1.06;0;0;0;0;0;0;-24.781;31.568;-25.011
14740;-13.582;-16.7;-35.199;82.35;21.129;-1.341;0;0;0;0;0;0;-25.333;30.859;-26.079
14750;-20.562;-19.394;-30.349;78.013;6.981;-2.496;0;0;0;0;0;0;-23.589;26.525;-27.137
14760;-27.071;-22.376;-26.877;73.17;-4.678;-3.554;0;0;0;0;0;0;-21.86;22.165;-28.154
14770;-32.021;-25.707;-23.398;67.261;-16.282;-5.556;0;0;0;0;0;0;-20.147;17.779;-29.171
14780;-36.099;-28.757;-20.851;62.495;-25.472;-7.686;0;0;0;0;0;0;-18.562;13.067;-30.037
14790;-39.145;-30.47;-18.294;57.387;-34.01;-9.536;0;0;0;0;0;0;-16.986;8.336;-31.258
14800;-43.387;-32.437;-17.145;51.326;-41.2;-10.918;0;0;0;0;0;0;-15.265;3.704;-32.484
14810;-48.644;-34.311;-16.06;44.94;-47.176;-12.843;0;0;0;0;0;0;-13.55;-0.938;-33.185
14820;-53.32;-36.23;-15.92;40.27;-53.05;-16.45;0;0;0;0;0;0;-11.84;-5.59;-34.09
14830;-58.422;-40.275;-16.314;35.571;-59.127;-20.716;0;0;0;0;0;0;-8.735;-8.15;-34.114
14840;-61.739;-44.784;-16.688;31.204;-67.227;-26.547;0;0;0;0;0;0;-5.633;-10.713;-34.138
14850;-65.023;-49.861;-17.406;24.6;-75.111;-31.275;0;0;0;0;0;0;-1.597;-12.868;-33.946
14860;-66.97;-54.997;-18.105;17.961;-84.375;-36.025;0;0;0;0;0;0;2.443;-15.02;-33.71
14870;-69.766;-59.472;-19.377;9.912;-93.467;-39.28;0;0;0;0;0;0;5.724;-17.286;-33.312
14880;-73.298;-63.084;-20.917;1.823;-101.386;-42.749;0;0;0;0;0;0;9.989;-19.792;-34.466
14890;-77.367;-65.71;-22.084;-6.294;-108.082;-46.245;0;0;0;0;0;0;14.264;-22.287;-35.967
14900;-82.115;-67.517;-22.866;-13.726;-114.75;-51.091;0;0;0;0;0;0;16.259;-24.374;-38.668
14910;-87.243;-69.397;-24.636;-20.454;-122.036;-55.556;0;0;0;0;0;0;18.259;-26.451;-41.369
14920;-92.296;-70.74;-26.524;-27.204;-129.138;-60.031;0;0;0;0;0;0;18.864;-27.438;-43.762
14930;-97.297;-71.808;-28.392;-33.521;-136.453;-61.832;0;0;0;0;0;0;18.151;-28.363;-45.385
14940;-100.49;-73.579;-29.512;-39.461;-142.375;-60.898;0;0;0;0;0;0;17.45;-29.282;-46.394
14950;-102.859;-75.32;-29.815;-45.425;-148.221;-59.957;0;0;0;0;0;0;17.297;-27.788;-44.577
14960;-103.917;-76.921;-31.091;-51.495;-150.511;-58.228;0;0;0;0;0;0;17.16;-26.304;-43.839
14970;-102.115;-78.638;-32.421;-57.231;-152;-56.965;0;0;0;0;0;0;14.158;-28.108;-41.619
14980;-100.333;-80.06;-31.72;-62.679;-151.601;-56.238;0;0;0;0;0;0;15.619;-30.923;-41.464
14990;-97.957;-81.636;-30.682;-67.361;-152.12;-56.322;0;0;0;0;0;0;17.168;-33.95;-41.544
15000;-95.651;-80.761;-29.757;-70.727;-152.195;-55.94;0;0;0;0;0;0;17.602;-33.582;-41.64
15010;-94.067;-79.854;-28.34;-74.349;-152.974;-55.628;0;0;0;0;0;0;18.026;-33.164;-41.376
15020;-94.288;-78.2;-27.025;-76.912;-153;-54.475;0;0;0;0;0;0;18.438;-32.688;-41.138
15030;-94.043;-76.455;-25.66;-81.931;-153.67;-52.941;0;0;0;0;0;0;18.686;-31.768;-40.704
15040;-94.449;-74.915;-24.953;-87.444;-155.496;-51.329;0;0;0;0;0;0;18.893;-30.714;-39.803
15050;-94.985;-73.31;-23.882;-92.017;-157.712;-50.347;0;0;0;0;0;0;18.222;-30.244;-38.888
