timepoints (min);16: frq7+.1;17: frq7+.2;18: frq7+.3;19: frq1-.1;20: frq1-.3;;21: frq7-.1;22: frq7-.2;;23: frq9+.1;24: frq9+.2;25: frq9+.3;26: frq10+.1;27: frq10+.2;28: frq10+.3
14130;0;0;0;31.223;-46.414;;-41.572;-54.811;;0;0;0;0;0;0
14140;0;0;0;31.657;-44.207;;-40.21;-50.174;;0;0;0;0;0;0
14150;0;0;0;32.09;-42;;-38.459;-45.681;;0;0;0;0;0;0
14160;0;0;0;33.088;-39.697;;-36.709;-40.887;;0;0;0;0;0;0
14170;0;0;0;34.087;-37.393;;-34.626;-36.092;;0;0;0;0;0;0
14180;0;0;0;36.466;-35.097;;-32.423;-31.498;;0;0;0;0;0;0
14190;0;0;0;38.846;-32.8;;-30.166;-27.943;;0;0;0;0;0;0
14200;0;0;0;41.37;-30.8;;-27.93;-23.851;;0;0;0;0;0;0
14210;0;0;0;41.901;-28.8;;-25.294;-19.745;;0;0;0;0;0;0
14220;0;0;0;41.797;-26.931;;-22.858;-17.156;;0;0;0;0;0;0
14230;0;0;0;43.71;-24.828;;-20.608;-14.567;;0;0;0;0;0;0
14240;0;0;0;45.623;-22.724;;-18.319;-12.909;;0;0;0;0;0;0
14250;0;0;0;48.399;-20.31;;-16.436;-10.971;;0;0;0;0;0;0
14260;0;0;0;45.094;-17.897;;-14.691;-10.006;;0;0;0;0;0;0
14270;0;0;0;41.589;-15.172;;-13.426;-9.102;;0;0;0;0;0;0
14280;0;0;0;38.444;-12.448;;-12.217;-7.708;;0;0;0;0;0;0
14290;0;0;0;35.072;-9.628;;-11.145;-6.313;;0;0;0;0;0;0
14300;0;0;0;32.199;-6.807;;-10.433;-5.243;;0;0;0;0;0;0
14310;0;0;0;29.657;-3.786;;-10.486;-4.892;;0;0;0;0;0;0
14320;0;0;0;24.859;0;;-10.869;-6.079;;0;0;0;0;0;0
14330;0;0;0;20.062;0;;-11.012;-7.265;;0;0;0;0;0;0
14340;0;0;0;15.265;0;;-11.316;-8.003;;0;0;0;0;0;0
14350;0;0;0;12.429;0;;-11.785;-8.981;;0;0;0;0;0;0
14360;0;0;0;9.593;0;;-11.756;-10.055;;0;0;0;0;0;0
14370;0;0;0;4.07;0;;-11.847;-11.199;;0;0;0;0;0;0
14380;0;0;0;-1.452;0;;-11.835;-11.942;;0;0;0;0;0;0
14390;0;0;0;-6.861;0;;-11.794;-12.748;;0;0;0;0;0;0
14400;0;0;0;-12.269;0;;-11.914;-13.753;;0;0;0;0;0;0
14410;0;0;0;-18.077;0;;-11.952;-16.199;;0;0;0;0;0;0
14420;0;0;0;-23.52;0;;-12.086;-18.437;;0;0;0;0;0;0
14430;0;0;0;-28.963;0;;-11.979;-20.834;;0;0;0;0;0;0
14440;0;0;0;-36.182;0;;-11.963;-22.752;;0;0;0;0;0;0
14450;0;0;0;-43.401;0;;-12.043;-24.566;;0;0;0;0;0;0
14460;0;0;0;-48.738;0;;-12.523;-26.11;;0;0;0;0;0;0
14470;0;0;0;-54.074;0;;-13.268;-24.655;;0;0;0;0;0;0
14480;0;0;0;-58.942;0;;-13.999;-23.083;;0;0;0;0;0;0
14490;0;0;0;-63.17;0;;-14.81;-21.345;;0;0;0;0;0;0
14500;0;0;0;-67.397;0;;-15.141;-18.447;;0;0;0;0;0;0
14510;0;0;0;-65.262;0;;-15.541;-15.639;;0;0;0;0;0;0
14520;0;0;0;-63.127;0;;-15.996;-13.237;;0;0;0;0;0;0
14530;0;0;0;-57.879;0;;-15.651;-12.356;;0;0;0;0;0;0
14540;0;0;0;-52.63;0;;-15.217;-11.53;;0;0;0;0;0;0
14550;0;0;0;-47.778;0;;-14.81;-11.041;;0;0;0;0;0;0
14560;0;0;0;-42.926;0;;-14.203;-9.753;;0;0;0;0;0;0
14570;0;0;0;-38.115;0;;-13.548;-8.32;;0;0;0;0;0;0
14580;0;0;0;-35.663;0;;-12.913;-6.694;;0;0;0;0;0;0
14590;0;0;0;-33.212;0;;-11.919;-5.108;;0;0;0;0;0;0
14600;0;0;0;-32.771;0;;-11.069;-3.494;;0;0;0;0;0;0
14610;0;0;0;-32.33;0;;-10.302;-1.459;;0;0;0;0;0;0
14620;0;0;0;-30.844;0;;-9.415;-1.345;;0;0;0;0;0;0
14630;0;0;0;-29.359;0;;-8.032;-1.43;;0;0;0;0;0;0
14640;0;0;0;-27.753;0;;-6.669;-1.75;;0;0;0;0;0;0
14650;0;0;0;-26.037;0;;-5.306;-1.643;;0;0;0;0;0;0
14660;0;0;0;-24.321;0;;-3.543;-0.935;;0;0;0;0;0;0
14670;0;0;0;-21.684;0;;-1.567;-0.407;;0;0;0;0;0;0
14680;0;0;0;-19.047;0;;0.167;0.328;;0;0;0;0;0;0
14690;0;0;0;-14.337;0;;1.421;1.503;;0;0;0;0;0;0
14700;0;0;0;-9.626;0;;2.571;2.568;;0;0;0;0;0;0
14710;0;0;0;-4.861;0;;3.783;3.606;;0;0;0;0;0;0
14720;0;0;0;2.385;0;;4.396;1.123;;0;0;0;0;0;0
14730;0;0;0;9.63;0;;4.815;-1.505;;0;0;0;0;0;0
14740;0;0;0;16.132;0;;5.228;-4.05;;0;0;0;0;0;0
14750;0;0;0;22.634;0;;5.2;-6.794;;0;0;0;0;0;0
14760;0;0;0;27.695;0;;5.434;-9.532;;0;0;0;0;0;0
14770;0;0;0;32.756;0;;5.641;-12.208;;0;0;0;0;0;0
14780;0;0;0;34.897;0;;5.048;-12.844;;0;0;0;0;0;0
14790;0;0;0;37.037;0;;4.477;-13.301;;0;0;0;0;0;0
14800;0;0;0;38.868;0;;3.83;-13.792;;0;0;0;0;0;0
14810;0;0;0;41.818;0;;3.223;-14.443;;0;0;0;0;0;0
14820;0;0;0;44.768;0;;2.657;-14.99;;0;0;0;0;0;0
14830;0;0;0;49.782;0;;2.117;-15.531;;0;0;0;0;0;0
14840;0;0;0;54.796;0;;1.385;-17.232;;0;0;0;0;0;0
14850;0;0;0;59.863;0;;1.692;-19.001;;0;0;0;0;0;0
14860;0;0;0;64.931;0;;2.069;-20.668;;0;0;0;0;0;0
14870;0;0;0;69.079;0;;2.528;-20.054;;0;0;0;0;0;0
14880;0;0;0;73.164;0;;1.068;-19.55;;0;0;0;0;0;0
14890;0;0;0;77.25;0;;-0.434;-19.033;;0;0;0;0;0;0
14900;0;0;0;80.35;0;;-1.874;-17.076;;0;0;0;0;0;0
14910;0;0;0;83.451;0;;-2.234;-14.759;;0;0;0;0;0;0
14920;0;0;0;86.286;0;;-2.505;-12.193;;0;0;0;0;0;0
14930;0;0;0;89.12;0;;-2.817;-9.407;;0;0;0;0;0;0
14940;0;0;0;91.748;0;;-2.648;-6.661;;0;0;0;0;0;0
14950;0;0;0;94.135;0;;-1.465;-3.873;;0;0;0;0;0;0
14960;0;0;0;96.523;0;;-0.378;-1.072;;0;0;0;0;0;0
14970;0;0;0;96.927;0;;1.429;3.25;;0;0;0;0;0;0
14980;0;0;0;97.331;0;;2.636;7.537;;0;0;0;0;0;0
14990;0;0;0;96.313;0;;3.719;11.692;;0;0;0;0;0;0
15000;0;0;0;95.295;0;;4.789;16.168;;0;0;0;0;0;0
15010;0;0;0;95.546;0;;5.379;20.727;;0;0;0;0;0;0
15020;0;0;0;95.797;0;;6.163;25.375;;0;0;0;0;0;0
15030;0;0;0;96.241;0;;6.967;30.303;;0;0;0;0;0;0
15040;0;0;0;94.926;0;;8.331;35.232;;0;0;0;0;0;0
15050;0;0;0;93.61;0;;9.668;40.112;;0;0;0;0;0;0
15060;0;0;0;90.863;0;;11.073;43.512;;0;0;0;0;0;0
15070;0;0;0;88.117;0;;13.279;46.808;;0;0;0;0;0;0
15080;0;0;0;82.603;0;;15.436;50.057;;0;0;0;0;0;0
15090;0;0;0;77.088;0;;17.607;52.945;;0;0;0;0;0;0
15100;0;0;0;71.534;0;;18.738;55.812;;0;0;0;0;0;0
15110;0;0;0;64.931;0;;20.228;58.68;;0;0;0;0;0;0
15120;0;0;0;58.328;0;;21.717;63.548;;0;0;0;0;0;0
15130;0;0;0;49.259;0;;24.727;68.436;;0;0;0;0;0;0
15140;0;0;0;40.19;0;;27.217;73.283;;0;0;0;0;0;0
15150;0;0;0;32.217;0;;29.699;78.65;;0;0;0;0;0;0
15160;0;0;0;24.243;0;;30.661;83.892;;0;0;0;0;0;0
15170;0;0;0;16.047;0;;31.342;89.177;;0;0;0;0;0;0
15180;0;0;0;7.851;0;;32.058;93.341;;0;0;0;0;0;0
15190;0;0;0;-0.345;0;;32.746;96.728;;0;0;0;0;0;0
15200;0;0;0;-7.97;0;;33.314;100.116;;0;0;0;0;0;0
15210;0;0;0;-15.594;0;;33.917;101.153;;0;0;0;0;0;0
15220;0;0;0;-24.574;0;;34.499;101.79;;0;0;0;0;0;0
15230;0;0;0;-33.553;0;;35.121;102.462;;0;0;0;0;0;0
15240;0;0;0;-41.193;0;;35.737;103.175;;0;0;0;0;0;0
15250;0;0;0;-48.833;0;;36.352;100.248;;0;0;0;0;0;0
15260;0;0;0;-56.721;0;;37.447;97.156;;0;0;0;0;0;0
15270;0;0;0;-66.01;0;;37.192;94.022;;0;0;0;0;0;0
15280;0;0;0;-75.298;0;;36.999;88.768;;0;0;0;0;0;0
15290;0;0;0;-83.185;0;;36.285;83.597;;0;0;0;0;0;0
15300;0;0;0;-91.072;0;;36.172;78.323;;0;0;0;0;0;0
15310;0;0;0;-99.086;0;;36.032;74.768;;0;0;0;0;0;0
15320;0;0;0;-107.099;0;;35.03;71.628;;0;0;0;0;0;0
15330;0;0;0;-112.393;0;;35.149;68.404;;0;0;0;0;0;0
15340;0;0;0;-117.577;0;;35.309;65.661;;0;0;0;0;0;0
15350;0;0;0;-122.76;0;;35.552;63.097;;0;0;0;0;0;0
15360;0;0;0;-126.399;0;;33.875;60.588;;0;0;0;0;0;0
15370;0;0;0;-130.037;0;;32.094;55.359;;0;0;0;0;0;0
15380;0;0;0;-130.927;0;;30.451;49.888;;0;0;0;0;0;0
15390;0;0;0;-131.817;0;;28.968;44.535;;0;0;0;0;0;0
15400;0;0;0;-130.361;0;;27.361;37.422;;0;0;0;0;0;0
15410;0;0;0;-128.906;0;;25.748;30.323;;0;0;0;0;0;0
15420;0;0;0;-127.691;0;;24.414;23.079;;0;0;0;0;0;0
15430;0;0;0;-126.883;0;;22.961;16.914;;0;0;0;0;0;0
15440;0;0;0;-126.074;0;;21.543;10.847;;0;0;0;0;0;0
15450;0;0;0;-124.677;0;;19.285;4.697;;0;0;0;0;0;0
15460;0;0;0;-123.28;0;;16.628;0.386;;0;0;0;0;0;0
15470;0;0;0;-121.004;0;;13.99;-4.255;;0;0;0;0;0;0
15480;0;0;0;-118.728;0;;11.982;-8.897;;0;0;0;0;0;0
15490;0;0;0;-116.177;0;;10.214;-13.432;;0;0;0;0;0;0
15500;0;0;0;-113.945;0;;8.59;-15.487;;0;0;0;0;0;0
15510;0;0;0;-111.713;0;;7.036;-17.604;;0;0;0;0;0;0
15520;0;0;0;-107.964;0;;6.201;-19.846;;0;0;0;0;0;0
15530;0;0;0;-104.215;0;;5.374;-22.167;;0;0;0;0;0;0
15540;0;0;0;-99.308;0;;4.463;-24.33;;0;0;0;0;0;0
15550;0;0;0;-94.4;0;;2.633;-26.961;;0;0;0;0;0;0
15560;0;0;0;-89.172;0;;0.768;-29.833;;0;0;0;0;0;0
15570;0;0;0;-83.517;0;;-1.221;-32.898;;0;0;0;0;0;0
15580;0;0;0;-77.862;0;;-4.33;-35.997;;0;0;0;0;0;0
15590;0;0;0;-71.881;0;;-6.732;-37.857;;0;0;0;0;0;0
15600;0;0;0;-65.901;0;;-9.128;-39.571;;0;0;0;0;0;0
15610;0;0;0;-61.527;0;;-10.004;-40.886;;0;0;0;0;0;0
15620;0;0;0;-57.153;0;;-12;-42.36;;0;0;0;0;0;0
15630;0;0;0;-53.913;0;;-14.023;-43.724;;0;0;0;0;0;0
15640;0;0;0;-50.673;0;;-15.694;-45.04;;0;0;0;0;0;0
15650;0;0;0;-49.233;0;;-17.204;-46.276;;0;0;0;0;0;0
15660;0;0;0;-47.6;0;;-18.721;-47.526;;0;0;0;0;0;0
15670;0;0;0;-45.967;0;;-20.232;-48.851;;0;0;0;0;0;0
15680;0;0;0;-44.081;0;;-21.302;-49.857;;0;0;0;0;0;0
15690;0;0;0;-42.196;0;;-22.345;-50.966;;0;0;0;0;0;0
15700;0;0;0;-40.223;0;;-23.208;-51.978;;0;0;0;0;0;0
15710;0;0;0;-38.251;0;;-23.432;-52.39;;0;0;0;0;0;0
15720;0;0;0;-36.396;0;;-23.614;-52.741;;0;0;0;0;0;0
15730;0;0;0;-33.461;0;;-24.058;-52.96;;0;0;0;0;0;0
15740;0;0;0;-30.526;0;;-24.742;-52.859;;0;0;0;0;0;0
15750;0;0;0;-27.45;0;;-25.414;-52.51;;0;0;0;0;0;0
15760;0;0;0;-24.374;0;;-25.83;-52.058;;0;0;0;0;0;0
15770;0;0;0;-18.666;0;;-25.727;-51.846;;0;0;0;0;0;0
15780;0;0;0;-12.959;0;;-25.823;-50.353;;0;0;0;0;0;0
15790;0;0;0;-8.451;0;;-25.954;-48.709;;0;0;0;0;0;0
15800;0;0;0;-3.985;0;;-25.6;-47.106;;0;0;0;0;0;0
15810;0;0;0;0.481;0;;-25.446;-45.943;;0;0;0;0;0;0
15820;0;0;0;8.855;0;;-25.339;-44.712;;0;0;0;0;0;0
15830;0;0;0;17.229;0;;-25.337;-43.59;;0;0;0;0;0;0
15840;0;0;0;25.008;0;;-26.014;-43.469;;0;0;0;0;0;0
15850;0;0;0;32.788;0;;-26.698;-43.148;;0;0;0;0;0;0
15860;0;0;0;42.117;0;;-27.465;-42.916;;0;0;0;0;0;0
15870;0;0;0;51.447;0;;-26.472;-41.924;;0;0;0;0;0;0
15880;0;0;0;61.897;0;;-25.43;-40.774;;0;0;0;0;0;0
15890;0;0;0;72.043;0;;-24.299;-39.672;;0;0;0;0;0;0
15900;0;0;0;82.189;0;;-23.328;-38.25;;0;0;0;0;0;0
15910;0;0;0;91.001;0;;-22.135;-37.097;;0;0;0;0;0;0
15920;0;0;0;99.814;0;;-20.797;-35.93;;0;0;0;0;0;0
15930;0;0;0;107.877;0;;-19.739;-34.563;;0;0;0;0;0;0
15940;0;0;0;115.941;0;;-18.921;-33.361;;0;0;0;0;0;0
15950;0;0;0;123.818;0;;-18.048;-32.174;;0;0;0;0;0;0
15960;0;0;0;130.855;0;;-17.346;-31.306;;0;0;0;0;0;0
15970;0;0;0;137.892;0;;-16.044;-30.032;;0;0;0;0;0;0
15980;0;0;0;143.457;0;;-14.763;-28.888;;0;0;0;0;0;0
15990;0;0;0;149.021;0;;-13.571;-28.665;;0;0;0;0;0;0
16000;0;0;0;151.218;0;;-11.699;-28.103;;0;0;0;0;0;0
16010;0;0;0;153.415;0;;-9.862;-27.618;;0;0;0;0;0;0
16020;0;0;0;152.974;0;;-8.073;-26.052;;0;0;0;0;0;0
16030;0;0;0;152.532;0;;-6.324;-24.68;;0;0;0;0;0;0
16040;0;0;0;152.091;0;;-4.541;-22.977;;0;0;0;0;0;0
16050;0;0;0;147.604;0;;-2.612;-20.793;;0;0;0;0;0;0
16060;0;0;0;143.117;0;;-0.484;-18.51;;0;0;0;0;0;0
16070;0;0;0;134.826;0;;1.586;-16.228;;0;0;0;0;0;0
16080;0;0;0;126.535;0;;3.56;-14.152;;0;0;0;0;0;0
16090;0;0;0;116.189;0;;5.494;-12.916;;0;0;0;0;0;0
16100;0;0;0;105.843;0;;6.588;-12.108;;0;0;0;0;0;0
16110;0;0;0;94.057;0;;7.723;-11.217;;0;0;0;0;0;0
16120;0;0;0;82.029;0;;8.004;-9.846;;0;0;0;0;0;0
16130;0;0;0;70.001;0;;8.246;-8.681;;0;0;0;0;0;0
16140;0;0;0;57.821;0;;8.48;-7.524;;0;0;0;0;0;0
16150;0;0;0;45.64;0;;8.818;-4.247;;0;0;0;0;0;0
16160;0;0;0;34.524;0;;9.196;-0.942;;0;0;0;0;0;0
16170;0;0;0;23.408;0;;9.457;2.163;;0;0;0;0;0;0
16180;0;0;0;12.982;0;;9.91;4.988;;0;0;0;0;0;0
16190;0;0;0;2.756;0;;10.684;7.73;;0;0;0;0;0;0
16200;0;0;0;-7.47;0;;11.375;10.444;;0;0;0;0;0;0
16210;0;0;0;-16.615;0;;11.804;11.159;;0;0;0;0;0;0
16220;0;0;0;-25.76;0;;11.633;11.811;;0;0;0;0;0;0
16230;0;0;0;-34.445;0;;11.65;12.532;;0;0;0;0;0;0
16240;0;0;0;-43.131;0;;11.604;13.654;;0;0;0;0;0;0
16250;0;0;0;-48.346;0;;10.839;14.81;;0;0;0;0;0;0
16260;0;0;0;-53.561;0;;10.113;15.862;;0;0;0;0;0;0
16270;0;0;0;-58.777;0;;9.65;16.514;;0;0;0;0;0;0
16280;0;0;0;-63.777;0;;9.399;17.16;;0;0;0;0;0;0
16290;0;0;0;-68.777;0;;8.988;17.571;;0;0;0;0;0;0
16300;0;0;0;-69.91;0;;8.625;16.942;;0;0;0;0;0;0
16310;0;0;0;-71.044;0;;8.193;16.21;;0;0;0;0;0;0
16320;0;0;0;-71.574;0;;7.641;15.45;;0;0;0;0;0;0
16330;0;0;0;-72.103;0;;7.062;13.93;;0;0;0;0;0;0
16340;0;0;0;-71.033;0;;6.524;13.476;;0;0;0;0;0;0
16350;0;0;0;-70.018;0;;6.986;13.022;;0;0;0;0;0;0
16360;0;0;0;-69.003;0;;7.503;12.182;;0;0;0;0;0;0
16370;0;0;0;-67.914;0;;7.931;10.622;;0;0;0;0;0;0
16380;0;0;0;-66.826;0;;8.399;8.841;;0;0;0;0;0;0
16390;0;0;0;-65.771;0;;8.97;7.178;;0;0;0;0;0;0
16400;0;0;0;-64.716;0;;9.486;3.034;;0;0;0;0;0;0
16410;0;0;0;-63.743;0;;9.801;-1.123;;0;0;0;0;0;0
16420;0;0;0;-64.091;0;;10.397;-5.246;;0;0;0;0;0;0
16430;0;0;0;-64.439;0;;10.869;-8.928;;0;0;0;0;0;0
16440;0;0;0;-64.924;0;;11.385;-12.48;;0;0;0;0;0;0
16450;0;0;0;-65.41;0;;11.941;-15.983;;0;0;0;0;0;0
16460;0;0;0;-66.328;0;;12.503;-16.647;;0;0;0;0;0;0
16470;0;0;0;-67.247;0;;12.873;-17.4;;0;0;0;0;0;0
16480;0;0;0;-68.439;0;;12.803;-18.222;;0;0;0;0;0;0
16490;0;0;0;-69.63;0;;12.815;-18.484;;0;0;0;0;0;0
16500;0;0;0;-70.822;0;;12.855;-18.698;;0;0;0;0;0;0
16510;0;0;0;-71.132;0;;12.495;-19.043;;0;0;0;0;0;0
16520;0;0;0;-71.443;0;;12.163;-19.908;;0;0;0;0;0;0
16530;0;0;0;-71.865;0;;11.879;-20.724;;0;0;0;0;0;0
16540;0;0;0;-72.287;0;;11.754;-21.52;;0;0;0;0;0;0
16550;0;0;0;-71.174;0;;11.069;-21.676;;0;0;0;0;0;0
16560;0;0;0;-70.061;0;;10.425;-21.832;;0;0;0;0;0;0
16570;0;0;0;-69.628;0;;10.021;-21.953;;0;0;0;0;0;0
16580;0;0;0;-69.008;0;;9.737;-20.554;;0;0;0;0;0;0
16590;0;0;0;-68.389;0;;9.494;-19.114;;0;0;0;0;0;0
16600;0;0;0;-66.211;0;;9.098;-17.681;;0;0;0;0;0;0
16610;0;0;0;-64.033;0;;8.902;-15.208;;0;0;0;0;0;0
16620;0;0;0;-61.673;0;;8.72;-12.777;;0;0;0;0;0;0
16630;0;0;0;-59.313;0;;8.503;-10.345;;0;0;0;0;0;0
16640;0;0;0;-57.112;0;;7.887;-9.868;;0;0;0;0;0;0
16650;0;0;0;-53.95;0;;7.36;-9.63;;0;0;0;0;0;0
16660;0;0;0;-50.789;0;;6.799;-9.483;;0;0;0;0;0;0
16670;0;0;0;-45.673;0;;5.597;-9.321;;0;0;0;0;0;0
16680;0;0;0;-40.557;0;;4.541;-8.6;;0;0;0;0;0;0
16690;0;0;0;-32.953;0;;3.491;-7.92;;0;0;0;0;0;0
16700;0;0;0;-25.349;0;;2.401;-7.143;;0;0;0;0;0;0
16710;0;0;0;-16.857;0;;0.996;-7.367;;0;0;0;0;0;0
16720;0;0;0;-8.364;0;;-0.299;-7.549;;0;0;0;0;0;0
16730;0;0;0;-0.113;0;;-1.314;-7.676;;0;0;0;0;0;0
16740;0;0;0;10.418;0;;-2.29;-8.043;;0;0;0;0;0;0
16750;0;0;0;20.949;0;;-3.258;-8.306;;0;0;0;0;0;0
16760;0;0;0;30.047;0;;-3.839;-8.708;;0;0;0;0;0;0
16770;0;0;0;39.145;0;;-3.739;-7.869;;0;0;0;0;0;0
16780;0;0;0;44.388;0;;-3.585;-6.948;;0;0;0;0;0;0
16790;0;0;0;49.63;0;;-3.472;-6.116;;0;0;0;0;0;0
16800;0;0;0;53.793;0;;-2.559;-5.204;;0;0;0;0;0;0
16810;0;0;0;57.811;0;;-1.708;-4.348;;0;0;0;0;0;0
16820;0;0;0;61.829;0;;-0.753;-3.422;;0;0;0;0;0;0
16830;0;0;0;63.647;0;;-0.079;-3.657;;0;0;0;0;0;0
16840;0;0;0;65.465;0;;0.492;-4.008;;0;0;0;0;0;0
16850;0;0;0;65.538;0;;1.188;-4.105;;0;0;0;0;0;0
16860;0;0;0;65.611;0;;1.683;-4.041;;0;0;0;0;0;0
16870;0;0;0;65.457;0;;0.61;-3.833;;0;0;0;0;0;0
16880;0;0;0;64.982;0;;-0.505;-3.439;;0;0;0;0;0;0
16890;0;0;0;64.508;0;;-1.419;0.236;;0;0;0;0;0;0
16900;0;0;0;62.404;0;;-2.614;3.993;;0;0;0;0;0;0
16910;0;0;0;60.301;0;;-3.753;7.702;;0;0;0;0;0;0
16920;0;0;0;58.285;0;;-4.553;11.571;;0;0;0;0;0;0
16930;0;0;0;56.27;0;;-5.193;14.24;;0;0;0;0;0;0
16940;0;0;0;51.339;0;;-5.743;16.723;;0;0;0;0;0;0
16950;0;0;0;46.408;0;;-6.439;19.047;;0;0;0;0;0;0
16960;0;0;0;41.222;0;;-7.214;20.611;;0;0;0;0;0;0
16970;0;0;0;37.236;0;;-8.03;22.299;;0;0;0;0;0;0
16980;0;0;0;33.25;0;;-8.854;23.891;;0;0;0;0;0;0
16990;0;0;0;27.025;0;;-9.157;24.763;;0;0;0;0;0;0
17000;0;0;0;20.8;0;;-9.537;26.103;;0;0;0;0;0;0
17010;0;0;0;14.931;0;;-9.881;27.492;;0;0;0;0;0;0
17020;0;0;0;9.062;0;;-10.906;27.521;;0;0;0;0;0;0
17030;0;0;0;7.193;0;;-11.052;27.585;;0;0;0;0;0;0
17040;0;0;0;5.359;0;;-11.185;27.745;;0;0;0;0;0;0
17050;0;0;0;3.524;0;;-11.797;27.465;;0;0;0;0;0;0
17060;0;0;0;0.4;0;;-12.45;26.785;;0;0;0;0;0;0
17070;0;0;0;-2.724;0;;-12.957;26.091;;0;0;0;0;0;0
17080;0;0;0;-3.634;0;;-13.277;26.197;;0;0;0;0;0;0
17090;0;0;0;-4.545;0;;-14.077;26.255;;0;0;0;0;0;0
17100;0;0;0;-5.724;0;;-14.815;26.306;;0;0;0;0;0;0
17110;0;0;0;-4.823;0;;-15.546;26.517;;0;0;0;0;0;0
17120;0;0;0;-3.923;0;;-14.917;26.804;;0;0;0;0;0;0
17130;0;0;0;-2.674;0;;-14.171;27.057;;0;0;0;0;0;0
17140;0;0;0;-1.426;0;;-13.452;25.829;;0;0;0;0;0;0
17150;0;0;0;-3.121;0;;-11.054;24.505;;0;0;0;0;0;0
17160;0;0;0;-4.817;0;;-8.641;22.96;;0;0;0;0;0;0
17170;0;0;0;-6.834;0;;-6.27;21.055;;0;0;0;0;0;0
17180;0;0;0;-8.852;0;;-4.059;19.019;;0;0;0;0;0;0
17190;0;0;0;-11.132;0;;-2.116;16.728;;0;0;0;0;0;0
17200;0;0;0;-13.831;0;;-0.538;14.891;;0;0;0;0;0;0
17210;0;0;0;-16.537;0;;1.363;14.183;;0;0;0;0;0;0
17220;0;0;0;-20.402;0;;3.185;13.47;;0;0;0;0;0;0
17230;0;0;0;-24.274;0;;5.009;12.751;;0;0;0;0;0;0
17240;0;0;0;-27.233;0;;6.311;12.906;;0;0;0;0;0;0
17250;0;0;0;-30.199;0;;7.096;13.097;;0;0;0;0;0;0
17260;0;0;0;-33.654;0;;7.883;13.282;;0;0;0;0;0;0
17270;0;0;0;-37.357;0;;8.725;13.582;;0;0;0;0;0;0
17280;0;0;0;-41.071;0;;8.009;13.992;;0;0;0;0;0;0
17290;0;0;0;-43.917;0;;7.298;14.399;;0;0;0;0;0;0
17300;0;0;0;-46.775;0;;6.597;14.52;;0;0;0;0;0;0
17310;0;0;0;-48.566;0;;6.381;14.734;;0;0;0;0;0;0
17320;0;0;0;-50.371;0;;6.168;14.945;;0;0;0;0;0;0
17330;0;0;0;-50.791;0;;5.906;14.433;;0;0;0;0;0;0
17340;0;0;0;-51.226;0;;6.128;13.971;;0;0;0;0;0;0
17350;0;0;0;-51.677;0;;6.313;13.506;;0;0;0;0;0;0
17360;0;0;0;-53.981;0;;6.431;13.078;;0;0;0;0;0;0
17370;0;0;0;-56.297;0;;6.711;12.631;;0;0;0;0;0;0
17380;0;0;0;-59.466;0;;6.674;12.181;;0;0;0;0;0;0
17390;0;0;0;-62.648;0;;6.64;12.368;;0;0;0;0;0;0
17400;0;0;0;-62.985;0;;5.144;12.567;;0;0;0;0;0;0
17410;0;0;0;-63.333;0;;4.009;12.764;;0;0;0;0;0;0
17420;0;0;0;-63.691;0;;2.877;12.756;;0;0;0;0;0;0
17430;0;0;0;-64.059;0;;1.771;12.903;;0;0;0;0;0;0
17440;0;0;0;-64.438;0;;1.507;13.048;;0;0;0;0;0;0
17450;0;0;0;-62.496;0;;1.245;11.673;;0;0;0;0;0;0
17460;0;0;0;-60.562;0;;1.028;10.39;;0;0;0;0;0;0
17470;0;0;0;-57.314;0;;1.174;9.107;;0;0;0;0;0;0
17480;0;0;0;-54.074;0;;1.324;6.746;;0;0;0;0;0;0
17490;0;0;0;-51.762;0;;1.433;3.767;;0;0;0;0;0;0
17500;0;0;0;-49.247;0;;2.065;0.782;;0;0;0;0;0;0
17510;0;0;0;-46.736;0;;2.379;-1.93;;0;0;0;0;0;0
17520;0;0;0;-42.19;0;;2.616;-4.569;;0;0;0;0;0;0
17530;0;0;0;-37.648;0;;3.695;-6.945;;0;0;0;0;0;0
17540;0;0;0;-33.391;0;;4.255;-9.324;;0;0;0;0;0;0
17550;0;0;0;-29.128;0;;4.816;-10.225;;0;0;0;0;0;0
17560;0;0;0;-23.378;0;;4.883;-11.239;;0;0;0;0;0;0
17570;0;0;0;-17.622;0;;5.191;-12.259;;0;0;0;0;0;0
17580;0;0;0;-13.259;0;;5.499;-12.403;;0;0;0;0;0;0
17590;0;0;0;-8.347;0;;5.817;-12.543;;0;0;0;0;0;0
17600;0;0;0;-3.417;0;;6.616;-12.688;;0;0;0;0;0;0
17610;0;0;0;2.252;0;;7.416;-13.918;;0;0;0;0;0;0
17620;0;0;0;7.938;0;;8.383;-14.869;;0;0;0;0;0;0
17630;0;0;0;13.494;0;;8.754;-15.819;;0;0;0;0;0;0
17640;0;0;0;19.05;0;;9.13;-17.85;;0;0;0;0;0;0
17650;0;0;0;24.606;0;;9.631;-19.84;;0;0;0;0;0;0
17660;0;0;0;30.681;0;;9.779;-21.829;;0;0;0;0;0;0
17670;0;0;0;36.757;0;;9.094;-23.337;;0;0;0;0;0;0
17680;0;0;0;42.259;0;;8.375;-24.948;;0;0;0;0;0;0
17690;0;0;0;47.749;0;;7.063;-26.56;;0;0;0;0;0;0
