timepoints (min);30: frq9-.1;31: frq9-.2;32: frq9-.3;33: frq10-.1;34: frq10-.2;35: frq10-.3;36: wc-1+.1;37: wc-1+.2;38: wc-1+.3;39: wc-2+.1;40: wc-2+.2;;41: wc-1-.1;42: wc-1-.3
12120;19.589;113.979;50.508;-11.01;-5.298;-15.903;0;364.875;459.943;-65.319;0;;0;474.291
12130;11.92;107.177;45.855;-8.618;-7.64;-15.498;0;335.025;428.491;-65.392;0;;0;439.866
12140;5.71;100.531;42.161;-6.268;-10.034;-15.892;0;305.655;397.119;-64.585;0;;0;404.123
12150;-0.451;94.286;38.468;-4.997;-11.389;-16.684;0;276.417;364.905;-65.492;0;;0;372.219
12160;-6.212;87.93;36.388;-3.988;-12.647;-18.022;0;246.938;332.916;-65.92;0;;0;340.323
12170;-11.255;80.73;34.959;-3.033;-13.648;-19.36;0;216.995;300.906;-66.417;0;;0;309.743
12180;-16.643;76.057;33.53;-2.439;-15.763;-20.516;0;186.601;268.418;-67.622;0;;0;278.41
12190;-20.79;70.863;30.468;-2.008;-19.277;-21.404;0;156.243;235.343;-69.07;0;;0;247.953
12200;-24.114;65.85;25.608;-1.606;-22.826;-22.272;0;126.364;201.814;-70.284;0;;0;219.331
12210;-27.273;59.767;20.574;-1.043;-23.396;-23.139;0;97.29;167.789;-70.943;0;;0;190.89
12220;-29.352;52.884;14.194;-0.577;-23.126;-23.924;0;67.797;133.531;-71.472;0;;0;159.469
12230;-31.53;45.712;6.874;0.021;-22.869;-24.887;0;38.305;99.401;-70.132;0;;0;127.699
12240;-33.97;38.982;-0.208;-0.302;-23.443;-25.85;0;9.156;65.382;-68.655;0;;0;97.646
12250;-36.29;33.088;-6.681;-0.782;-24.577;-26.192;0;-19.229;30.763;-66.564;0;;0;66.094
12260;-38.554;26.034;-11.105;-1.234;-26.07;-26.113;0;-47.172;-3.483;-64.494;0;;0;35.036
12270;-40.619;18.981;-15.516;-1.727;-27.502;-25.903;0;-75.116;-37.074;-62.692;0;;0;4.909
12280;-43.072;9.51;-20.132;-2.455;-28.379;-24.654;0;-103.152;-70.618;-61.611;0;;0;-26.152
12290;-45.345;0.76;-25.742;-2.823;-28.657;-23.295;0;-131.255;-103.575;-60.246;0;;0;-56.29
12300;-47.738;-8.052;-29.153;-3.487;-29.299;-22.669;0;-159.31;-137.425;-58.56;0;;0;-86.988
12310;-48.92;-17.516;-33.732;-4.047;-30.01;-22.043;0;-187.126;-172.232;-55.052;0;;0;-117.659
12320;-50.006;-27.258;-35.847;-3.883;-31.08;-22.505;0;-214.516;-203.27;-51.065;0;;0;-148.31
12330;-49.491;-35.84;-39.528;-3.593;-31.75;-23.012;0;-242.549;-234.735;-46.673;0;;0;-181.29
12340;-48.862;-44.236;-42.777;-3.199;-32.372;-23.41;0;-270.748;-265.85;-42.481;0;;0;-216.917
12350;-48.206;-52.474;-44.33;-2.428;-31.539;-23.087;0;-298.866;-295.564;-37.346;0;;0;-252.234
12360;-48.869;-62.079;-48.29;-1.025;-30.326;-22.792;0;-326.399;-324.643;-32.586;0;;0;-285.717
12370;-50.752;-73.483;-53.01;0.312;-30.152;-23.248;0;-353.11;-353.062;-26.586;0;;0;-318.241
12380;-49.876;-72.966;-57.488;1.462;-29.207;-22.345;0;-347.262;-347.634;-20.731;0;;0;-313.855
12390;-49;-72.462;-60.441;2.454;-28.331;-21.297;0;-341.483;-342.193;-15.076;0;;0;-308.862
12400;-48.124;-71.959;-64.154;3.363;-27.455;-20.345;0;-335.69;-336.752;-7.575;0;;0;-303.262
12410;-47.248;-71.572;-67.566;4.095;-26.628;-19.731;0;-329.869;-331.359;-0.234;0;;0;-298.234
12420;-46.483;-70.917;-72.462;4.828;-25.979;-19.117;0;-324.048;-326.055;7.237;0;;0;-293.607
12430;-45.938;-70.166;-77.639;5.622;-25.255;-18.759;0;-318.248;-320.952;14.709;0;;0;-289.51
12440;-45.393;-69.414;-82.141;6.501;-24.531;-18.407;0;-312.545;-316;22.971;0;;0;-285.221
12450;-44.959;-68.49;-85.244;7.539;-23.655;-18.055;0;-307;-311.083;31.24;0;;0;-280.566
12460;-44.283;-67.428;-87.934;8.695;-22.683;-17.566;0;-301.455;-306.166;39.542;0;;0;-276.414
12470;-43.607;-66.366;-88.941;10.211;-21.71;-17.041;0;-296.028;-301.179;47.796;0;;0;-272.607
12480;-42.697;-65.172;-89.134;11.254;-20.786;-16.434;0;-290.655;-296.11;54.29;0;;0;-268.855
12490;-41.683;-63.731;-89.265;12.228;-19.752;-15.828;0;-285.283;-291.021;60.749;0;;0;-265.476
12500;-40.669;-62.048;-89.472;13.361;-18.848;-15.159;0;-279.855;-286.11;66.44;0;;0;-261.807
12510;-39.517;-60.366;-90.276;14.21;-17.945;-14.503;0;-274.31;-281.048;72.055;0;;0;-258.228
12520;-38.221;-58.724;-91.025;14.879;-17.331;-13.848;0;-268.71;-275.855;76.491;0;;0;-254.697
12530;-36.924;-57.379;-92.288;15.548;-16.959;-13.338;0;-263.11;-270.579;80.865;0;;0;-251.166
12540;-35.676;-56.214;-93.6;15.353;-16.752;-12.931;0;-257.572;-265.214;84.317;0;;0;-247.448
12550;-34.759;-55.048;-94.912;15.138;-16.545;-12.379;0;-252.221;-259.793;87.77;0;;0;-243.49
12560;-33.841;-53.745;-94.423;14.923;-16.386;-11.828;0;-246.89;-254.372;88.606;0;;0;-239.338
12570;-33.166;-52.317;-92.055;14.156;-16.172;-11.152;0;-241.559;-248.952;89.441;0;;0;-235.11
12580;-32.49;-50.89;-88.654;13.35;-15.959;-10.434;0;-235.903;-243.586;89.09;0;;0;-230.703
12590;-31.545;-49.621;-84.314;12.414;-15.538;-9.717;0;-229.979;-238.283;88.738;0;;0;-225.986
12600;-30.448;-48.552;-79.67;10.88;-14.903;-9.124;0;-224.014;-233.021;86.981;0;;0;-221.207
12610;-29.352;-47.483;-75.668;9.277;-14.662;-8.641;0;-218.048;-227.524;85.223;0;;0;-216.359
12620;-28.49;-46.414;-70.389;7.564;-14.421;-8.324;0;-211.979;-221.903;81.886;0;;0;-211.386
12630;-27.11;-45.283;-65.097;5.858;-14.166;-8.007;0;-205.89;-216.4;78.444;0;;0;-206.303
12640;-25.731;-44.207;-59.047;3.283;-13.531;-7.669;0;-199.8;-210.897;74.709;0;;0;-201.131
12650;-24.228;-43.131;-53.246;0.88;-12.897;-7.359;0;-193.738;-205.145;70.912;0;;0;-195.876
12660;-22.786;-42.062;-47.444;-1.868;-12.476;-7.048;0;-187.793;-199.448;66.954;0;;0;-190.786
12670;-21.345;-40.883;-42.677;-4.091;-12.317;-6.793;0;-181.924;-193.752;62.832;0;;0;-185.448
12680;-19.807;-39.772;-37.772;-6.128;-11.717;-6.579;0;-176.055;-187.938;58.389;0;;0;-179.49
12690;-18.524;-38.662;-32.868;-8.124;-11.117;-6.434;0;-170.166;-181.897;52.672;0;;0;-173.034
12700;-17.241;-37.71;-27.003;-9.47;-10.986;-6.29;0;-164.234;-175.669;47.092;0;;0;-166.738
12710;-16.097;-36.648;-20.556;-10.817;-10.566;-6.166;0;-158.207;-169.31;40.415;0;;0;-160.841
12720;-14.952;-35.586;-14.054;-12.528;-10.145;-6.034;0;-152.179;-162.903;33.379;0;;0;-154.786
12730;-13.434;-34.255;-9.491;-13.85;-9.545;-5.903;0;-145.91;-156.545;26.851;0;;0;-148.255
12740;-12.172;-32.931;-5.72;-14.691;-8.931;-5.634;0;-139.69;-150.2;20.171;0;;0;-141.49
12750;-10.91;-31.676;-2.29;-15.408;-8.497;-5.283;0;-133.469;-143.717;13.563;0;;0;-135.352
12760;-9.717;-30.421;1.268;-15.681;-8.062;-4.903;0;-127.207;-137.214;6.872;0;;0;-129.214
12770;-8.69;-29.041;6.143;-15.874;-7.655;-4.524;0;-120.855;-130.71;0.814;0;;0;-123.352
12780;-7.662;-28.097;11.677;-15.833;-7.055;-4.166;0;-114.441;-124.152;-5.134;0;;0;-117.366
12790;-6.848;-27.062;18.588;-15.378;-6.214;-3.848;0;-108.028;-117.524;-10.026;0;;0;-111.51
12800;-6.193;-26.028;25.574;-15.083;-5.372;-3.531;0;-101.697;-110.828;-14.919;0;;0;-105.966
12810;-5.538;-24.786;30.985;-14.76;-5.048;-3.214;0;-95.517;-104.055;-19.375;0;;0;-100.448
12820;-5.069;-23.407;34.152;-14.499;-4.869;-2.897;0;-89.29;-97.276;-23.832;0;;0;-94.414
12830;-4.648;-22.028;37.532;-14.359;-4.69;-2.538;0;-83.062;-90.545;-28.203;0;;0;-88.297
12840;-4.228;-20.745;40.057;-14.239;-4.317;-2.179;0;-76.876;-83.814;-32.574;0;;0;-82.428
12850;-3.828;-19.593;42.371;-14.105;-3.814;-1.924;0;-70.8;-76.979;-36.659;0;;0;-76.255
12860;-3.428;-18.241;44.382;-14.051;-3.248;-1.738;0;-64.828;-70.207;-40.745;0;;0;-70.062
12870;-3.062;-16.89;45.207;-13.99;-2.683;-1.552;0;-58.855;-63.545;-43.546;0;;0;-63.972
12880;-2.566;-15.138;46.832;-13.978;-2.241;-1.545;0;-52.897;-56.883;-46.223;0;;0;-57.793
12890;-2.069;-13.51;47.731;-13.166;-1.903;-1.545;0;-46.931;-50.324;-48.043;0;;0;-51.793
12900;-1.552;-11.883;50.746;-10.866;-1.566;-1.414;0;-40.966;-43.607;-49.917;0;;0;-45.697
12910;-1.255;-10.131;54.041;-8.601;-1.255;-1.283;0;-35.041;-36.71;-51.157;0;;0;-39.503
12920;-0.959;-8.359;58.721;-6.937;-0.883;-1.007;0;-29.2;-30.455;-52.48;0;;0;-33.31
12930;-0.938;-6.786;62.033;-6.225;-0.579;-0.752;0;-23.262;-24.124;-52.578;0;;0;-26.828
12940;-0.862;-5.214;64.225;-5.389;-0.276;-0.497;0;-17.324;-17.834;-52.641;0;;0;-19.931
12950;-0.786;-3.717;65.084;-5.273;-0.179;-0.366;0;-11.4;-11.786;-51.585;0;;0;-13.034
12960;-0.483;-2.014;66.327;-4.994;-0.179;-0.234;0;-5.614;-5.834;-50.281;0;;0;-6.414
12970;0;0;67.797;-4.619;0;0;0;0;0;-49.081;0;;0;0
12980;0;0;71.572;-4.244;0;0;0;0;0;-47.553;0;;0;0
12990;0;0;75.826;-3.429;0;0;0;0;0;-46.025;0;;0;0
13000;0;0;80.08;-2.641;0;0;0;0;0;-44.534;0;;0;0
13010;0;0;82.772;-1.771;0;0;0;0;0;-43.043;0;;0;0
13020;0;0;83.297;-0.981;0;0;0;0;0;-41.286;0;;0;0
13030;0;0;84;0.05;0;0;0;0;0;-39.528;0;;0;0
13040;0;0;83.581;0.997;0;0;0;0;0;-38.113;0;;0;0
13050;0;0;82.433;2.105;0;0;0;0;0;-36.698;0;;0;0
13060;0;0;82.112;2.452;0;0;0;0;0;-34.85;0;;0;0
13070;0;0;81.061;2.628;0;0;0;0;0;-33.001;0;;0;0
13080;0;0;79.305;3.003;0;0;0;0;0;-30.883;0;;0;0
13090;0;0;77;3.298;0;0;0;0;0;-28.764;0;;0;0
13100;0;0;74.101;3.503;0;0;0;0;0;-27.349;0;;0;0
13110;0;0;71.03;3.989;0;0;0;0;0;-25.934;0;;0;0
13120;0;0;67.497;5.674;0;0;0;0;0;-24.879;0;;0;0
13130;0;0;62.003;7.277;0;0;0;0;0;-23.823;0;;0;0
13140;0;0;56.461;8.942;0;0;0;0;0;-22.912;0;;0;0
13150;0;0;50.385;8.407;0;0;0;0;0;-22;0;;0;0
13160;0;0;44.063;7.872;0;0;0;0;0;-20.585;0;;0;0
13170;0;0;37.742;7.337;0;0;0;0;0;-19.17;0;;0;0
13180;0;0;30.926;7.761;0;0;0;0;0;-17.912;0;;0;0
13190;0;0;25.63;8.946;0;0;0;0;0;-16.654;0;;0;0
13200;0;0;20.218;10.076;0;0;0;0;0;-16.017;0;;0;0
13210;0;0;16.204;10.926;0;0;0;0;0;-15.379;0;;0;0
13220;0;0;10.687;12.415;0;0;0;0;0;-14.192;0;;0;0
13230;0;0;4.174;13.739;0;0;0;0;0;-13.004;0;;0;0
13240;0;0;-3.43;14.143;0;0;0;0;0;-11.771;0;;0;0
13250;0;0;-11.166;13.548;0;0;0;0;0;-10.498;0;;0;0
13260;0;0;-17.683;12.834;0;0;0;0;0;-9.252;0;;0;0
13270;0;0;-22.992;12.121;0;0;0;0;0;-7.054;0;;0;0
13280;0;0;-27.429;10.088;0;0;0;0;0;-4.855;0;;0;0
13290;0;0;-31.564;7.966;0;0;0;0;0;-2.783;0;;0;0
13300;0;0;-34.217;5.87;0;0;0;0;0;-0.712;0;;0;0
13310;0;0;-36.834;4.535;0;0;0;0;0;1.084;0;;0;0
13320;0;0;-39.403;3.96;0;0;0;0;0;2.88;0;;0;0
13330;0;0;-42.208;3.247;0;0;0;0;0;4.371;0;;0;0
13340;0;0;-45.014;2.614;0;0;0;0;0;5.862;0;;0;0
13350;0;0;-47.994;2.341;0;0;0;0;0;8.43;0;;0;0
13360;0;0;-50.509;1.771;0;0;0;0;0;10.999;0;;0;0
13370;0;0;-52.858;0.001;0;0;0;0;0;13.575;0;;0;0
13380;0;0;-53.873;-2.768;0;0;0;0;0;16.152;0;;0;0
13390;0;0;-54.766;-6.034;0;0;0;0;0;19.066;0;;0;0
13400;0;0;-56.528;-8.581;0;0;0;0;0;21.981;0;;0;0
13410;0;0;-57.734;-11.447;0;0;0;0;0;25.309;0;;0;0
13420;0;0;-57.861;-14.61;0;0;0;0;0;28.637;0;;0;0
13430;0;0;-56.672;-17.786;0;0;0;0;0;31.676;0;;0;0
13440;0;0;-55.272;-20.683;0;0;0;0;0;34.714;0;;0;0
13450;0;0;-54.484;-23.579;0;0;0;0;0;36.326;0;;0;0
13460;0;0;-54.819;-26.6;0;0;0;0;0;37.937;0;;0;0
13470;0;0;-54.607;-30.261;0;0;0;0;0;37.563;0;;0;0
13480;0;0;-54.394;-33.481;0;0;0;0;0;37.189;0;;0;0
13490;0;0;-53.03;-37.033;0;0;0;0;0;35.873;0;;0;0
13500;0;0;-51.383;-39.585;0;0;0;0;0;34.557;0;;0;0
13510;0;0;-49.737;-41.937;0;0;0;0;0;32.986;0;;0;0
13520;0;0;-49.723;-44.343;0;0;0;0;0;30.428;0;;0;0
13530;0;0;-50.568;-45.67;0;0;0;0;0;28.134;0;;0;0
13540;0;0;-51.283;-47.677;0;0;0;0;0;26.139;0;;0;0
13550;0;0;-52.335;-49.436;0;0;0;0;0;24.145;0;;0;0
13560;0;0;-53.218;-51.194;0;0;0;0;0;22.721;0;;0;0
13570;0;0;-53.822;-54.393;0;0;0;0;0;21.298;0;;0;0
13580;0;0;-53.343;-57.295;0;0;0;0;0;19.672;0;;0;0
13590;0;0;-51.821;-60.114;0;0;0;0;0;18.046;0;;0;0
13600;0;0;-49.251;-63.134;0;0;0;0;0;15.948;0;;0;0
13610;0;0;-45.968;-66.153;0;0;0;0;0;13.85;0;;0;0
13620;0;0;-42.451;-68.034;0;0;0;0;0;11.35;0;;0;0
13630;0;0;-40.361;-68.916;0;0;0;0;0;8.851;0;;0;0
13640;0;0;-38.403;-69.277;0;0;0;0;0;5.767;0;;0;0
13650;0;0;-36.444;-68.839;0;0;0;0;0;2.683;0;;0;0
13660;0;0;-34.873;-68.08;0;0;0;0;0;-1.742;0;;0;0
13670;0;0;-34.052;-66.681;0;0;0;0;0;-6.167;0;;0;0
13680;0;0;-33.232;-64.848;0;0;0;0;0;-10.703;0;;0;0
13690;0;0;-32.272;-64.055;0;0;0;0;0;-15.24;0;;0;0
13700;0;0;-29.779;-62.902;0;0;0;0;0;-18.749;0;;0;0
13710;0;0;-27.349;-61.639;0;0;0;0;0;-22.258;0;;0;0
13720;0;0;-21.796;-60.375;0;0;0;0;0;-24.025;0;;0;0
13730;0;0;-14.985;-59.072;0;0;0;0;0;-25.792;0;;0;0
13740;0;0;-8.577;-57.768;0;0;0;0;0;-25.737;0;;0;0
13750;0;0;-3.441;-55.954;0;0;0;0;0;-25.681;0;;0;0
13760;0;0;0.422;-54.341;0;0;0;0;0;-25.537;0;;0;0
13770;0;0;5.422;-52.127;0;0;0;0;0;-25.392;0;;0;0
13780;0;0;12.168;-50.182;0;0;0;0;0;-25.401;0;;0;0
13790;0;0;18.721;-47.557;0;0;0;0;0;-25.425;0;;0;0
13800;0;0;25.159;-44.132;0;0;0;0;0;-25.255;0;;0;0
13810;0;0;28.717;-40.852;0;0;0;0;0;-25.31;0;;0;0
13820;0;0;32.276;-36.892;0;0;0;0;0;-25.366;0;;0;0
13830;0;0;34.994;-31.972;0;0;0;0;0;-25.065;0;;0;0
13840;0;0;36.451;-26.735;0;0;0;0;0;-24.764;0;;0;0
13850;0;0;37.908;-21.658;0;0;0;0;0;-24.341;0;;0;0
13860;0;0;36.437;-15.701;0;0;0;0;0;-23.917;0;;0;0
13870;0;0;35.041;-9.737;0;0;0;0;0;-23.417;0;;0;0
13880;0;0;34.623;-3.731;0;0;0;0;0;-22.916;0;;0;0
13890;0;0;34.924;2.275;0;0;0;0;0;-22;0;;0;0
13900;0;0;35.822;8.28;0;0;0;0;0;-21.084;0;;0;0
13910;0;0;36.799;14.03;0;0;0;0;0;-19.777;0;;0;0
13920;0;0;38.052;19.141;0;0;0;0;0;-18.469;0;;0;0
13930;0;0;39.415;24.771;0;0;0;0;0;-17.455;0;;0;0
13940;0;0;39.957;30.353;0;0;0;0;0;-16.441;0;;0;0
13950;0;0;38.901;35.575;0;0;0;0;0;-15.432;0;;0;0
13960;0;0;37.803;42.197;0;0;0;0;0;-14.422;0;;0;0
13970;0;0;33.957;49.109;0;0;0;0;0;-13.719;0;;0;0
13980;0;0;28.171;55.541;0;0;0;0;0;-13.015;0;;0;0
13990;0;0;22.385;64.452;0;0;0;0;0;-13.528;0;;0;0
14000;0;0;18.532;73.468;0;0;0;0;0;-14.041;0;;0;0
14010;0;0;17.16;82.483;0;0;0;0;0;-14.366;0;;0;0
14020;0;0;15.726;92.618;0;0;0;0;0;-14.69;0;;0;0
14030;0;0;13.121;103.015;0;0;0;0;0;-14.932;0;;0;0
14040;0;0;9.899;113.543;0;0;0;0;0;-15.175;0;;0;0
14050;0;0;6.039;123.272;0;0;0;0;0;-15.43;0;;0;0
14060;0;0;4.034;133.52;0;0;0;0;0;-15.686;0;;0;0
14070;0;0;1.994;144.044;0;0;0;0;0;-15.745;0;;0;0
14080;0;0;0.468;153.608;0;0;0;0;0;-15.728;0;;0;0
14090;0;0;-0.077;164.292;0;0;0;0;0;-15.818;0;;0;0
14100;0;0;0.058;174.921;0;0;0;0;0;-15.735;0;;0;0
14110;0;0;2.022;184.67;0;0;0;0;0;-15.652;0;;0;0
14120;0;0;3.53;195.339;0;0;0;0;0;-15.291;0;;0;0
14130;0;0;5.196;205.836;0;0;0;0;0;-14.93;0;;0;0
14140;0;0;5.33;215.812;0;0;0;0;0;-14.768;0;;0;0
14150;0;0;4.03;225.069;0;0;0;0;0;-14.607;0;;0;0
14160;0;0;2.731;234.374;0;0;0;0;0;-14.513;0;;0;0
14170;0;0;0.735;243.81;0;0;0;0;0;-14.419;0;;0;0
14180;0;0;-1.087;251.006;0;0;0;0;0;-14.157;0;;0;0
14190;0;0;-2.633;258.201;0;0;0;0;0;-13.895;0;;0;0
14200;0;0;-4.127;265.583;0;0;0;0;0;-13.051;0;;0;0
14210;0;0;-6.259;271.565;0;0;0;0;0;-12.207;0;;0;0
14220;0;0;-7.763;271.028;0;0;0;0;0;-9.029;0;;0;0
14230;0;0;-8.465;270.386;0;0;0;0;0;-5.851;0;;0;0
14240;0;0;-8.926;267.265;0;0;0;0;0;-2.077;0;;0;0
14250;0;0;-9.95;259.343;0;0;0;0;0;1.697;0;;0;0
14260;0;0;-13.72;251.429;0;0;0;0;0;5.346;0;;0;0
14270;0;0;-16.766;241.794;0;0;0;0;0;8.996;0;;0;0
14280;0;0;-20.434;229.44;0;0;0;0;0;12.207;0;;0;0
14290;0;0;-22.051;217.258;0;0;0;0;0;15.418;0;;0;0
14300;0;0;-23.778;205.076;0;0;0;0;0;18.201;0;;0;0
14310;0;0;-24.637;191.454;0;0;0;0;0;20.985;0;;0;0
14320;0;0;-26.27;177.77;0;0;0;0;0;23.066;0;;0;0
14330;0;0;-27.201;162.485;0;0;0;0;0;25.334;0;;0;0
14340;0;0;-29.771;146.082;0;0;0;0;0;27.456;0;;0;0
14350;0;0;-33.804;128.2;0;0;0;0;0;29.572;0;;0;0
14360;0;0;-37.844;110.354;0;0;0;0;0;32.564;0;;0;0
14370;0;0;-42.117;91.59;0;0;0;0;0;35.389;0;;0;0
14380;0;0;-47.713;73.428;0;0;0;0;0;38.262;0;;0;0
14390;0;0;-52.56;55.144;0;0;0;0;0;41.088;0;;0;0
14400;0;0;-55.162;37.58;0;0;0;0;0;43.906;0;;0;0
14410;0;0;-56.439;21.136;0;0;0;0;0;46.288;0;;0;0
14420;0;0;-57.966;4.566;0;0;0;0;0;48.662;0;;0;0
14430;0;0;-60.082;-10.286;0;0;0;0;0;50.337;0;;0;0
14440;0;0;-62.317;-26.06;0;0;0;0;0;52.003;0;;0;0
14450;0;0;-64.518;-41.805;0;0;0;0;0;52.572;0;;0;0
14460;0;0;-65.58;-57.553;0;0;0;0;0;53.133;0;;0;0
14470;0;0;-66.646;-66.822;0;0;0;0;0;50.74;0;;0;0
14480;0;0;-67.718;-76.092;0;0;0;0;0;48.338;0;;0;0
14490;0;0;-69.189;-85.263;0;0;0;0;0;45.438;0;;0;0
14500;0;0;-70.668;-89.634;0;0;0;0;0;42.529;0;;0;0
14510;0;0;-71.218;-93.285;0;0;0;0;0;39.962;0;;0;0
14520;0;0;-71.2;-96.808;0;0;0;0;0;37.384;0;;0;0
14530;0;0;-71.189;-97.609;0;0;0;0;0;35.387;0;;0;0
14540;0;0;-69.265;-98.209;0;0;0;0;0;33.38;0;;0;0
14550;0;0;-65.799;-98.732;0;0;0;0;0;31.427;0;;0;0
14560;0;0;-62.696;-98.333;0;0;0;0;0;29.461;0;;0;0
14570;0;0;-58.75;-98.41;0;0;0;0;0;27.463;0;;0;0
14580;0;0;-55.406;-98.383;0;0;0;0;0;25.454;0;;0;0
14590;0;0;-51.376;-98.351;0;0;0;0;0;24.518;0;;0;0
14600;0;0;-47.17;-98.153;0;0;0;0;0;23.574;0;;0;0
14610;0;0;-43.246;-97.95;0;0;0;0;0;22.941;0;;0;0
14620;0;0;-38.403;-97.61;0;0;0;0;0;22.301;0;;0;0
14630;0;0;-32.768;-99.383;0;0;0;0;0;22.132;0;;0;0
14640;0;0;-27.128;-101.148;0;0;0;0;0;21.874;0;;0;0
14650;0;0;-23.172;-102.725;0;0;0;0;0;21.768;0;;0;0
14660;0;0;-19.282;-105.41;0;0;0;0;0;21.972;0;;0;0
14670;0;0;-15.395;-109.044;0;0;0;0;0;22.167;0;;0;0
14680;0;0;-10.435;-112.444;0;0;0;0;0;22.353;0;;0;0
14690;0;0;-3.947;-114.907;0;0;0;0;0;22.528;0;;0;0
14700;0;0;2.535;-118.033;0;0;0;0;0;22.213;0;;0;0
14710;0;0;8.986;-120.934;0;0;0;0;0;21.888;0;;0;0
14720;0;0;14.118;-123.771;0;0;0;0;0;22.282;0;;0;0
14730;0;0;18.874;-126.666;0;0;0;0;0;22.665;0;;0;0
14740;0;0;23.848;-129.411;0;0;0;0;0;23.114;0;;0;0
14750;0;0;31.216;-132.129;0;0;0;0;0;23.553;0;;0;0
14760;0;0;39.493;-135.819;0;0;0;0;0;23.511;0;;0;0
14770;0;0;48.16;-139.48;0;0;0;0;0;23.46;0;;0;0
14780;0;0;56.88;-142.981;0;0;0;0;0;22.899;0;;0;0
14790;0;0;61.553;-146.648;0;0;0;0;0;22.328;0;;0;0
14800;0;0;65.058;-151.002;0;0;0;0;0;21.838;0;;0;0
14810;0;0;68.553;-154.955;0;0;0;0;0;21.337;0;;0;0
14820;0;0;73.547;-158.385;0;0;0;0;0;20.975;0;;0;0
14830;0;0;80.434;-162.17;0;0;0;0;0;20.602;0;;0;0
14840;0;0;87.301;-165.241;0;0;0;0;0;18.414;0;;0;0
14850;0;0;94.362;-166.929;0;0;0;0;0;16.214;0;;0;0
14860;0;0;100.884;-168.913;0;0;0;0;0;12.328;0;;0;0
14870;0;0;107.036;-170.351;0;0;0;0;0;8.431;0;;0;0
14880;0;0;113.738;-170.19;0;0;0;0;0;4.333;0;;0;0
14890;0;0;116.001;-169.905;0;0;0;0;0;0.223;0;;0;0
14900;0;0;118.493;-169.536;0;0;0;0;0;-3.832;0;;0;0
14910;0;0;119.935;-168.926;0;0;0;0;0;-7.9;0;;0;0
14920;0;0;121.391;-166.901;0;0;0;0;0;-10.666;0;;0;0
14930;0;0;123.482;-164.214;0;0;0;0;0;-13.286;0;;0;0
14940;0;0;124.72;-161.223;0;0;0;0;0;-16.133;0;;0;0
14950;0;0;126.304;-157.499;0;0;0;0;0;-18.061;0;;0;0
14960;0;0;127.146;-153.758;0;0;0;0;0;-20.127;0;;0;0
14970;0;0;129.625;-149.725;0;0;0;0;0;-22.35;0;;0;0
14980;0;0;132.393;-145.588;0;0;0;0;0;-24.757;0;;0;0
14990;0;0;135.479;-141.457;0;0;0;0;0;-26.893;0;;0;0
15000;0;0;135.508;-137.588;0;0;0;0;0;-29.224;0;;0;0
15010;0;0;135.622;-133.342;0;0;0;0;0;-31.418;0;;0;0
15020;0;0;133.587;-129.133;0;0;0;0;0;-33.84;0;;0;0
15030;0;0;131.554;-125.577;0;0;0;0;0;-35.683;0;;0;0
15040;0;0;132.361;-122.155;0;0;0;0;0;-37.739;0;;0;0
